District,State,Year,Month,Month_Number,Scenario,Data_Type,Rainfall_mm,Normal_Rainfall_mm,Departure_mm,Departure_Percent,Rainfall_Category,Flood_Probability_Percent
Vizianagaram,Andhra Pradesh,2025,Apr,0.2727272727272727,Early Monsoon,Forecast,0.0264835703776361,0.04499274310595065,0.41990469208211145,0.2799303439268611,Normal,0.0
Vizianagaram,Andhra Pradesh,2025,May,0.36363636363636365,Early Monsoon,Forecast,0.09350989046918425,0.10595065312046445,0.4565615835777126,0.520243796255986,Excess,0.32
Vizianagaram,Andhra Pradesh,2025,Jun,0.4545454545454545,Early Monsoon,Forecast,0.3578551577570705,0.4412191582002903,0.5412390029325513,0.520243796255986,Excess,0.32
Vizianagaram,Andhra Pradesh,2025,Jul,0.5454545454545454,Early Monsoon,Forecast,0.3621056073238516,0.7460087082728593,0.35355571847507333,0.2808010448410971,Normal,0.0
Vizianagaram,Andhra Pradesh,2025,Aug,0.6363636363636364,Early Monsoon,Forecast,0.31829328102010795,0.6545718432510885,0.3621700879765396,0.2808010448410971,Normal,0.0
Vizianagaram,Andhra Pradesh,2025,Sep,0.7272727272727273,Early Monsoon,Forecast,0.2162824914173615,0.4412191582002903,0.38251466275659823,0.2808010448410971,Normal,0.0
Vizianagaram,Andhra Pradesh,2025,Oct,0.8181818181818182,Early Monsoon,Forecast,0.14320745463462484,0.28882438316400577,0.39681085043988273,0.2808010448410971,Normal,0.0
Vizianagaram,Andhra Pradesh,2025,Nov,0.9090909090909091,Early Monsoon,Forecast,0.04119666503187838,0.07547169811320756,0.41715542521994137,0.2812363952982151,Normal,0.0
Vizianagaram,Andhra Pradesh,2025,Dec,0.9999999999999999,Early Monsoon,Forecast,0.011933954552885404,0.014513788098693761,0.42283724340175954,0.2799303439268611,Normal,0.0
Srikakulam,Andhra Pradesh,2025,Jan,0.0,Delayed Monsoon,Actual,0.018146150073565473,0.01741654571843251,0.4279692082111437,0.391380060949064,Normal,0.083
Srikakulam,Andhra Pradesh,2025,Feb,0.09090909090909091,Delayed Monsoon,Actual,0.018146150073565473,0.01741654571843251,0.4279692082111437,0.391380060949064,Normal,0.083
Srikakulam,Andhra Pradesh,2025,Mar,0.1818181818181818,Delayed Monsoon,Forecast,0.018146150073565473,0.01741654571843251,0.4279692082111437,0.391380060949064,Normal,0.083
Srikakulam,Andhra Pradesh,2025,Apr,0.2727272727272727,Delayed Monsoon,Forecast,0.03874448258950467,0.05079825834542816,0.42998533724340177,0.3896386591205921,Normal,0.08
Srikakulam,Andhra Pradesh,2025,May,0.36363636363636365,Delayed Monsoon,Forecast,0.08010462645087463,0.11756168359941944,0.4342008797653959,0.3896386591205921,Normal,0.08
Srikakulam,Andhra Pradesh,2025,Jun,0.4545454545454545,Delayed Monsoon,Forecast,0.08206637240477359,0.4847605224963715,0.20454545454545456,0.041358293426208115,Deficient,0.0
Srikakulam,Andhra Pradesh,2025,Jul,0.5454545454545454,Delayed Monsoon,Forecast,0.1383030897498774,0.8185776487663281,0.05681818181818182,0.041358293426208115,Deficient,0.0
Srikakulam,Andhra Pradesh,2025,Aug,0.6363636363636364,Delayed Monsoon,Forecast,0.45234592120320427,0.7184325108853411,0.47214076246334313,0.3896386591205921,Normal,0.08
Srikakulam,Andhra Pradesh,2025,Sep,0.7272727272727273,Delayed Monsoon,Forecast,0.3076671571031552,0.4847605224963715,0.4574780058651027,0.3896386591205921,Normal,0.08
Srikakulam,Andhra Pradesh,2025,Oct,0.8181818181818182,Delayed Monsoon,Forecast,0.2041850580349845,0.3178519593613933,0.4468475073313783,0.3896386591205921,Normal,0.08
Srikakulam,Andhra Pradesh,2025,Nov,0.9090909090909091,Delayed Monsoon,Forecast,0.059506293934935436,0.0841799709724238,0.43218475073313783,0.39007400957771005,Normal,0.081
Srikakulam,Andhra Pradesh,2025,Dec,0.9999999999999999,Delayed Monsoon,Forecast,0.018146150073565473,0.01741654571843251,0.4279692082111437,0.391380060949064,Normal,0.083
East Godavari,Andhra Pradesh,2025,Jan,0.0,Flood Year,Actual,0.03367663887526566,0.018867924528301886,0.4444648093841642,0.7161515019590771,Extremely Excess,0.68
East Godavari,Andhra Pradesh,2025,Feb,0.09090909090909091,Flood Year,Actual,0.040052313225437314,0.018867924528301886,0.45161290322580644,0.8576404005224205,Extremely Excess,0.9400000000000001
East Godavari,Andhra Pradesh,2025,Mar,0.1818181818181818,Flood Year,Forecast,0.03956187673696257,0.018867924528301886,0.4510630498533724,0.846756639094471,Extremely Excess,0.92
East Godavari,Andhra Pradesh,2025,Apr,0.2727272727272727,Flood Year,Forecast,0.07454634624816088,0.05370101596516691,0.468291788856305,0.7670875054418808,Extremely Excess,0.773
East Godavari,Andhra Pradesh,2025,May,0.36363636363636365,Flood Year,Forecast,0.15922837992479977,0.12336719883889695,0.5192448680351907,0.8084457988680889,Extremely Excess,0.85
East Godavari,Andhra Pradesh,2025,Jun,0.4545454545454545,Flood Year,Forecast,0.5172470165113618,0.5065312046444123,0.6787023460410557,0.6800174140182847,Extremely Excess,0.613
East Godavari,Andhra Pradesh,2025,Jul,0.5454545454545454,Flood Year,Forecast,1.0,0.8548621190130624,1.0,0.8006094906399652,Extremely Excess,0.835
East Godavari,Andhra Pradesh,2025,Aug,0.6363636363636364,Flood Year,Forecast,0.6347882949158085,0.7503628447024674,0.656524926686217,0.5537657814540705,Excess,0.38200000000000006
East Godavari,Andhra Pradesh,2025,Sep,0.7272727272727273,Flood Year,Forecast,0.5407879679581494,0.5065312046444123,0.7050953079178885,0.7148454505877231,Extremely Excess,0.677
East Godavari,Andhra Pradesh,2025,Oct,0.8181818181818182,Flood Year,Forecast,0.2810201078960275,0.33236574746008707,0.5238269794721407,0.5402699172834131,Excess,0.35700000000000004
East Godavari,Andhra Pradesh,2025,Nov,0.9090909090909091,Flood Year,Forecast,0.09252901749223477,0.08853410740203194,0.46645894428152496,0.6147148454505877,Excess,0.493
East Godavari,Andhra Pradesh,2025,Dec,0.9999999999999999,Flood Year,Forecast,0.0264835703776361,0.018867924528301886,0.43640029325513197,0.5563778841967784,Excess,0.387
West Godavari,Andhra Pradesh,2025,Jan,0.0,Drought Year,Actual,0.0014713094654242274,0.014513788098693761,0.4111070381231672,0.014366565084893312,Deficient,0.0
West Godavari,Andhra Pradesh,2025,Feb,0.09090909090909091,Drought Year,Actual,0.0034330554193231985,0.014513788098693761,0.41330645161290325,0.06399651719634308,Deficient,0.0
West Godavari,Andhra Pradesh,2025,Mar,0.1818181818181818,Drought Year,Forecast,0.003106097760340036,0.014513788098693761,0.41293988269794724,0.05572485851110143,Deficient,0.0
West Godavari,Andhra Pradesh,2025,Apr,0.2727272727272727,Drought Year,Forecast,0.009154814451528529,0.04499274310595065,0.40047653958944285,0.060078363082281205,Deficient,0.0
West Godavari,Andhra Pradesh,2025,May,0.36363636363636365,Drought Year,Forecast,0.015040052313225442,0.10595065312046445,0.3685850439882698,0.02263822377013497,Deficient,0.0
West Godavari,Andhra Pradesh,2025,Jun,0.4545454545454545,Drought Year,Forecast,0.1350335131600458,0.4412191582002903,0.29142228739002934,0.1436656508489334,Deficient,0.0
West Godavari,Andhra Pradesh,2025,Jul,0.5454545454545454,Drought Year,Forecast,0.10724211214647705,0.7460087082728593,0.06781524926686217,0.022202873313016958,Deficient,0.0
West Godavari,Andhra Pradesh,2025,Aug,0.6363636363636364,Drought Year,Forecast,0.2120320418505804,0.6545718432510885,0.24303519061583578,0.15803221593382671,Deficient,0.0
West Godavari,Andhra Pradesh,2025,Sep,0.7272727272727273,Drought Year,Forecast,0.06097760340035966,0.4412191582002903,0.2083944281524927,0.01828471919895519,Deficient,0.0
West Godavari,Andhra Pradesh,2025,Oct,0.8181818181818182,Drought Year,Forecast,0.05754454798103646,0.28882438316400577,0.30076979472140764,0.06312581628210712,Deficient,0.0
West Godavari,Andhra Pradesh,2025,Nov,0.9090909090909091,Drought Year,Forecast,0.025502697400686614,0.07547169811320756,0.3995601173020528,0.1484545058772312,Deficient,0.0
West Godavari,Andhra Pradesh,2025,Dec,0.9999999999999999,Drought Year,Forecast,0.0027791401013568737,0.014513788098693761,0.4125733137829912,0.047453199825859826,Deficient,0.0
Krishna,Andhra Pradesh,2025,Jan,0.0,Cyclone Risk,Actual,0.012097433382376984,0.011611030478955009,0.4248533724340176,0.32303003918154116,Normal,0.0
Krishna,Andhra Pradesh,2025,Feb,0.09090909090909091,Cyclone Risk,Actual,0.012097433382376984,0.011611030478955009,0.4248533724340176,0.32303003918154116,Normal,0.0
Krishna,Andhra Pradesh,2025,Mar,0.1818181818181818,Cyclone Risk,Forecast,0.012097433382376984,0.011611030478955009,0.4248533724340176,0.32303003918154116,Normal,0.0
Krishna,Andhra Pradesh,2025,Apr,0.2727272727272727,Cyclone Risk,Forecast,0.026974006866110845,0.03918722786647315,0.4241202346041056,0.325642141924249,Normal,0.0
Krishna,Andhra Pradesh,2025,May,0.36363636363636365,Cyclone Risk,Forecast,0.0564001961745954,0.09433962264150944,0.4222873900293255,0.3243360905528951,Normal,0.0
Krishna,Andhra Pradesh,2025,Jun,0.4545454545454545,Cyclone Risk,Forecast,0.2187346738597352,0.397677793904209,0.41275659824046923,0.3243360905528951,Normal,0.0
Krishna,Andhra Pradesh,2025,Jul,0.5454545454545454,Cyclone Risk,Forecast,0.36619257806114114,0.6734397677793905,0.40395894428152496,0.3243360905528951,Normal,0.0
Krishna,Andhra Pradesh,2025,Aug,0.6363636363636364,Cyclone Risk,Forecast,0.32188981526892274,0.5907111756168361,0.40652492668621704,0.3243360905528951,Normal,0.0
Krishna,Andhra Pradesh,2025,Sep,0.7272727272727273,Cyclone Risk,Forecast,0.2187346738597352,0.397677793904209,0.41275659824046923,0.3243360905528951,Normal,0.0
Krishna,Andhra Pradesh,2025,Oct,0.8181818181818182,Cyclone Risk,Forecast,0.38564655877063925,0.2597968069666183,0.686950146627566,0.9991292990857641,Extremely Excess,1.0
Krishna,Andhra Pradesh,2025,Nov,0.9090909090909091,Cyclone Risk,Forecast,0.11378126532614029,0.0667634252539913,0.5040322580645161,0.9982585981715282,Extremely Excess,1.0
Krishna,Andhra Pradesh,2025,Dec,0.9999999999999999,Cyclone Risk,Forecast,0.012097433382376984,0.011611030478955009,0.4248533724340176,0.32303003918154116,Normal,0.0
Guntur,Andhra Pradesh,2025,Jan,0.0,Normal Year,Actual,0.010953081575935919,0.010159651669085633,0.4244868035190616,0.31214627775359166,Normal,0.0
Guntur,Andhra Pradesh,2025,Feb,0.09090909090909091,Normal Year,Actual,0.010462645087461175,0.010159651669085633,0.4239369501466276,0.2977797126686983,Normal,0.0
Guntur,Andhra Pradesh,2025,Mar,0.1818181818181818,Normal Year,Forecast,0.010299166257969596,0.010159651669085633,0.4237536656891496,0.29299085764040056,Normal,0.0
Guntur,Andhra Pradesh,2025,Apr,0.2727272727272727,Normal Year,Forecast,0.024848782082720296,0.036284470246734396,0.42357038123167157,0.31693513278188945,Normal,0.0
Guntur,Andhra Pradesh,2025,May,0.36363636363636365,Normal Year,Forecast,0.052313225437305884,0.08853410740203194,0.4213709677419355,0.31693513278188945,Normal,0.0
Guntur,Andhra Pradesh,2025,Jun,0.4545454545454545,Normal Year,Forecast,0.23949648520516595,0.37590711175616837,0.4497800586510264,0.38833260774923817,Normal,0.078
Guntur,Andhra Pradesh,2025,Jul,0.5454545454545454,Normal Year,Forecast,0.40019617459539,0.6371552975326561,0.46499266862170086,0.3874619068350022,Normal,0.076
Guntur,Andhra Pradesh,2025,Aug,0.6363636363636364,Normal Year,Forecast,0.3472290338401178,0.5587808417997098,0.45509530791788855,0.38136700043535043,Normal,0.065
Guntur,Andhra Pradesh,2025,Sep,0.7272727272727273,Normal Year,Forecast,0.22543730586889002,0.37590711175616837,0.4340175953079179,0.3604701784936874,Normal,0.027000000000000003
Guntur,Andhra Pradesh,2025,Oct,0.8181818181818182,Normal Year,Forecast,0.13961092038581005,0.24528301886792453,0.42027126099706746,0.3317370483239008,Normal,0.0
Guntur,Andhra Pradesh,2025,Nov,0.9090909090909091,Normal Year,Forecast,0.042667974497302606,0.062409288824383166,0.4270527859237537,0.35742272529386154,Normal,0.021
Guntur,Andhra Pradesh,2025,Dec,0.9999999999999999,Normal Year,Forecast,0.010953081575935919,0.010159651669085633,0.4244868035190616,0.31214627775359166,Normal,0.0
Prakasam,Andhra Pradesh,2025,Jan,0.0,Early Monsoon,Actual,0.009154814451528529,0.008708272859216257,0.42338709677419356,0.27949499346974316,Normal,0.0
Prakasam,Andhra Pradesh,2025,Feb,0.09090909090909091,Early Monsoon,Actual,0.009154814451528529,0.008708272859216257,0.42338709677419356,0.27949499346974316,Normal,0.0
Prakasam,Andhra Pradesh,2025,Mar,0.1818181818181818,Early Monsoon,Forecast,0.009154814451528529,0.008708272859216257,0.42338709677419356,0.27949499346974316,Normal,0.0
Prakasam,Andhra Pradesh,2025,Apr,0.2727272727272727,Early Monsoon,Forecast,0.020925290174922354,0.033381712626995644,0.4210043988269795,0.27949499346974316,Normal,0.0
Prakasam,Andhra Pradesh,2025,May,0.36363636363636365,Early Monsoon,Forecast,0.07520026156612719,0.08272859216255443,0.4506964809384164,0.520243796255986,Excess,0.32
Prakasam,Andhra Pradesh,2025,Jun,0.4545454545454545,Early Monsoon,Forecast,0.28919404937060655,0.3541364296081277,0.5192448680351907,0.520243796255986,Excess,0.32
Prakasam,Andhra Pradesh,2025,Jul,0.5454545454545454,Early Monsoon,Forecast,0.29262710478992976,0.6008708272859217,0.36730205278592376,0.2808010448410971,Normal,0.0
Prakasam,Andhra Pradesh,2025,Aug,0.6363636363636364,Early Monsoon,Forecast,0.2571521987902567,0.5268505079825835,0.374266862170088,0.2808010448410971,Normal,0.0
Prakasam,Andhra Pradesh,2025,Sep,0.7272727272727273,Early Monsoon,Forecast,0.17459538989700837,0.3541364296081277,0.3907624633431085,0.2808010448410971,Normal,0.0
Prakasam,Andhra Pradesh,2025,Oct,0.8181818181818182,Early Monsoon,Forecast,0.11541605362105609,0.23076923076923075,0.4023093841642229,0.2803656943839791,Normal,0.0
Prakasam,Andhra Pradesh,2025,Nov,0.9090909090909091,Early Monsoon,Forecast,0.032859244727807754,0.058055152394775045,0.4188049853372434,0.2812363952982151,Normal,0.0
Prakasam,Andhra Pradesh,2025,Dec,0.9999999999999999,Early Monsoon,Forecast,0.009154814451528529,0.008708272859216257,0.42338709677419356,0.27949499346974316,Normal,0.0
Nellore,Andhra Pradesh,2025,Jan,0.0,Delayed Monsoon,Actual,0.015040052313225442,0.012481857764876637,0.4276026392961877,0.39050936003482806,Normal,0.08199999999999999
Nellore,Andhra Pradesh,2025,Feb,0.09090909090909091,Delayed Monsoon,Actual,0.015040052313225442,0.012481857764876637,0.4276026392961877,0.39050936003482806,Normal,0.08199999999999999
Nellore,Andhra Pradesh,2025,Mar,0.1818181818181818,Delayed Monsoon,Forecast,0.015040052313225442,0.012481857764876637,0.4276026392961877,0.39050936003482806,Normal,0.08199999999999999
Nellore,Andhra Pradesh,2025,Apr,0.2727272727272727,Delayed Monsoon,Forecast,0.03269576589831618,0.04092888243831641,0.42943548387096775,0.39050936003482806,Normal,0.08199999999999999
Nellore,Andhra Pradesh,2025,May,0.36363636363636365,Delayed Monsoon,Forecast,0.06784371423900605,0.09782293178519595,0.43291788856304986,0.3892033086634741,Normal,0.08
Nellore,Andhra Pradesh,2025,Jun,0.4545454545454545,Delayed Monsoon,Forecast,0.06947850253392186,0.4107402031930334,0.2371700879765396,0.041358293426208115,Deficient,0.0
Nellore,Andhra Pradesh,2025,Jul,0.5454545454545454,Delayed Monsoon,Forecast,0.11754127840444664,0.6952104499274311,0.11143695014662758,0.041358293426208115,Deficient,0.0
Nellore,Andhra Pradesh,2025,Aug,0.6363636363636364,Delayed Monsoon,Forecast,0.3851561222821645,0.6098693759071118,0.4653592375366569,0.3896386591205921,Normal,0.08
Nellore,Andhra Pradesh,2025,Sep,0.7272727272727273,Delayed Monsoon,Forecast,0.26172960601602097,0.4107402031930334,0.4527126099706745,0.3896386591205921,Normal,0.08
Nellore,Andhra Pradesh,2025,Oct,0.8181818181818182,Delayed Monsoon,Forecast,0.17361451692005886,0.26850507982583455,0.4437316715542522,0.3896386591205921,Normal,0.08
Nellore,Andhra Pradesh,2025,Nov,0.9090909090909091,Delayed Monsoon,Forecast,0.05018800065391532,0.06937590711175617,0.4310850439882698,0.3892033086634741,Normal,0.079
Nellore,Andhra Pradesh,2025,Dec,0.9999999999999999,Delayed Monsoon,Forecast,0.015040052313225442,0.012481857764876637,0.4276026392961877,0.39050936003482806,Normal,0.08199999999999999
Kurnool,Andhra Pradesh,2025,Jan,0.0,Flood Year,Actual,0.01683831943763283,0.0014513788098693761,0.43658357771260997,0.7740531127557684,Extremely Excess,0.787
Kurnool,Andhra Pradesh,2025,Feb,0.09090909090909091,Flood Year,Actual,0.01569396763119176,0.0014513788098693761,0.43530058651026393,0.7235524597300828,Extremely Excess,0.693
Kurnool,Andhra Pradesh,2025,Mar,0.1818181818181818,Flood Year,Forecast,0.014876573483733857,0.0014513788098693761,0.4343841642228739,0.6869830213321724,Extremely Excess,0.627
Kurnool,Andhra Pradesh,2025,Apr,0.2727272727272727,Flood Year,Forecast,0.0376001307830636,0.018867924528301886,0.44886363636363635,0.8032215933826731,Extremely Excess,0.84
Kurnool,Andhra Pradesh,2025,May,0.36363636363636365,Flood Year,Forecast,0.08043158410985778,0.05370101596516691,0.4748900293255132,0.8323900740095778,Extremely Excess,0.893
Kurnool,Andhra Pradesh,2025,Jun,0.4545454545454545,Flood Year,Forecast,0.24734346902076185,0.24528301886792453,0.5410557184750733,0.6504135829342621,Excess,0.559
Kurnool,Andhra Pradesh,2025,Jul,0.5454545454545454,Flood Year,Forecast,0.4714729442537192,0.4194484760522496,0.6823680351906158,0.7522855898998694,Extremely Excess,0.747
Kurnool,Andhra Pradesh,2025,Aug,0.6363636363636364,Flood Year,Forecast,0.3575282000980874,0.3671988388969521,0.5876099706744868,0.6373530692207228,Excess,0.535
Kurnool,Andhra Pradesh,2025,Sep,0.7272727272727273,Flood Year,Forecast,0.3179663233611248,0.24528301886792453,0.6202346041055719,0.8593818023508926,Extremely Excess,0.943
Kurnool,Andhra Pradesh,2025,Oct,0.8181818181818182,Flood Year,Forecast,0.13601438613699526,0.15820029027576196,0.4712243401759531,0.5259033521985198,Excess,0.331
Kurnool,Andhra Pradesh,2025,Nov,0.9090909090909091,Flood Year,Forecast,0.050024521824423754,0.036284470246734396,0.45179618768328444,0.6895951240748803,Extremely Excess,0.631
Kurnool,Andhra Pradesh,2025,Dec,0.9999999999999999,Flood Year,Forecast,0.01160699689390224,0.0014513788098693761,0.4307184750733138,0.542011319111885,Excess,0.36
Kadapa,Andhra Pradesh,2025,Jan,0.0,Drought Year,Actual,0.000980872976949485,0.004354136429608128,0.41697214076246336,0.047453199825859826,Deficient,0.0
Kadapa,Andhra Pradesh,2025,Feb,0.09090909090909091,Drought Year,Actual,0.004086970737289521,0.004354136429608128,0.42045454545454547,0.1658685241619504,Deficient,0.0
Kadapa,Andhra Pradesh,2025,Mar,0.1818181818181818,Drought Year,Forecast,0.003596534248814778,0.004354136429608128,0.41990469208211145,0.1471484545058772,Deficient,0.0
Kadapa,Andhra Pradesh,2025,Apr,0.2727272727272727,Drought Year,Forecast,0.0021252247833905506,0.02467343976777939,0.405425219941349,0.0008707009142359667,Deficient,0.0
Kadapa,Andhra Pradesh,2025,May,0.36363636363636365,Drought Year,Forecast,0.016511361778649668,0.06531204644412192,0.39589442815249265,0.09272964736612971,Deficient,0.0
Kadapa,Andhra Pradesh,2025,Jun,0.4545454545454545,Drought Year,Forecast,0.07307503678273664,0.28882438316400577,0.3181818181818182,0.10274270787984327,Deficient,0.0
Kadapa,Andhra Pradesh,2025,Jul,0.5454545454545454,Drought Year,Forecast,0.0956351152525748,0.49201741654571846,0.2151759530791789,0.060078363082281205,Deficient,0.0
Kadapa,Andhra Pradesh,2025,Aug,0.6363636363636364,Drought Year,Forecast,0.10004904364884748,0.4310595065312046,0.2586143695014663,0.08837614279494993,Deficient,0.0
Kadapa,Andhra Pradesh,2025,Sep,0.7272727272727273,Drought Year,Forecast,0.04054274971391205,0.28882438316400577,0.28170821114369504,0.02002612102742707,Deficient,0.0
Kadapa,Andhra Pradesh,2025,Oct,0.8181818181818182,Drought Year,Forecast,0.05394801373222169,0.18722786647314948,0.36088709677419356,0.1258162821070962,Deficient,0.0
Kadapa,Andhra Pradesh,2025,Nov,0.9090909090909091,Drought Year,Forecast,0.006375674350171653,0.04499274310595065,0.39736070381231675,0.024814976055724858,Deficient,0.0
Kadapa,Andhra Pradesh,2025,Dec,0.9999999999999999,Drought Year,Forecast,0.0004904364884747419,0.004354136429608128,0.41642228739002934,0.028733130169786625,Deficient,0.0
Anantapur,Andhra Pradesh,2025,Jan,0.0,Cyclone Risk,Actual,0.0058852378616969115,0.0,0.4252199413489736,0.3221593382673052,Normal,0.0
Anantapur,Andhra Pradesh,2025,Feb,0.09090909090909091,Cyclone Risk,Actual,0.0058852378616969115,0.0,0.4252199413489736,0.3221593382673052,Normal,0.0
Anantapur,Andhra Pradesh,2025,Mar,0.1818181818181818,Cyclone Risk,Forecast,0.0058852378616969115,0.0,0.4252199413489736,0.3221593382673052,Normal,0.0
Anantapur,Andhra Pradesh,2025,Apr,0.2727272727272727,Cyclone Risk,Forecast,0.014386136995259117,0.015965166908563134,0.4246700879765396,0.3221593382673052,Normal,0.0
Anantapur,Andhra Pradesh,2025,May,0.36363636363636365,Cyclone Risk,Forecast,0.031551414091875105,0.047895500725689405,0.4237536656891496,0.3243360905528951,Normal,0.0
Anantapur,Andhra Pradesh,2025,Jun,0.4545454545454545,Cyclone Risk,Forecast,0.12555174104953412,0.22351233671988388,0.4182551319648094,0.3243360905528951,Normal,0.0
Anantapur,Andhra Pradesh,2025,Jul,0.5454545454545454,Cyclone Risk,Forecast,0.2108876900441393,0.38316400580551524,0.41312316715542524,0.3243360905528951,Normal,0.0
Anantapur,Andhra Pradesh,2025,Aug,0.6363636363636364,Cyclone Risk,Forecast,0.18522151381396113,0.3352685050798258,0.4145894428152493,0.3243360905528951,Normal,0.0
Anantapur,Andhra Pradesh,2025,Sep,0.7272727272727273,Cyclone Risk,Forecast,0.12555174104953412,0.22351233671988388,0.4182551319648094,0.3243360905528951,Normal,0.0
Anantapur,Andhra Pradesh,2025,Oct,0.8181818181818182,Cyclone Risk,Forecast,0.2221677292790584,0.14368650217706821,0.5769794721407625,0.9991292990857641,Extremely Excess,1.0
Anantapur,Andhra Pradesh,2025,Nov,0.9090909090909091,Cyclone Risk,Forecast,0.06473761647866602,0.031930333817126275,0.4710410557184751,0.99782324771441,Extremely Excess,1.0
Anantapur,Andhra Pradesh,2025,Dec,0.9999999999999999,Cyclone Risk,Forecast,0.0058852378616969115,0.0,0.4252199413489736,0.3221593382673052,Normal,0.0
Chittoor,Andhra Pradesh,2025,Jan,0.0,Normal Year,Actual,0.011443518064410659,0.007256894049346881,0.42686950146627567,0.3787548976926426,Normal,0.06
Chittoor,Andhra Pradesh,2025,Feb,0.09090909090909091,Normal Year,Actual,0.0111165604054275,0.007256894049346881,0.42650293255131966,0.3678711362646931,Normal,0.04
Chittoor,Andhra Pradesh,2025,Mar,0.1818181818181818,Normal Year,Forecast,0.012751348700343309,0.007256894049346881,0.4283357771260997,0.4222899434044406,Normal,0.14
Chittoor,Andhra Pradesh,2025,Apr,0.2727272727272727,Normal Year,Forecast,0.026974006866110845,0.030478955007256895,0.42961876832844575,0.40313452329124944,Normal,0.105
Chittoor,Andhra Pradesh,2025,May,0.36363636363636365,Normal Year,Forecast,0.05509236553866275,0.07692307692307693,0.4318181818181818,0.390944710491946,Normal,0.08199999999999999
Chittoor,Andhra Pradesh,2025,Jun,0.4545454545454545,Normal Year,Forecast,0.22723557299329739,0.33236574746008707,0.46352639296187687,0.4209838920330866,Normal,0.13699999999999998
Chittoor,Andhra Pradesh,2025,Jul,0.5454545454545454,Normal Year,Forecast,0.295242766061795,0.5645863570391872,0.3931451612903226,0.30735742272529387,Normal,0.0
Chittoor,Andhra Pradesh,2025,Aug,0.6363636363636364,Normal Year,Forecast,0.24243910413601444,0.49492017416545714,0.3779325513196481,0.28167174575533305,Normal,0.0
Chittoor,Andhra Pradesh,2025,Sep,0.7272727272727273,Normal Year,Forecast,0.17917279712277262,0.33236574746008707,0.40964076246334313,0.31432303003918155,Normal,0.0
Chittoor,Andhra Pradesh,2025,Oct,0.8181818181818182,Normal Year,Forecast,0.11492561713258136,0.216255442670537,0.4109237536656892,0.3021332172398781,Normal,0.0
Chittoor,Andhra Pradesh,2025,Nov,0.9090909090909091,Normal Year,Forecast,0.04413928396272684,0.05370101596516691,0.4342008797653959,0.4296909011754462,Normal,0.153
