State,Year,Annual_Rainfall_mm,Normal_Rainfall_mm,Departure_Percent,Monsoon_Rainfall_mm,Monsoon_Percent_of_Annual,Rainfall_Category,Flood_Events,Drought_Declared,Peak_Month,Peak_Month_Rainfall_mm,Jan_mm,Feb_mm,Mar_mm,Apr_mm,May_mm,Jun_mm,Jul_mm,Aug_mm,Sep_mm,Oct_mm,Nov_mm,Dec_mm
29,0.0,0.0555870438595028,0.0953023151269948,0.1205564142194745,0.0584900601371279,0.5079136690647483,0,0.0,0.0,1,0.0615601031583883,0.0076726342710997,0.1917494270435447,0.0022123893805309,0.0623491552695092,0.0786563738785729,0.0568569229077312,0.0660022000733357,0.0672538938454559,0.0556751089775423,0.06099173553719,0.0413994169096209,0.0
29,0.1111111111111142,0.051319452548052,0.0953023151269948,0.0370942812982998,0.050599456084575,0.4316546762589928,0,0.0,1.0,1,0.0461868238604012,0.0963341858482523,0.053475935828877,0.0,0.0197103781174577,0.0913832672647611,0.0498735290883096,0.0507016900563352,0.0558369877513987,0.0676488440103735,0.0483471074380165,0.0801749271137026,0.1249097472924187
29,0.2222222222222001,0.0616466901161918,0.0953023151269948,0.2380216383307573,0.0585187880645037,0.3913669064748202,2,0.0,0.0,1,0.0658137120273302,0.1466325660699062,0.0213903743315508,0.0988200589970501,0.0868865647626709,0.0707281452117671,0.0568569229077312,0.070235674522484,0.0635868743384243,0.0602549246813441,0.0519008264462809,0.0816326530612244,0.1097472924187725
29,0.3333333333333144,0.0502692249987497,0.0953023151269948,0.0170015455950541,0.0488566284904431,0.4158273381294963,0,0.0,1.0,1,0.0557658170613256,0.0613810741687979,0.0,0.0929203539823008,0.0020112630732099,0.0721886083872313,0.0521280105575717,0.0602353411780392,0.0494858611825192,0.0523643988302157,0.0430578512396694,0.1084548104956268,0.1574007220216606
29,0.4444444444444286,0.0626969176654941,0.0953023151269948,0.2596599690880989,0.0649059639177232,0.4906474820143884,2,0.0,0.0,1,0.0677228120708711,0.124467178175618,0.1596638655462184,0.077433628318584,0.0711987127916331,0.0471520968078447,0.0579566699659078,0.0721357378579285,0.0734159987902616,0.0711802681675219,0.0628099173553719,0.0545189504373177,0.1249097472924187
29,0.5555555555555429,0.0955957124043542,0.0953023151269948,0.9010819165378672,0.0955299345003255,0.4546762589928057,1,0.1428571428571428,0.0,1,0.0968617074722845,0.2361466325660699,0.1787624140565316,0.1320058997050147,0.0309734513274336,0.0734404339662007,0.1082151105245793,0.1011367045568185,0.0927340087706033,0.0920929205981349,0.1061157024793388,0.0489795918367347,0.0
29,0.6666666666666572,0.0744161234934235,0.0953023151269948,0.4884080370942812,0.0745202436128241,0.4532374100719425,2,0.0,0.0,1,0.0723783367384533,0.0647911338448422,0.2245989304812834,0.0,0.0,0.0801168370540371,0.0714285714285714,0.0767692256408546,0.0827158626946922,0.084754179771561,0.0733884297520661,0.0892128279883382,0.0722021660649819
29,0.7777777777777715,0.0821678030239885,0.0953023151269948,0.6398763523956723,0.0847378097828168,0.4906474820143884,2,0.2857142857142857,0.0,1,0.0799477509461767,0.0051150895140664,0.108479755538579,0.2190265486725663,0.082864038616251,0.1222616315460046,0.0847355108325085,0.0843028100936697,0.0889535762891274,0.0912652430613033,0.0995041322314049,0.0609329446064139,0.075812274368231
29,0.8888888888888857,0.0506693116841982,0.0953023151269948,0.0247295208655332,0.0522752518481633,0.4820143884892087,0,0.0,1.0,0,0.0492011923502026,0.1074168797953964,0.0,0.1799410029498525,0.1279163314561544,0.0913832672647611,0.0521280105575717,0.0483349444981499,0.0618100710721306,0.0546818959333443,0.0716528925619834,0.1134110787172011,0.1509025270758122
29,1.0,0.0645723240035341,0.0953023151269948,0.2952086553323029,0.0669647987129888,0.4935251798561151,2,0.0,0.0,1,0.0668854874903707,0.0332480818414322,0.1718869365928189,0.0081120943952802,0.0148833467417538,0.0753181723346547,0.0783569778950841,0.0713023767458915,0.0702782398306366,0.0611929592230866,0.0738016528925619,0.1311953352769679,0.0
28,0.0,0.0802423858502675,0.1006967857945605,0.5208655332302936,0.0856187995556747,0.530935251798561,2,0.0,0.0,1,0.0841678668318987,0.216538789428815,0.1527883880825057,0.1342182890855457,0.1158487530168946,0.07469225954517,0.0797316617178049,0.0885029500983366,0.0895584454861636,0.0937482756717982,0.0991735537190082,0.0918367346938775,0.0750902527075812
28,0.1111111111111142,0.0953873339223498,0.1006967857945605,0.8021638330757341,0.0925422300532424,0.4201438848920864,1,0.7142857142857142,0.0,1,0.0897946880128612,0.155157715260017,0.1543162719633307,0.1769911504424778,0.160498793242156,0.0880450657208429,0.0965028043549983,0.0941031367712256,0.1011643732042945,0.0904375655244716,0.0994214876033057,0.1113702623906705,0.0259927797833935
28,0.2222222222222001,0.0987380599129811,0.1006967857945605,0.8639876352395672,0.1028364040295706,0.5050359712230215,1,0.2142857142857142,0.0,1,0.0955219881434839,0.0221653878942881,0.0,0.0346607669616519,0.1069991954947707,0.0903400792822866,0.1097547564060266,0.0998033267775592,0.1103508241342809,0.1030734425867682,0.1152066115702479,0.0743440233236151,0.0649819494584837
28,0.3333333333333144,0.0866854485138446,0.1006967857945605,0.6398763523956723,0.0846995058796491,0.4273381294964029,2,0.3571428571428571,0.0,1,0.0856750510767994,0.1722080136402387,0.2307104660045836,0.0870206489675516,0.0611423974255832,0.1174629668266221,0.085560321126141,0.0900030001000033,0.0849085135339482,0.0815538266291453,0.107190082644628,0.1364431486880466,0.1371841155234657
28,0.4444444444444286,0.0553703302382182,0.1006967857945605,0.0587326120556414,0.0587869153866779,0.5179856115107915,0,0.0,1.0,1,0.0568710855075861,0.2046035805626598,0.0389610389610389,0.0,0.0,0.0350511162111412,0.0691740899593093,0.0613353778459281,0.0602978980795402,0.0643933123655024,0.0587603305785123,0.0912536443148688,0.0
28,0.5555555555555429,0.0828262790271225,0.1006967857945605,0.5687789799072642,0.0826502470601754,0.4503597122302158,2,0.0,0.0,1,0.0890243493988009,0.0,0.0,0.0317109144542772,0.0201126307320997,0.0550803254746505,0.0826459914219729,0.0933364445481516,0.0825268410706184,0.0775809744523533,0.0967768595041322,0.1291545189504373,0.0324909747292418
28,0.6666666666666572,0.0773417573807658,0.1006967857945605,0.4667697063369397,0.0788007047918182,0.4748201438848922,2,0.0,0.0,1,0.0828951334695381,0.1364023870417732,0.0,0.2064896755162241,0.1427996781979083,0.063425829334446,0.0707137358407566,0.0872362412080402,0.081959776198397,0.0836506097224521,0.0887603305785124,0.1008746355685131,0.2007220216606498
28,0.7777777777777715,0.1032723756813976,0.1006967857945605,0.9489953632148376,0.1067625541042632,0.4964028776978417,1,0.9285714285714284,0.0,1,0.1073115182369293,0.236999147485081,0.1420932009167303,0.1851032448377581,0.1339501206757843,0.1155852284581681,0.0988672605300781,0.1115370512350411,0.112694692272796,0.1112950394526292,0.1189256198347107,0.1323615160349854,0.0101083032490974
28,0.8888888888888857,0.055970460266391,0.1006967857945605,0.0695517774343121,0.0559428505764737,0.4474820143884892,0,0.0,1.0,1,0.0602538768128077,0.0,0.0,0.0,0.0893000804505229,0.0262883371583559,0.056252062025734,0.0647021567385579,0.0534175109632541,0.0684765215472052,0.0542148760330578,0.0204081632653061,0.1104693140794224
28,1.0,0.0862270158534349,0.1006967857945605,0.6321483771251932,0.0902056919600107,0.5079136690647483,2,1.0,0.0,1,0.0901296178450614,0.2233589087809036,0.1566080977845683,0.1710914454277286,0.0539018503620273,0.0655122052993949,0.0956779940613659,0.0944364812160405,0.0982534401935581,0.0896650664900954,0.0871900826446281,0.1291545189504373,0.0339350180505415
14,0.0,0.2603480754163401,0.3256911665542819,0.5641421947449768,0.258455586624277,0.4517985611510791,2,0.0,0.0,1,0.26091033928392,0.1832907075873827,0.2994652406417112,0.3067846607669616,0.2148028962188254,0.2564156060922178,0.2632244583745738,0.2644088136271209,0.2628912747618327,0.2600562820725046,0.2509090909090909,0.227405247813411,0.3631768953068592
14,0.1111111111111142,0.3067164552319669,0.3256911665542819,0.8516228748068007,0.3037403761443291,0.4503597122302158,1,0.5,0.0,1,0.3020732156613189,0.2702472293265132,0.4262796027501909,0.3289085545722714,0.2988736926790024,0.3125391195493428,0.2991861871769493,0.3053768458948632,0.3123771359443519,0.3117033603707995,0.3005785123966942,0.3801749271137026,0.3523465703971119
14,0.2222222222222001,0.1838565022421524,0.3256911665542819,0.0911901081916537,0.1826330103037499,0.4517985611510791,0,0.0,0.0,1,0.1789530093445423,0.1926683716965047,0.0389610389610389,0.1828908554572271,0.1737731295253419,0.222407677863551,0.1834927966567689,0.1828394279809327,0.1828217148041735,0.1942835071456161,0.1921487603305785,0.1527696793002915,0.0440433212996389
14,0.3333333333333144,0.2829613082834614,0.3256911665542819,0.704791344667697,0.2874516413222508,0.4805755395683453,2,0.4285714285714285,0.0,1,0.2819774257293097,0.1500426257459505,0.3628724216959511,0.3163716814159292,0.2115848753016894,0.2547465053202587,0.2955570218849664,0.2853761792059735,0.2851580220777256,0.2938255255752359,0.3013223140495868,0.3597667638483965,0.3234657039711191
14,0.4444444444444286,0.2841365629219664,0.3256911665542819,0.7109737248840804,0.2844639368751676,0.4633093525179856,2,0.5,0.0,1,0.2815420169474495,0.2907075873827792,0.228418640183346,0.3171091445427728,0.2397425583266291,0.2762361777592322,0.2845595513032002,0.2849428314277142,0.2868592166943898,0.2896871378910776,0.2956198347107437,0.3355685131195335,0.3444043321299639
14,0.5555555555555429,0.2902878957107373,0.3256911665542819,0.749613601236476,0.2898743631976098,0.460431654676259,2,0.7857142857142857,0.0,1,0.2972167330944167,0.3316283034953112,0.4125286478227654,0.2249262536873156,0.251407884151247,0.3273523889004799,0.2860442098317387,0.3005433514450482,0.2870482383184636,0.3045853335540474,0.2786776859504132,0.3565597667638484,0.2649819494584838
14,0.6666666666666572,0.3184189907813359,0.3256911665542819,0.9227202472952086,0.3214272034320297,0.4733812949640288,1,0.5714285714285714,0.0,1,0.3259202197139699,0.247229326513214,0.3567608861726509,0.161504424778761,0.2594529364440869,0.3012726893386188,0.3154074562850544,0.3291109703656788,0.3254952366550733,0.3195938862219279,0.3295041322314049,0.3889212827988338,0.4137184115523465
14,0.7777777777777715,0.2331505159451214,0.3256911665542819,0.3956723338485317,0.2303213697475773,0.446043165467626,2,0.0,0.0,1,0.230498710520146,0.1108269394714407,0.1688311688311688,0.1143067846607669,0.2546259050683829,0.2301272689338619,0.2296271857472781,0.2341411380379345,0.2353319219718735,0.2321911383325056,0.2356198347107438,0.1965014577259475,0.143682310469314
14,0.8888888888888857,0.2358677713504592,0.3256911665542819,0.4126738794435858,0.2380300302600835,0.4719424460431656,2,0.0,0.0,1,0.2374317580466892,0.2821824381926684,0.1520244461420931,0.105457227138643,0.16532582461786,0.2789484665136658,0.2363906301550643,0.2410413680456015,0.2464841977922274,0.2309772112784859,0.2523140495867769,0.2597667638483965,0.1126353790613718
14,1.0,0.2358677713504592,0.3256911665542819,0.4126738794435858,0.2342666717738538,0.4532374100719425,2,0.0,0.0,1,0.2407810563686908,0.3418584825234442,0.215431627196333,0.3569321533923303,0.2135961383748994,0.2630920091800542,0.2358957439788848,0.2443748124937498,0.2411915923181611,0.2305357832588423,0.2245454545454545,0.2110787172011662,0.0693140794223826
13,0.0,0.07189891143081,0.1287929871881321,0.0757341576506954,0.0719826100279618,0.4532374100719425,0,0.0,1.0,1,0.0750912683792745,0.144927536231884,0.0817417876241405,0.1423303834808259,0.1415929203539823,0.0851241393699144,0.080996370834708,0.0794693156438547,0.0747013458339634,0.0716768746896209,0.0675206611570247,0.0527696793002915,0.0021660649819494
13,0.1111111111111142,0.0808175104605998,0.1287929871881321,0.2086553323029366,0.0832631095108591,0.4892086330935252,2,0.0,0.0,1,0.0802826807783769,0.2173913043478261,0.1581359816653934,0.0,0.0466613032984714,0.0471520968078447,0.0847904981854173,0.0846361545384846,0.090427944956903,0.0819952546487888,0.0965289256198347,0.1457725947521866,0.0
13,0.2222222222222001,0.1203427409272009,0.1287929871881321,0.7959814528593508,0.1265369441146053,0.5179856115107915,1,0.2142857142857142,0.0,1,0.1256991660247178,0.1602728047740835,0.1100076394194041,0.0884955752212389,0.167739340305712,0.1381180888796161,0.1306499505113824,0.1298376612553751,0.1266444881294419,0.1360701870551233,0.1288429752066115,0.1483965014577259,0.1256317689530685
13,0.3333333333333144,0.1279443879507226,0.1287929871881321,0.9088098918083464,0.1320718581223426,0.4964028776978417,1,0.1428571428571428,0.0,1,0.1339384398968416,0.0852514919011082,0.1268143621084797,0.2020648967551622,0.1126307320997586,0.1443772167744627,0.1394479269767953,0.1380379345978199,0.1270981400272191,0.1424157148374993,0.1325619834710743,0.1122448979591836,0.103971119133574
13,0.4444444444444286,0.1087819027455948,0.1287929871881321,0.624420401854714,0.1088884207300724,0.4575539568345323,2,0.2142857142857142,0.0,1,0.1098234919784305,0.0656436487638533,0.0160427807486631,0.1253687315634218,0.0852775543041029,0.1180888796161068,0.1116243264049268,0.1140371345711523,0.1118251928020565,0.118357887766926,0.1032231404958677,0.1434402332361516,0.0736462093862815
13,0.5555555555555429,0.101647023521763,0.1287929871881321,0.517774343122102,0.0998199716551116,0.4345323741007194,2,0.0,0.0,1,0.0952540442777238,0.2710997442455243,0.1298701298701298,0.0140117994100294,0.1556717618664521,0.0949301064051742,0.1020565269987902,0.0995366512217073,0.1069484349009526,0.10765325829057,0.1019834710743801,0.1588921282798834,0.0
13,0.6666666666666572,0.0891276443229366,0.1287929871881321,0.3323029366306028,0.0860401424905197,0.4143884892086331,2,0.0,0.0,1,0.0872827142713601,0.0366581415174765,0.0,0.0789085545722713,0.1218825422365245,0.0961819319841435,0.0855053337732321,0.0916030534351144,0.08619386057765,0.1025768360646692,0.0805785123966942,0.1110787172011661,0.2231046931407942
13,0.7777777777777715,0.1030890026172337,0.1287929871881321,0.5394126738794436,0.1014766154671161,0.4374100719424461,2,0.0,0.0,1,0.0982349197843052,0.2566069906223359,0.0190985485103132,0.1733038348082596,0.1102172164119066,0.1276862090548717,0.0972176399428131,0.1025034167805593,0.1021094813246635,0.1124537880041935,0.1195867768595041,0.1437317784256559,0.0
13,0.8888888888888857,0.1254438461666694,0.1287929871881321,0.8717156105100463,0.1253016432374459,0.4561151079136691,1,0.7142857142857142,0.0,1,0.1299862678768798,0.0843989769820972,0.0893812070282658,0.0,0.164923572003218,0.1051533486334237,0.1303750137468382,0.1341044701490049,0.1237335551187055,0.1313248358439552,0.1214876033057851,0.119533527696793,0.1061371841155234
13,1.0,0.1201677030023171,0.1287929871881321,0.7928902627511591,0.1184548205462136,0.4402877697841727,1,0.9285714285714284,0.0,1,0.1151153833271929,0.1287297527706735,0.0,0.1224188790560472,0.1355591311343524,0.1468808679324014,0.1222368855163312,0.1193039767992266,0.1214274913050052,0.1222755614412624,0.1299173553719008,0.1405247813411078,0.067870036101083
7,0.0,0.2175388000733492,0.3180489997752304,0.3323029366306028,0.2188110468456736,0.4676258992805755,2,0.0,0.0,1,0.2124124995813377,0.3768115942028986,0.0542398777692895,0.1165191740412979,0.1942880128720836,0.2228249530565408,0.2278126031012867,0.2161405380179339,0.2264857099652199,0.2121613419411797,0.2329752066115702,0.1822157434402332,0.0541516245487364
7,0.1111111111111142,0.2757764182239485,0.3180489997752304,0.7001545595054096,0.2811793771785345,0.4863309352517986,2,0.9285714285714284,0.0,1,0.2763171115651271,0.4578005115089514,0.3796791443850267,0.2713864306784661,0.3390989541432019,0.2407677863551012,0.2881887165951831,0.2797426580886029,0.2833434144866172,0.28687303426585,0.2866115702479339,0.2997084548104956,0.2375451263537906
7,0.2222222222222001,0.2872955807091536,0.3180489997752304,0.7727975270479135,0.285115103229019,0.4517985611510791,1,0.0714285714285714,0.0,1,0.2894798539705931,0.1935208866155157,0.2146676852559205,0.2374631268436578,0.2843925985518906,0.2722720634258294,0.2806554492466733,0.2928430947698257,0.2882579767125359,0.2930530265408597,0.2794214876033058,0.305539358600583,0.2635379061371841
7,0.3333333333333144,0.2237151382799606,0.3180489997752304,0.3709428129829984,0.2179970889033592,0.4302158273381293,2,0.0,0.0,1,0.2193120541246609,0.2190963341858482,0.2253628724216959,0.217551622418879,0.1737731295253419,0.2453578134779887,0.2171450566369735,0.2230074335811193,0.2204748223196733,0.21966561827512,0.2268595041322314,0.2533527696793003,0.283754512635379
7,0.4444444444444286,0.182006101321953,0.3180489997752304,0.106646058732612,0.1819148121193549,0.4589928057553956,0,0.0,0.0,1,0.1806276585055431,0.3120204603580563,0.2475171886936592,0.1393805309734513,0.251005631536605,0.2292927185478823,0.1784889475420653,0.1845061502050068,0.1928398608800846,0.1915797605252993,0.1714876033057851,0.2300291545189504,0.2577617328519856
7,0.5555555555555429,0.2842782602897294,0.3180489997752304,0.7542503863987635,0.2866759872831041,0.4719424460431656,2,0.9285714285714284,0.0,1,0.2825133134608299,0.3989769820971867,0.3651642475171886,0.1644542772861357,0.2377312952534191,0.3018986021281035,0.2951171230616958,0.2859095303176772,0.2897701497051262,0.2922805275064835,0.286198347107438,0.3294460641399417,0.3667870036101083
7,0.6666666666666572,0.2129378031906913,0.3180489997752304,0.3029366306027821,0.2161010456965565,0.4791366906474821,2,0.0,0.0,1,0.2187761663931406,0.3086104006820119,0.2016806722689075,0.1150442477876106,0.2755430410297667,0.2094721468808679,0.2165401957549763,0.2224740824694156,0.2191516709511567,0.208960988798764,0.2316528925619835,0.2446064139941691,0.1422382671480144
7,0.7777777777777715,0.1871822228149432,0.3180489997752304,0.1406491499227202,0.1840502547209561,0.4402877697841727,0,0.0,0.0,1,0.184914760357705,0.2975277067348678,0.213903743315508,0.1806784660766961,0.249798873692679,0.2176090131441685,0.1823930495985923,0.1887729590986366,0.1877740813549069,0.1972079677757545,0.1761157024793388,0.2107871720116618,0.2433212996389891
7,0.8888888888888857,0.3043326053978362,0.3180489997752304,0.8809891808346213,0.3042383268855096,0.4618705035971222,1,0.2142857142857142,0.0,1,0.3091067421375222,0.2634271099744245,0.3827349121466768,0.1600294985250737,0.3551890587288817,0.2795743793031504,0.3037501374683822,0.3123770792359745,0.3031528806895508,0.3022126579484633,0.3150413223140496,0.3513119533527696,0.3097472924187726
7,1.0,0.254888559187824,0.3180489997752304,0.5687789799072642,0.2554678821771939,0.4647482014388489,2,0.0,0.0,1,0.254446193522457,0.340153452685422,0.2696715049656226,0.3274336283185841,0.3258246178600161,0.2480701022324223,0.2510722533817222,0.2579752658421947,0.2558974746711023,0.261601280141257,0.2723140495867768,0.2317784256559766,0.1104693140794224
18,0.0,0.0789921149582409,0.1208136659923578,0.2565687789799072,0.0774409162293637,0.4302158273381293,2,0.0,0.0,1,0.0807850755266771,0.1636828644501279,0.1061879297173414,0.0,0.1492357200321802,0.1093261005633215,0.072528318486748,0.0851361712057068,0.0877060335702404,0.0816090051316007,0.07,0.0399416909620991,0.0
18,0.1111111111111142,0.1162585226799139,0.1208136659923578,0.8438948995363216,0.1163289539204045,0.4575539568345323,1,0.7142857142857142,0.0,1,0.1139431289144924,0.2651321398124467,0.0,0.0302359882005899,0.0643604183427192,0.0961819319841435,0.1272957219839437,0.1181372712423747,0.1179494934220474,0.115378248634332,0.124793388429752,0.1142857142857143,0.1761732851985559
18,0.2222222222222001,0.1138580025672229,0.1208136659923578,0.8068006182380216,0.1131401539816907,0.4489208633093526,1,0.5714285714285714,0.0,1,0.1117325920219713,0.0,0.0588235294117647,0.0759587020648967,0.1218825422365245,0.155017734195702,0.1141537446387331,0.1159371979065968,0.1219945561772266,0.1179716382497379,0.1097520661157024,0.1201166180758017,0.0
18,0.3333333333333144,0.0994965575874772,0.1208136659923578,0.5795981452859351,0.0998391236066955,0.4589928057553956,2,0.0,0.0,1,0.0955219881434839,0.0,0.0,0.0376106194690265,0.1468222043443282,0.0870018777383684,0.0971626525899043,0.0998033267775592,0.1043021321639195,0.1152678916294211,0.1032231404958677,0.1174927113702623,0.1956678700361011
18,0.4444444444444286,0.0967876373214196,0.1208136659923578,0.5378670788253478,0.0980292641820201,0.4705035971223021,2,0.0,0.0,1,0.0946176775965435,0.0,0.0328495034377387,0.0346607669616519,0.082864038616251,0.0968078447736282,0.1072253381722204,0.0989032967765592,0.1008619386057765,0.1048391546653424,0.0978512396694214,0.1472303206997084,0.1140794223826714
18,0.5555555555555429,0.0814176404887725,0.1208136659923578,0.2952086553323029,0.0803998927490711,0.4388489208633095,2,0.0,0.0,1,0.0758616069933349,0.1628303495311168,0.0886172650878533,0.0877581120943952,0.081255028157683,0.0872105153348633,0.0912240184757506,0.0802360078669288,0.0835097535158022,0.077415438944987,0.0950413223140495,0.0653061224489795,0.1906137184115523
18,0.6666666666666572,0.0962458532682081,0.1208136659923578,0.5285935085007728,0.0955012065729497,0.446043165467626,2,0.0,0.0,1,0.0927755635194426,0.2071611253196931,0.2398777692895339,0.1910029498525073,0.1576830249396621,0.0947214688086793,0.1012317167051578,0.0970699023300776,0.0962120066535611,0.1016388015229266,0.1045454545454545,0.0886297376093294,0.1083032490974729
18,0.7777777777777715,0.1192591728207778,0.1208136659923578,0.8918083462132921,0.1229459531926303,0.4935251798561151,1,0.7142857142857142,0.0,1,0.1253977291757377,0.1474850809889173,0.1825821237585943,0.2005899705014749,0.1995172968624296,0.1339453369497183,0.1296051908061146,0.1295376512550418,0.1305005292605473,0.1164818186834409,0.1210743801652892,0.1107871720116618,0.0
18,0.8888888888888857,0.0681147581976094,0.1208136659923578,0.0865533230293663,0.0696460719347301,0.4776978417266189,0,0.0,0.0,1,0.0720768998894731,0.0,0.0,0.0,0.0848753016894609,0.0675985812643438,0.0808863961288903,0.0764692156405213,0.0703538484802661,0.0683109860398388,0.0695041322314049,0.088338192419825,0.0
18,1.0,0.1024638671712204,0.1208136659923578,0.6275115919629057,0.1057570766461102,0.4935251798561151,2,0.2142857142857142,0.0,1,0.0975315671366848,0.0801364023870417,0.1153552330022918,0.077433628318584,0.0716009654062751,0.1460463175464219,0.1120642252281975,0.1018033934464482,0.1125812792983517,0.1074325442807482,0.1205785123966942,0.1486880466472303,0.0722021660649819
8,0.0,0.0656308866921166,0.082040908069229,0.5146831530139103,0.0677021488489677,0.4863309352517986,2,0.0,0.0,0,0.0620624979066885,0.1560102301790281,0.1260504201680672,0.0346607669616519,0.0237329042638777,0.0838723137909451,0.0680743429011327,0.0648688289609653,0.076326931800998,0.0753738343541356,0.0771074380165289,0.1128279883381924,0.0707581227436823
8,0.1111111111111142,0.0792755096937669,0.082040908069229,0.8191653786707882,0.076263071206956,0.4086330935251798,1,0.3571428571428571,0.0,1,0.0742204508155541,0.0869565217391304,0.0,0.0471976401179941,0.082059533386967,0.1036928854579595,0.0746178378972836,0.0786026200873362,0.0802963859065477,0.0795122220382938,0.0922314049586776,0.0603498542274052,0.1126353790613718
8,0.2222222222222001,0.0504359277843532,0.082040908069229,0.1761978361669242,0.0486938369019803,0.4086330935251798,2,0.0,0.0,1,0.0532538433198245,0.1986359761295822,0.0267379679144385,0.0154867256637168,0.0575221238938053,0.0187773836845399,0.0473990982074122,0.057735257841928,0.0488053833358536,0.0583236770954036,0.0475206611570247,0.0463556851311953,0.0
8,0.3333333333333144,0.0585626885825262,0.082040908069229,0.357032457496136,0.0581453250086183,0.4402877697841727,2,0.0,0.0,1,0.0613591452590682,0.1406649616368286,0.0,0.0766961651917404,0.0583266291230893,0.0782390986855831,0.0724183437809303,0.0658021934064468,0.0588991380613942,0.0537990398940572,0.056198347107438,0.0787172011661807,0.0
8,0.4444444444444286,0.0649057295747412,0.082040908069229,0.499227202472952,0.0660646569885471,0.4705035971223021,2,0.0,0.0,1,0.0645409786649696,0.1057118499573742,0.014514896867838,0.1423303834808259,0.0052292839903459,0.035468391404131,0.0741229517211041,0.0689689656321877,0.0723952820202631,0.0689731280693042,0.061900826446281,0.1116618075801749,0.148014440433213
