District,State,Year,Month,Month_Number,Case_Type,Soil_Moisture_Percent,Saturation_Level,Field_Capacity_Percent,Wilting_Point_Percent,Excess_Water_mm,Waterlogging_Risk
Prakasam,Andhra Pradesh,2020,Jan,0.0,urban_flood,0.21074815595363539,Very Low,0.3467336683417084,0.5700000000000001,0.0,Low
Prakasam,Andhra Pradesh,2020,Feb,0.09090909090909091,urban_flood,0.15279241306638566,Very Low,0.9547738693467336,0.030000000000000027,0.0,Low
Prakasam,Andhra Pradesh,2020,Mar,0.1818181818181818,urban_flood,0.14120126448893572,Very Low,0.3015075376884422,0.10999999999999999,0.0,Low
Prakasam,Andhra Pradesh,2020,Apr,0.2727272727272727,urban_flood,0.1696522655426765,Very Low,0.5628140703517586,0.11999999999999988,0.0,Low
Prakasam,Andhra Pradesh,2020,May,0.36363636363636365,urban_flood,0.16227608008429925,Very Low,0.10050251256281406,0.15000000000000002,0.0,Low
Prakasam,Andhra Pradesh,2020,Jun,0.4545454545454545,urban_flood,0.28451001053740776,Low,0.02010050251256268,0.05999999999999994,0.0,Low
Prakasam,Andhra Pradesh,2020,Jul,0.5454545454545454,urban_flood,0.4499473129610116,Moderate,0.34170854271356754,0.19000000000000006,0.0,Low
Prakasam,Andhra Pradesh,2020,Aug,0.6363636363636364,urban_flood,0.2929399367755532,Low,0.37688442211055273,0.15999999999999992,0.0,Low
Prakasam,Andhra Pradesh,2020,Sep,0.7272727272727273,urban_flood,0.40463645943098,Low,0.04020100502512536,0.010000000000000009,0.0,Low
Prakasam,Andhra Pradesh,2020,Oct,0.8181818181818182,urban_flood,0.321390937829294,Low,0.7035175879396984,0.19000000000000006,0.0,Low
Prakasam,Andhra Pradesh,2020,Nov,0.9090909090909091,urban_flood,0.1928345626975764,Very Low,0.7336683417085428,0.51,0.0,Low
Prakasam,Andhra Pradesh,2020,Dec,0.9999999999999999,urban_flood,0.18335089567966278,Very Low,0.6984924623115576,0.75,0.0,Low
Nellore,Andhra Pradesh,2020,Jan,0.0,normal,0.30663856691253955,Low,0.6030150753768844,0.44000000000000017,0.0,Low
Nellore,Andhra Pradesh,2020,Feb,0.09090909090909091,normal,0.1928345626975764,Very Low,0.8844221105527637,0.7300000000000002,0.0,Low
Nellore,Andhra Pradesh,2020,Mar,0.1818181818181818,normal,0.3192834562697576,Low,0.10050251256281406,0.9300000000000002,0.0,Low
Nellore,Andhra Pradesh,2020,Apr,0.2727272727272727,normal,0.2602739726027397,Low,0.6582914572864322,0.6000000000000001,0.0,Low
Nellore,Andhra Pradesh,2020,May,0.36363636363636365,normal,0.20864067439409906,Very Low,0.030150753768843908,0.31000000000000005,0.0,Low
Nellore,Andhra Pradesh,2020,Jun,0.4545454545454545,normal,0.4657534246575343,Moderate,0.40703517587939686,0.30000000000000004,0.0,Low
Nellore,Andhra Pradesh,2020,Jul,0.5454545454545454,normal,0.48050579557428874,Moderate,0.3065326633165828,0.41999999999999993,0.0,Low
Nellore,Andhra Pradesh,2020,Aug,0.6363636363636364,normal,0.5521601685985247,Moderate,0.7638190954773867,0.99,0.0,Medium
Nellore,Andhra Pradesh,2020,Sep,0.7272727272727273,normal,0.4952581664910432,Moderate,0.5929648241206027,0.0,0.0,Low
Nellore,Andhra Pradesh,2020,Oct,0.8181818181818182,normal,0.45521601685985247,Moderate,0.8693467336683414,0.72,0.0,Low
Nellore,Andhra Pradesh,2020,Nov,0.9090909090909091,normal,0.2149631190727081,Low,0.42713567839195976,0.8800000000000001,0.0,Low
Nellore,Andhra Pradesh,2020,Dec,0.9999999999999999,normal,0.12750263435194942,Very Low,0.7638190954773867,0.18000000000000005,0.0,Low
Kurnool,Andhra Pradesh,2020,Jan,0.0,flood,0.5036880927291886,Moderate,0.7939698492462308,0.10999999999999999,0.0,Low
Kurnool,Andhra Pradesh,2020,Feb,0.09090909090909091,flood,0.44046364594309795,Moderate,0.949748743718593,0.8699999999999999,0.0,Low
Kurnool,Andhra Pradesh,2020,Mar,0.1818181818181818,flood,0.41201264488935724,Low,0.4572864321608041,0.79,0.0,Low
Kurnool,Andhra Pradesh,2020,Apr,0.2727272727272727,flood,0.3424657534246575,Low,0.4522613065326633,0.71,0.0,Low
Kurnool,Andhra Pradesh,2020,May,0.36363636363636365,flood,0.4183350895679663,Low,0.38190954773869334,0.6599999999999999,0.0,Low
Kurnool,Andhra Pradesh,2020,Jun,0.4545454545454545,flood,0.6733403582718651,Moderate,0.8140703517587937,0.43000000000000016,0.0,Medium
Kurnool,Andhra Pradesh,2020,Jul,0.5454545454545454,flood,0.8577449947312962,High,0.27135678391959783,0.08000000000000007,0.43291592128801426,High
Kurnool,Andhra Pradesh,2020,Aug,0.6363636363636364,flood,0.8556375131717597,High,0.11055276381909529,0.24,0.5313059033989266,High
Kurnool,Andhra Pradesh,2020,Sep,0.7272727272727273,flood,0.839831401475237,High,0.045226130653266194,0.6400000000000001,0.41681574239713776,High
Kurnool,Andhra Pradesh,2020,Oct,0.8181818181818182,flood,0.7839831401475238,High,0.010050251256281229,0.74,0.32915921288014305,High
Kurnool,Andhra Pradesh,2020,Nov,0.9090909090909091,flood,0.5036880927291886,Moderate,0.08542713567839177,0.3800000000000001,0.0,Low
Kurnool,Andhra Pradesh,2020,Dec,0.9999999999999999,flood,0.39620653319283455,Low,0.3517587939698492,0.31000000000000005,0.0,Low
Kadapa,Andhra Pradesh,2020,Jan,0.0,drought,0.14963119072708111,Very Low,0.7437185929648238,0.29000000000000004,0.0,Low
Kadapa,Andhra Pradesh,2020,Feb,0.09090909090909091,drought,0.12750263435194942,Very Low,0.3467336683417084,0.3800000000000001,0.0,Low
Kadapa,Andhra Pradesh,2020,Mar,0.1818181818181818,drought,0.1791359325605901,Very Low,0.9899497487437183,0.6000000000000001,0.0,Low
Kadapa,Andhra Pradesh,2020,Apr,0.2727272727272727,drought,0.101159114857745,Very Low,0.7889447236180902,0.8,0.0,Low
Kadapa,Andhra Pradesh,2020,May,0.36363636363636365,drought,0.13593256059009484,Very Low,0.4422110552763816,0.49,0.0,Low
Kadapa,Andhra Pradesh,2020,Jun,0.4545454545454545,drought,0.2897787144362487,Low,0.8241206030150754,0.5900000000000001,0.0,Low
Kadapa,Andhra Pradesh,2020,Jul,0.5454545454545454,drought,0.22339304531085352,Low,0.16080402010050232,0.6100000000000001,0.0,Low
Kadapa,Andhra Pradesh,2020,Aug,0.6363636363636364,drought,0.3108535300316122,Low,0.9346733668341707,0.79,0.0,Low
Kadapa,Andhra Pradesh,2020,Sep,0.7272727272727273,drought,0.15384615384615383,Very Low,0.35678391959798983,0.75,0.0,Low
Kadapa,Andhra Pradesh,2020,Oct,0.8181818181818182,drought,0.3161222339304531,Low,0.6683417085427132,0.8500000000000001,0.0,Low
Kadapa,Andhra Pradesh,2020,Nov,0.9090909090909091,drought,0.030558482613277132,Very Low,0.5527638190954773,0.6000000000000001,0.0,Low
Kadapa,Andhra Pradesh,2020,Dec,0.9999999999999999,drought,0.0505795574288725,Very Low,0.24120603015075348,0.24,0.0,Low
Anantapur,Andhra Pradesh,2020,Jan,0.0,waterlogging,0.3224446786090622,Low,0.5075376884422111,0.94,0.0,Low
Anantapur,Andhra Pradesh,2020,Feb,0.09090909090909091,waterlogging,0.47102212855637515,Moderate,0.25628140703517577,0.44000000000000017,0.0,Low
Anantapur,Andhra Pradesh,2020,Mar,0.1818181818181818,waterlogging,0.46469968387776606,Moderate,0.4221105527638189,0.7,0.0,Low
Anantapur,Andhra Pradesh,2020,Apr,0.2727272727272727,waterlogging,0.3983140147523709,Low,0.47236180904522596,0.54,0.0,Low
Anantapur,Andhra Pradesh,2020,May,0.36363636363636365,waterlogging,0.36670179135932557,Low,0.17085427135678377,0.19000000000000006,0.0,Low
Anantapur,Andhra Pradesh,2020,Jun,0.4545454545454545,waterlogging,0.9125395152792413,Saturated,0.8994974874371859,0.010000000000000009,0.6833631484794276,Extreme
Anantapur,Andhra Pradesh,2020,Jul,0.5454545454545454,waterlogging,0.8124341412012644,High,0.6381909547738691,0.47,0.3023255813953488,High
Anantapur,Andhra Pradesh,2020,Aug,0.6363636363636364,waterlogging,0.8609062170706007,High,0.5276381909547738,0.6000000000000001,0.43112701252236135,High
Anantapur,Andhra Pradesh,2020,Sep,0.7272727272727273,waterlogging,0.8756585879873551,High,0.623115577889447,0.9199999999999999,0.4919499105545617,High
Anantapur,Andhra Pradesh,2020,Oct,0.8181818181818182,waterlogging,0.7386722866174921,High,0.9849246231155777,0.99,0.11449016100178891,High
Anantapur,Andhra Pradesh,2020,Nov,0.9090909090909091,waterlogging,0.3951527924130664,Low,0.7537688442211055,0.75,0.0,Low
Anantapur,Andhra Pradesh,2020,Dec,0.9999999999999999,waterlogging,0.35511064278187565,Low,0.1557788944723617,0.53,0.0,Low
Chittoor,Andhra Pradesh,2020,Jan,0.0,extreme_flood,0.5763962065331929,Moderate,0.1507537688442211,0.7300000000000002,0.0,Medium
Chittoor,Andhra Pradesh,2020,Feb,0.09090909090909091,extreme_flood,0.40252897787144365,Low,0.7487437185929648,0.54,0.0,Low
Chittoor,Andhra Pradesh,2020,Mar,0.1818181818181818,extreme_flood,0.41517386722866173,Low,0.6432160804020097,0.9199999999999999,0.0,Low
Chittoor,Andhra Pradesh,2020,Apr,0.2727272727272727,extreme_flood,0.5511064278187565,Moderate,0.10552763819095445,0.08000000000000007,0.0,Medium
Chittoor,Andhra Pradesh,2020,May,0.36363636363636365,extreme_flood,0.39620653319283455,Low,0.7035175879396984,0.6900000000000002,0.0,Low
Chittoor,Andhra Pradesh,2020,Jun,0.4545454545454545,extreme_flood,0.8324552160168598,High,0.5778894472361809,0.21999999999999997,0.3434704830053667,High
Chittoor,Andhra Pradesh,2020,Jul,0.5454545454545454,extreme_flood,0.9125395152792413,Saturated,0.8140703517587937,0.8200000000000001,0.6207513416815743,Extreme
Chittoor,Andhra Pradesh,2020,Aug,0.6363636363636364,extreme_flood,0.8598524762908324,High,0.36180904522613044,0.9600000000000002,0.5384615384615384,High
Chittoor,Andhra Pradesh,2020,Sep,0.7272727272727273,extreme_flood,0.8830347734457323,High,0.8592964824120601,0.9000000000000001,0.49910554561717346,High
Chittoor,Andhra Pradesh,2020,Oct,0.8181818181818182,extreme_flood,0.9093782929399368,Saturated,0.778894472361809,0.010000000000000009,0.6332737030411448,Extreme
Chittoor,Andhra Pradesh,2020,Nov,0.9090909090909091,extreme_flood,0.458377239199157,Moderate,0.16080402010050232,0.010000000000000009,0.0,Low
Chittoor,Andhra Pradesh,2020,Dec,0.9999999999999999,extreme_flood,0.47418335089567965,Moderate,0.40703517587939686,0.9199999999999999,0.0,Low
Alluri Sitharama Raju,Andhra Pradesh,2020,Jan,0.0,mild,0.25922023182297155,Low,0.7537688442211055,0.76,0.0,Low
Alluri Sitharama Raju,Andhra Pradesh,2020,Feb,0.09090909090909091,mild,0.2160168598524763,Low,0.030150753768843908,0.05999999999999994,0.0,Low
Alluri Sitharama Raju,Andhra Pradesh,2020,Mar,0.1818181818181818,mild,0.0874604847207587,Very Low,0.4221105527638189,0.29000000000000004,0.0,Low
Alluri Sitharama Raju,Andhra Pradesh,2020,Apr,0.2727272727272727,mild,0.2297154899894626,Low,0.9698492462311554,0.11999999999999988,0.0,Low
Alluri Sitharama Raju,Andhra Pradesh,2020,May,0.36363636363636365,mild,0.2644889357218124,Low,0.19095477386934645,0.4800000000000002,0.0,Low
Alluri Sitharama Raju,Andhra Pradesh,2020,Jun,0.4545454545454545,mild,0.3793466807165437,Low,0.6984924623115576,0.26,0.0,Low
Alluri Sitharama Raju,Andhra Pradesh,2020,Jul,0.5454545454545454,mild,0.40358271865121176,Low,0.08542713567839177,0.44999999999999996,0.0,Low
Alluri Sitharama Raju,Andhra Pradesh,2020,Aug,0.6363636363636364,mild,0.41201264488935724,Low,0.09547738693467323,0.53,0.0,Low
Alluri Sitharama Raju,Andhra Pradesh,2020,Sep,0.7272727272727273,mild,0.4573234984193888,Moderate,0.9045226130653266,0.99,0.0,Low
Alluri Sitharama Raju,Andhra Pradesh,2020,Oct,0.8181818181818182,mild,0.3245521601685985,Low,0.778894472361809,0.29000000000000004,0.0,Low
Alluri Sitharama Raju,Andhra Pradesh,2020,Nov,0.9090909090909091,mild,0.2065331928345627,Very Low,0.487437185929648,0.97,0.0,Low
Alluri Sitharama Raju,Andhra Pradesh,2020,Dec,0.9999999999999999,mild,0.13066385669125394,Very Low,0.36683417085427106,0.14,0.0,Low
Anakapalli,Andhra Pradesh,2020,Jan,0.0,severe_drought,0.11591148577449947,Very Low,0.33668341708542693,0.3900000000000001,0.0,Low
Anakapalli,Andhra Pradesh,2020,Feb,0.09090909090909091,severe_drought,0.0,Very Low,0.24120603015075348,0.9000000000000001,0.0,Low
Anakapalli,Andhra Pradesh,2020,Mar,0.1818181818181818,severe_drought,0.09905163329820864,Very Low,0.6582914572864322,0.10999999999999999,0.0,Low
Anakapalli,Andhra Pradesh,2020,Apr,0.2727272727272727,severe_drought,0.0,Very Low,0.4773869346733668,0.77,0.0,Low
Anakapalli,Andhra Pradesh,2020,May,0.36363636363636365,severe_drought,0.0,Very Low,0.9648241206030148,0.06999999999999995,0.0,Low
Anakapalli,Andhra Pradesh,2020,Jun,0.4545454545454545,severe_drought,0.004214963119072708,Very Low,0.537688442211055,0.30000000000000004,0.0,Low
Anakapalli,Andhra Pradesh,2020,Jul,0.5454545454545454,severe_drought,0.08535300316122234,Very Low,0.38190954773869334,0.6599999999999999,0.0,Low
Anakapalli,Andhra Pradesh,2020,Aug,0.6363636363636364,severe_drought,0.02528977871443625,Very Low,0.1959798994974873,0.74,0.0,Low
Anakapalli,Andhra Pradesh,2020,Sep,0.7272727272727273,severe_drought,0.030558482613277132,Very Low,0.5577889447236182,0.3699999999999999,0.0,Low
Anakapalli,Andhra Pradesh,2020,Oct,0.8181818181818182,severe_drought,0.1780821917808219,Very Low,0.12060301507537674,0.9000000000000001,0.0,Low
Anakapalli,Andhra Pradesh,2020,Nov,0.9090909090909091,severe_drought,0.1475237091675448,Very Low,0.07035175879396971,0.6599999999999999,0.0,Low
Anakapalli,Andhra Pradesh,2020,Dec,0.9999999999999999,severe_drought,0.0,Very Low,0.6582914572864322,0.3599999999999999,0.0,Low
Bapatla,Andhra Pradesh,2020,Jan,0.0,urban_flood,0.10010537407797682,Very Low,0.12060301507537674,0.06999999999999995,0.0,Low
Bapatla,Andhra Pradesh,2020,Feb,0.09090909090909091,urban_flood,0.1464699683877766,Very Low,0.8341708542713566,0.51,0.0,Low
Bapatla,Andhra Pradesh,2020,Mar,0.1818181818181818,urban_flood,0.17070600632244468,Very Low,0.09547738693467323,0.3699999999999999,0.0,Low
Bapatla,Andhra Pradesh,2020,Apr,0.2727272727272727,urban_flood,0.14120126448893572,Very Low,0.7738693467336684,0.79,0.0,Low
Bapatla,Andhra Pradesh,2020,May,0.36363636363636365,urban_flood,0.10642781875658587,Very Low,0.879396984924623,0.52,0.0,Low
Bapatla,Andhra Pradesh,2020,Jun,0.4545454545454545,urban_flood,0.38777660695468913,Low,0.5075376884422111,0.26,0.0,Low
Bapatla,Andhra Pradesh,2020,Jul,0.5454545454545454,urban_flood,0.4077976817702845,Low,0.20100502512562812,0.3800000000000001,0.0,Low
