Pincode,District,State,Region_Type
0.1716473344380329,22,1,1
0.1716759042340445,22,1,2
0.1717044740300561,22,1,0
0.1717330438260678,22,1,1
0.1717616136220794,22,1,2
0.171790183418091,22,1,1
0.1718187532141026,22,1,1
0.2285583680932514,13,1,0
0.2285869378892631,13,1,1
0.2286155076852747,13,1,2
0.2286440774812863,13,1,0
0.2286726472772979,13,1,2
0.2287012170733096,13,1,0
0.2287297868693212,13,1,1
0.2287583566653328,13,1,1
0.2287869264613444,13,1,2
0.2288154962573578,13,1,1
0.2288440660533695,13,1,0
0.2288726358493811,13,1,0
0.2289012056453927,13,1,2
0.2289297754414043,13,1,2
0.2289583452374159,13,1,0
0.257128164104909,11,1,0
0.2571567339009206,11,1,2
0.2571853036969322,11,1,1
0.2572138734929439,11,1,1
0.2572424432889555,11,1,0
0.2572710130849671,11,1,2
0.2572995828809787,11,1,2
0.2573281526769904,11,1,0
0.257356722473002,11,1,2
0.2573852922690136,11,1,1
0.2574138620650252,11,1,1
0.2574424318610369,11,1,1
0.2574710016570485,11,1,1
0.2574995714530601,11,1,1
0.2575281412490717,11,1,2
0.1142791840466266,0,1,1
0.1143077538426382,0,1,0
0.1143363236386498,0,1,0
0.1143648934346615,0,1,2
0.1143934632306731,0,1,2
0.1144220330266847,0,1,2
0.1144506028226963,0,1,1
0.1144791726187079,0,1,1
0.1145077424147196,0,1,0
0.1145363122107312,0,1,2
0.1145648820067428,0,1,2
0.1145934518027544,0,1,1
0.1146220215987661,0,1,0
0.1146505913947777,0,1,2
0.1146791611907893,0,1,0
