District,State,Year,Month,Month_Number,Scenario,Data_Type,Rainfall_mm,Normal_Rainfall_mm,Departure_mm,Departure_Percent,Rainfall_Category,Flood_Probability_Percent
53,0,2025,4,1,2,0,2.5,10.5,-8.0,-76.2,0,0.0
53,0,2025,3,2,2,0,3.7,10.5,-6.8,-64.8,0,0.0
53,0,2025,7,3,2,1,3.5,10.5,-7.0,-66.7,0,0.0
53,0,2025,0,4,2,1,7.2,21.0,-13.8,-65.7,0,0.0
53,0,2025,8,5,2,1,10.8,42.0,-31.2,-74.3,0,0.0
53,0,2025,6,6,2,1,84.2,157.5,-73.3,-46.5,0,0.0
53,0,2025,5,7,2,1,67.2,262.5,-195.3,-74.4,0,0.0
53,0,2025,1,8,2,1,131.3,231.0,-99.7,-43.2,0,0.0
53,0,2025,11,9,2,1,38.9,157.5,-118.6,-75.3,0,0.0
53,0,2025,10,10,2,1,36.8,105.0,-68.2,-65.0,0,0.0
53,0,2025,9,11,2,1,17.2,31.5,-14.3,-45.4,0,0.0
53,0,2025,2,12,2,1,3.3,10.5,-7.2,-68.6,0,0.0
22,0,2025,4,1,0,0,9.0,9.5,-0.5,-5.3,3,0.0
22,0,2025,3,2,0,0,9.0,9.5,-0.5,-5.3,3,0.0
22,0,2025,7,3,0,1,9.0,9.5,-0.5,-5.3,3,0.0
22,0,2025,0,4,0,1,18.1,19.0,-0.9,-4.7,3,0.0
22,0,2025,8,5,0,1,36.1,38.0,-1.9,-5.0,3,0.0
22,0,2025,6,6,0,1,135.4,142.5,-7.1,-5.0,3,0.0
22,0,2025,5,7,0,1,225.6,237.5,-11.9,-5.0,3,0.0
22,0,2025,1,8,0,1,198.5,209.0,-10.5,-5.0,3,0.0
22,0,2025,11,9,0,1,135.4,142.5,-7.1,-5.0,3,0.0
22,0,2025,10,10,0,1,237.5,95.0,142.5,150.0,2,100.0
22,0,2025,9,11,0,1,71.2,28.5,42.7,149.8,2,100.0
22,0,2025,2,12,0,1,9.0,9.5,-0.5,-5.3,3,0.0
11,0,2025,4,1,5,0,8.3,9.0,-0.7,-7.8,3,0.0
11,0,2025,3,2,5,0,8.0,9.0,-1.0,-11.1,3,0.0
11,0,2025,7,3,5,1,7.9,9.0,-1.1,-12.2,3,0.0
11,0,2025,0,4,5,1,16.8,18.0,-1.2,-6.7,3,0.0
11,0,2025,8,5,5,1,33.6,36.0,-2.4,-6.7,3,0.0
11,0,2025,6,6,5,1,148.1,135.0,13.1,9.7,3,7.8
11,0,2025,5,7,5,1,246.4,225.0,21.4,9.5,3,7.6
11,0,2025,1,8,5,1,214.0,198.0,16.0,8.1,3,6.5
11,0,2025,11,9,5,1,139.5,135.0,4.5,3.3,3,2.7
11,0,2025,10,10,5,1,87.0,90.0,-3.0,-3.3,3,0.0
11,0,2025,9,11,5,1,27.7,27.0,0.7,2.6,3,2.1
11,0,2025,2,12,5,1,8.3,9.0,-0.7,-7.8,3,0.0
39,0,2025,4,1,3,0,7.2,8.5,-1.3,-15.3,3,0.0
39,0,2025,3,2,3,0,7.2,8.5,-1.3,-15.3,3,0.0
39,0,2025,7,3,3,1,7.2,8.5,-1.3,-15.3,3,0.0
39,0,2025,0,4,3,1,14.4,17.0,-2.6,-15.3,3,0.0
39,0,2025,8,5,3,1,47.6,34.0,13.6,40.0,1,32.0
39,0,2025,6,6,3,1,178.5,127.5,51.0,40.0,1,32.0
39,0,2025,5,7,3,1,180.6,212.5,-31.9,-15.0,3,0.0
39,0,2025,1,8,3,1,158.9,187.0,-28.1,-15.0,3,0.0
39,0,2025,11,9,3,1,108.4,127.5,-19.1,-15.0,3,0.0
39,0,2025,10,10,3,1,72.2,85.0,-12.8,-15.1,3,0.0
39,0,2025,9,11,3,1,21.7,25.5,-3.8,-14.9,3,0.0
39,0,2025,2,12,3,1,7.2,8.5,-1.3,-15.3,3,0.0
34,0,2025,4,1,1,0,10.8,9.8,1.0,10.2,3,8.2
34,0,2025,3,2,1,0,10.8,9.8,1.0,10.2,3,8.2
34,0,2025,7,3,1,1,10.8,9.8,1.0,10.2,3,8.2
34,0,2025,0,4,1,1,21.6,19.6,2.0,10.2,3,8.2
34,0,2025,8,5,1,1,43.1,39.2,3.9,9.9,3,8.0
34,0,2025,6,6,1,1,44.1,147.0,-102.9,-70.0,0,0.0
34,0,2025,5,7,1,1,73.5,245.0,-171.5,-70.0,0,0.0
34,0,2025,1,8,1,1,237.2,215.6,21.6,10.0,3,8.0
34,0,2025,11,9,1,1,161.7,147.0,14.7,10.0,3,8.0
34,0,2025,10,10,1,1,107.8,98.0,9.8,10.0,3,8.0
34,0,2025,9,11,1,1,32.3,29.4,2.9,9.9,3,7.9
34,0,2025,2,12,1,1,10.8,9.8,1.0,10.2,3,8.2
24,0,2025,4,1,4,0,11.9,6.0,5.9,98.3,2,78.7
24,0,2025,3,2,4,0,11.2,6.0,5.2,86.7,2,69.3
24,0,2025,7,3,4,1,10.7,6.0,4.7,78.3,2,62.7
24,0,2025,0,4,4,1,24.6,12.0,12.6,105.0,2,84.0
24,0,2025,8,5,4,1,50.8,24.0,26.8,111.7,2,89.3
24,0,2025,6,6,4,1,152.9,90.0,62.9,69.9,1,55.9
24,0,2025,5,7,4,1,290.0,150.0,140.0,93.3,2,74.7
24,0,2025,1,8,4,1,220.3,132.0,88.3,66.9,1,53.5
24,0,2025,11,9,4,1,196.1,90.0,106.1,117.9,2,94.3
24,0,2025,10,10,4,1,84.8,60.0,24.8,41.3,1,33.1
24,0,2025,9,11,4,1,32.2,18.0,14.2,78.9,2,63.1
24,0,2025,2,12,4,1,8.7,6.0,2.7,45.0,1,36.0
17,0,2025,4,1,2,0,2.2,7.0,-4.8,-68.6,0,0.0
17,0,2025,3,2,2,0,4.1,7.0,-2.9,-41.4,0,0.0
17,0,2025,7,3,2,1,3.8,7.0,-3.2,-45.7,0,0.0
17,0,2025,0,4,2,1,2.9,14.0,-11.1,-79.3,0,0.0
17,0,2025,8,5,2,1,11.7,28.0,-16.3,-58.2,0,0.0
17,0,2025,6,6,2,1,46.3,105.0,-58.7,-55.9,0,0.0
17,0,2025,5,7,2,1,60.1,175.0,-114.9,-65.7,0,0.0
17,0,2025,1,8,2,1,62.8,154.0,-91.2,-59.2,0,0.0
17,0,2025,11,9,2,1,26.4,105.0,-78.6,-74.9,0,0.0
17,0,2025,10,10,2,1,34.6,70.0,-35.4,-50.6,0,0.0
17,0,2025,9,11,2,1,5.5,21.0,-15.5,-73.8,0,0.0
17,0,2025,2,12,2,1,1.9,7.0,-5.1,-72.9,0,0.0
3,0,2025,4,1,0,0,5.2,5.5,-0.3,-5.5,3,0.0
3,0,2025,3,2,0,0,5.2,5.5,-0.3,-5.5,3,0.0
3,0,2025,7,3,0,1,5.2,5.5,-0.3,-5.5,3,0.0
3,0,2025,0,4,0,1,10.4,11.0,-0.6,-5.5,3,0.0
3,0,2025,8,5,0,1,20.9,22.0,-1.1,-5.0,3,0.0
3,0,2025,6,6,0,1,78.4,82.5,-4.1,-5.0,3,0.0
3,0,2025,5,7,0,1,130.6,137.5,-6.9,-5.0,3,0.0
3,0,2025,1,8,0,1,114.9,121.0,-6.1,-5.0,3,0.0
3,0,2025,11,9,0,1,78.4,82.5,-4.1,-5.0,3,0.0
3,0,2025,10,10,0,1,137.5,55.0,82.5,150.0,2,100.0
3,0,2025,9,11,0,1,41.2,16.5,24.7,149.7,2,100.0
3,0,2025,2,12,0,1,5.2,5.5,-0.3,-5.5,3,0.0
7,0,2025,4,1,5,0,8.6,8.0,0.6,7.5,3,6.0
7,0,2025,3,2,5,0,8.4,8.0,0.4,5.0,3,4.0
7,0,2025,7,3,5,1,9.4,8.0,1.4,17.5,3,14.0
7,0,2025,0,4,5,1,18.1,16.0,2.1,13.1,3,10.5
7,0,2025,8,5,5,1,35.3,32.0,3.3,10.3,3,8.2
7,0,2025,6,6,5,1,140.6,120.0,20.6,17.2,3,13.7
7,0,2025,5,7,5,1,182.2,200.0,-17.8,-8.9,3,0.0
7,0,2025,1,8,5,1,149.9,176.0,-26.1,-14.8,3,0.0
7,0,2025,11,9,5,1,111.2,120.0,-8.8,-7.3,3,0.0
7,0,2025,10,10,5,1,71.9,80.0,-8.1,-10.1,3,0.0
7,0,2025,9,11,5,1,28.6,24.0,4.6,19.2,3,15.3
7,0,2025,2,12,5,1,9.4,8.0,1.4,17.5,3,14.0
1,0,2025,4,1,3,0,11.9,14.0,-2.1,-15.0,3,0.0
1,0,2025,3,2,3,0,11.9,14.0,-2.1,-15.0,3,0.0
1,0,2025,7,3,3,1,11.9,14.0,-2.1,-15.0,3,0.0
1,0,2025,0,4,3,1,23.8,28.0,-4.2,-15.0,3,0.0
1,0,2025,8,5,3,1,78.4,56.0,22.4,40.0,1,32.0
1,0,2025,6,6,3,1,294.0,210.0,84.0,40.0,1,32.0
1,0,2025,5,7,3,1,297.5,350.0,-52.5,-15.0,3,0.0
1,0,2025,1,8,3,1,261.8,308.0,-46.2,-15.0,3,0.0
1,0,2025,11,9,3,1,178.5,210.0,-31.5,-15.0,3,0.0
1,0,2025,10,10,3,1,119.0,140.0,-21.0,-15.0,3,0.0
1,0,2025,9,11,3,1,35.7,42.0,-6.3,-15.0,3,0.0
1,0,2025,2,12,3,1,11.9,14.0,-2.1,-15.0,3,0.0
2,0,2025,4,1,1,0,11.9,10.8,1.1,10.2,3,8.1
2,0,2025,3,2,1,0,11.9,10.8,1.1,10.2,3,8.1
2,0,2025,7,3,1,1,11.9,10.8,1.1,10.2,3,8.1
2,0,2025,0,4,1,1,23.8,21.6,2.2,10.2,3,8.1
2,0,2025,8,5,1,1,47.5,43.2,4.3,10.0,3,8.0
2,0,2025,6,6,1,1,48.6,162.0,-113.4,-70.0,0,0.0
2,0,2025,5,7,1,1,81.0,270.0,-189.0,-70.0,0,0.0
2,0,2025,1,8,1,1,261.4,237.6,23.8,10.0,3,8.0
2,0,2025,11,9,1,1,178.2,162.0,16.2,10.0,3,8.0
2,0,2025,10,10,1,1,118.8,108.0,10.8,10.0,3,8.0
2,0,2025,9,11,1,1,35.6,32.4,3.2,9.9,3,7.9
2,0,2025,2,12,1,1,11.9,10.8,1.1,10.2,3,8.1
5,0,2025,4,1,4,0,15.6,9.2,6.4,69.6,1,55.7
5,0,2025,3,2,4,0,16.3,9.2,7.1,77.2,2,61.7
5,0,2025,7,3,4,1,16.7,9.2,7.5,81.5,2,65.2
5,0,2025,0,4,4,1,34.5,18.4,16.1,87.5,2,70.0
5,0,2025,8,5,4,1,65.0,36.8,28.2,76.6,2,61.3
5,0,2025,6,6,4,1,302.5,138.0,164.5,119.2,2,95.4
5,0,2025,5,7,4,1,388.3,230.0,158.3,68.8,1,55.1
5,0,2025,1,8,4,1,326.0,202.4,123.6,61.1,1,48.9
5,0,2025,11,9,4,1,280.7,138.0,142.7,103.4,2,82.7
5,0,2025,10,10,4,1,190.0,92.0,98.0,106.5,2,85.2
5,0,2025,9,11,4,1,42.0,27.6,14.4,52.2,1,41.7
5,0,2025,2,12,4,1,13.8,9.2,4.6,50.0,1,40.0
9,0,2025,4,1,2,0,4.4,10.0,-5.6,-56.0,0,0.0
9,0,2025,3,2,2,0,5.8,10.0,-4.2,-42.0,0,0.0
9,0,2025,7,3,2,1,4.2,10.0,-5.8,-58.0,0,0.0
9,0,2025,0,4,2,1,8.8,20.0,-11.2,-56.0,0,0.0
9,0,2025,8,5,2,1,8.4,40.0,-31.6,-79.0,0,0.0
9,0,2025,6,6,2,1,43.6,150.0,-106.4,-70.9,0,0.0
9,0,2025,5,7,2,1,147.7,250.0,-102.3,-40.9,0,0.0
9,0,2025,1,8,2,1,61.4,220.0,-158.6,-72.1,0,0.0
9,0,2025,11,9,2,1,84.0,150.0,-66.0,-44.0,0,0.0
9,0,2025,10,10,2,1,54.4,100.0,-45.6,-45.6,0,0.0
9,0,2025,9,11,2,1,13.1,30.0,-16.9,-56.3,0,0.0
9,0,2025,2,12,2,1,3.3,10.0,-6.7,-67.0,0,0.0
21,0,2025,4,1,0,0,11.9,12.5,-0.6,-4.8,3,0.0
21,0,2025,3,2,0,0,11.9,12.5,-0.6,-4.8,3,0.0
21,0,2025,7,3,0,1,11.9,12.5,-0.6,-4.8,3,0.0
21,0,2025,0,4,0,1,23.8,25.0,-1.2,-4.8,3,0.0
21,0,2025,8,5,0,1,47.5,50.0,-2.5,-5.0,3,0.0
21,0,2025,6,6,0,1,178.1,187.5,-9.4,-5.0,3,0.0
21,0,2025,5,7,0,1,296.9,312.5,-15.6,-5.0,3,0.0
21,0,2025,1,8,0,1,261.2,275.0,-13.8,-5.0,3,0.0
21,0,2025,11,9,0,1,178.1,187.5,-9.4,-5.0,3,0.0
21,0,2025,10,10,0,1,312.5,125.0,187.5,150.0,2,100.0
21,0,2025,9,11,0,1,93.8,37.5,56.3,150.1,2,100.0
21,0,2025,2,12,0,1,11.9,12.5,-0.6,-4.8,3,0.0
37,0,2025,4,1,5,0,13.4,13.0,0.4,3.1,3,2.5
37,0,2025,3,2,5,0,15.2,13.0,2.2,16.9,3,13.5
37,0,2025,7,3,5,1,12.5,13.0,-0.5,-3.8,3,0.0
37,0,2025,0,4,5,1,22.9,26.0,-3.1,-11.9,3,0.0
37,0,2025,8,5,5,1,60.9,52.0,8.9,17.1,3,13.7
37,0,2025,6,6,5,1,185.2,195.0,-9.8,-5.0,3,0.0
37,0,2025,5,7,5,1,388.0,325.0,63.0,19.4,3,15.5
37,0,2025,1,8,5,1,319.5,286.0,33.5,11.7,3,9.4
37,0,2025,11,9,5,1,220.4,195.0,25.4,13.0,3,10.4
37,0,2025,10,10,5,1,129.1,130.0,-0.9,-0.7,3,0.0
37,0,2025,9,11,5,1,44.4,39.0,5.4,13.8,3,11.1
37,0,2025,2,12,5,1,12.0,13.0,-1.0,-7.7,3,0.0
44,0,2025,4,1,3,0,5.5,6.5,-1.0,-15.4,3,0.0
44,0,2025,3,2,3,0,5.5,6.5,-1.0,-15.4,3,0.0
44,0,2025,7,3,3,1,5.5,6.5,-1.0,-15.4,3,0.0
44,0,2025,0,4,3,1,11.0,13.0,-2.0,-15.4,3,0.0
44,0,2025,8,5,3,1,36.4,26.0,10.4,40.0,1,32.0
44,0,2025,6,6,3,1,136.5,97.5,39.0,40.0,1,32.0
44,0,2025,5,7,3,1,138.1,162.5,-24.4,-15.0,3,0.0
44,0,2025,1,8,3,1,121.5,143.0,-21.5,-15.0,3,0.0
44,0,2025,11,9,3,1,82.9,97.5,-14.6,-15.0,3,0.0
44,0,2025,10,10,3,1,55.2,65.0,-9.8,-15.1,3,0.0
44,0,2025,9,11,3,1,16.6,19.5,-2.9,-14.9,3,0.0
44,0,2025,2,12,3,1,5.5,6.5,-1.0,-15.4,3,0.0
47,0,2025,4,1,1,0,9.0,8.2,0.8,9.8,3,7.8
47,0,2025,3,2,1,0,9.0,8.2,0.8,9.8,3,7.8
47,0,2025,7,3,1,1,9.0,8.2,0.8,9.8,3,7.8
47,0,2025,0,4,1,1,18.0,16.4,1.6,9.8,3,7.8
47,0,2025,8,5,1,1,36.1,32.8,3.3,10.1,3,8.0
47,0,2025,6,6,1,1,36.9,123.0,-86.1,-70.0,0,0.0
47,0,2025,5,7,1,1,61.5,205.0,-143.5,-70.0,0,0.0
47,0,2025,1,8,1,1,198.4,180.4,18.0,10.0,3,8.0
47,0,2025,11,9,1,1,135.3,123.0,12.3,10.0,3,8.0
47,0,2025,10,10,1,1,90.2,82.0,8.2,10.0,3,8.0
47,0,2025,9,11,1,1,27.1,24.6,2.5,10.2,3,8.1
47,0,2025,2,12,1,1,9.0,8.2,0.8,9.8,3,7.8
13,1,2025,4,1,4,0,13.3,8.0,5.3,66.3,1,53.0
13,1,2025,3,2,4,0,16.8,8.0,8.8,110.0,2,88.0
13,1,2025,7,3,4,1,11.7,8.0,3.7,46.2,1,37.0
13,1,2025,0,4,4,1,22.9,16.0,6.9,43.1,1,34.5
13,1,2025,8,5,4,1,50.0,32.0,18.0,56.2,1,45.0
13,1,2025,6,6,4,1,204.3,120.0,84.3,70.3,1,56.2
13,1,2025,5,7,4,1,376.5,200.0,176.5,88.2,2,70.6
13,1,2025,1,8,4,1,300.7,176.0,124.7,70.9,1,56.7
13,1,2025,11,9,4,1,252.2,120.0,132.2,110.2,2,88.1
13,1,2025,10,10,4,1,131.7,80.0,51.7,64.6,1,51.7
13,1,2025,9,11,4,1,52.8,24.0,28.8,120.0,2,96.0
13,1,2025,2,12,4,1,12.2,8.0,4.2,52.5,1,42.0
41,1,2025,4,1,2,0,4.5,7.8,-3.3,-42.3,0,0.0
41,1,2025,3,2,2,0,4.1,7.8,-3.7,-47.4,0,0.0
41,1,2025,7,3,2,1,4.5,7.8,-3.3,-42.3,0,0.0
41,1,2025,0,4,2,1,6.8,15.6,-8.8,-56.4,0,0.0
41,1,2025,8,5,2,1,8.2,31.2,-23.0,-73.7,0,0.0
41,1,2025,6,6,2,1,24.0,117.0,-93.0,-79.5,0,0.0
41,1,2025,5,7,2,1,106.1,195.0,-88.9,-45.6,0,0.0
41,1,2025,1,8,2,1,42.9,171.6,-128.7,-75.0,0,0.0
41,1,2025,11,9,2,1,67.3,117.0,-49.7,-42.5,0,0.0
41,1,2025,10,10,2,1,17.3,78.0,-60.7,-77.8,0,0.0
41,1,2025,9,11,2,1,8.3,23.4,-15.1,-64.5,0,0.0
41,1,2025,2,12,2,1,3.2,7.8,-4.6,-59.0,0,0.0
29,1,2025,4,1,0,0,7.7,8.1,-0.4,-4.9,3,0.0
29,1,2025,3,2,0,0,7.7,8.1,-0.4,-4.9,3,0.0
29,1,2025,7,3,0,1,7.7,8.1,-0.4,-4.9,3,0.0
29,1,2025,0,4,0,1,15.4,16.2,-0.8,-4.9,3,0.0
29,1,2025,8,5,0,1,30.8,32.4,-1.6,-4.9,3,0.0
29,1,2025,6,6,0,1,115.4,121.5,-6.1,-5.0,3,0.0
29,1,2025,5,7,0,1,192.4,202.5,-10.1,-5.0,3,0.0
29,1,2025,1,8,0,1,169.3,178.2,-8.9,-5.0,3,0.0
29,1,2025,11,9,0,1,115.4,121.5,-6.1,-5.0,3,0.0
29,1,2025,10,10,0,1,202.5,81.0,121.5,150.0,2,100.0
29,1,2025,9,11,0,1,60.8,24.3,36.5,150.2,2,100.0
29,1,2025,2,12,0,1,7.7,8.1,-0.4,-4.9,3,0.0
42,1,2025,4,1,5,0,8.1,8.5,-0.4,-4.7,3,0.0
42,1,2025,3,2,5,0,9.4,8.5,0.9,10.6,3,8.5
42,1,2025,7,3,5,1,9.4,8.5,0.9,10.6,3,8.5
42,1,2025,0,4,5,1,16.7,17.0,-0.3,-1.8,3,0.0
42,1,2025,8,5,5,1,29.4,34.0,-4.6,-13.5,3,0.0
42,1,2025,6,6,5,1,138.6,127.5,11.1,8.7,3,7.0
42,1,2025,5,7,5,1,211.8,212.5,-0.7,-0.3,3,0.0
42,1,2025,1,8,5,1,189.1,187.0,2.1,1.1,3,0.9
42,1,2025,11,9,5,1,128.7,127.5,1.2,0.9,3,0.8
42,1,2025,10,10,5,1,95.4,85.0,10.4,12.2,3,9.8
42,1,2025,9,11,5,1,26.0,25.5,0.5,2.0,3,1.6
42,1,2025,2,12,5,1,9.0,8.5,0.5,5.9,3,4.7
28,1,2025,4,1,3,0,7.6,9.0,-1.4,-15.6,3,0.0
28,1,2025,3,2,3,0,7.6,9.0,-1.4,-15.6,3,0.0
28,1,2025,7,3,3,1,7.6,9.0,-1.4,-15.6,3,0.0
28,1,2025,0,4,3,1,15.3,18.0,-2.7,-15.0,3,0.0
28,1,2025,8,5,3,1,50.4,36.0,14.4,40.0,1,32.0
28,1,2025,6,6,3,1,189.0,135.0,54.0,40.0,1,32.0
28,1,2025,5,7,3,1,191.2,225.0,-33.8,-15.0,3,0.0
28,1,2025,1,8,3,1,168.3,198.0,-29.7,-15.0,3,0.0
28,1,2025,11,9,3,1,114.8,135.0,-20.2,-15.0,3,0.0
28,1,2025,10,10,3,1,76.5,90.0,-13.5,-15.0,3,0.0
28,1,2025,9,11,3,1,22.9,27.0,-4.1,-15.2,3,0.0
28,1,2025,2,12,3,1,7.6,9.0,-1.4,-15.6,3,0.0
36,1,2025,4,1,1,0,10.5,9.5,1.0,10.5,3,8.4
36,1,2025,3,2,1,0,10.5,9.5,1.0,10.5,3,8.4
36,1,2025,7,3,1,1,10.5,9.5,1.0,10.5,3,8.4
36,1,2025,0,4,1,1,20.9,19.0,1.9,10.0,3,8.0
36,1,2025,8,5,1,1,41.8,38.0,3.8,10.0,3,8.0
36,1,2025,6,6,1,1,42.8,142.5,-99.7,-70.0,0,0.0
36,1,2025,5,7,1,1,71.2,237.5,-166.3,-70.0,0,0.0
36,1,2025,1,8,1,1,229.9,209.0,20.9,10.0,3,8.0
36,1,2025,11,9,1,1,156.8,142.5,14.3,10.0,3,8.0
36,1,2025,10,10,1,1,104.5,95.0,9.5,10.0,3,8.0
36,1,2025,9,11,1,1,31.4,28.5,2.9,10.2,3,8.1
36,1,2025,2,12,1,1,10.5,9.5,1.0,10.5,3,8.4
18,1,2025,4,1,4,0,13.1,8.8,4.3,48.9,1,39.1
18,1,2025,3,2,4,0,16.2,8.8,7.4,84.1,2,67.3
18,1,2025,7,3,4,1,12.9,8.8,4.1,46.6,1,37.3
18,1,2025,0,4,4,1,25.0,17.6,7.4,42.0,1,33.6
18,1,2025,8,5,4,1,66.7,35.2,31.5,89.5,2,71.6
18,1,2025,6,6,4,1,222.9,132.0,90.9,68.9,1,55.1
18,1,2025,5,7,4,1,312.4,220.0,92.4,42.0,1,33.6
18,1,2025,1,8,4,1,385.2,193.6,191.6,99.0,2,79.2
18,1,2025,11,9,4,1,208.7,132.0,76.7,58.1,1,46.5
18,1,2025,10,10,4,1,132.6,88.0,44.6,50.7,1,40.5
18,1,2025,9,11,4,1,41.5,26.4,15.1,57.2,1,45.8
18,1,2025,2,12,4,1,19.3,8.8,10.5,119.3,2,95.5
14,1,2025,4,1,2,0,5.8,10.0,-4.2,-42.0,0,0.0
14,1,2025,3,2,2,0,3.2,10.0,-6.8,-68.0,0,0.0
14,1,2025,7,3,2,1,4.3,10.0,-5.7,-57.0,0,0.0
14,1,2025,0,4,2,1,9.5,20.0,-10.5,-52.5,0,0.0
14,1,2025,8,5,2,1,9.6,40.0,-30.4,-76.0,0,0.0
14,1,2025,6,6,2,1,69.1,150.0,-80.9,-53.9,0,0.0
14,1,2025,5,7,2,1,57.2,250.0,-192.8,-77.1,0,0.0
14,1,2025,1,8,2,1,86.2,220.0,-133.8,-60.8,0,0.0
14,1,2025,11,9,2,1,88.9,150.0,-61.1,-40.7,0,0.0
14,1,2025,10,10,2,1,59.2,100.0,-40.8,-40.8,0,0.0
14,1,2025,9,11,2,1,17.5,30.0,-12.5,-41.7,0,0.0
14,1,2025,2,12,2,1,2.9,10.0,-7.1,-71.0,0,0.0
40,1,2025,4,1,0,0,9.2,9.7,-0.5,-5.2,3,0.0
40,1,2025,3,2,0,0,9.2,9.7,-0.5,-5.2,3,0.0
40,1,2025,7,3,0,1,9.2,9.7,-0.5,-5.2,3,0.0
40,1,2025,0,4,0,1,18.4,19.4,-1.0,-5.2,3,0.0
40,1,2025,8,5,0,1,36.9,38.8,-1.9,-4.9,3,0.0
40,1,2025,6,6,0,1,138.2,145.5,-7.3,-5.0,3,0.0
40,1,2025,5,7,0,1,230.4,242.5,-12.1,-5.0,3,0.0
40,1,2025,1,8,0,1,202.7,213.4,-10.7,-5.0,3,0.0
40,1,2025,11,9,0,1,138.2,145.5,-7.3,-5.0,3,0.0
40,1,2025,10,10,0,1,242.5,97.0,145.5,150.0,2,100.0
40,1,2025,9,11,0,1,72.8,29.1,43.7,150.2,2,100.0
40,1,2025,2,12,0,1,9.2,9.7,-0.5,-5.2,3,0.0
19,1,2025,4,1,5,0,11.4,10.2,1.2,11.8,3,9.4
19,1,2025,3,2,5,0,9.2,10.2,-1.0,-9.8,3,0.0
19,1,2025,7,3,5,1,10.9,10.2,0.7,6.9,3,5.5
