District,State,Year,Month,Month_Number,Case_Type,Soil_Moisture_Percent,Saturation_Level,Field_Capacity_Percent,Wilting_Point_Percent,Excess_Water_mm,Waterlogging_Risk
53,0,2020,11,9,1,75.6,0,33.7,8.6,20.5,1
53,0,2020,10,10,1,92.1,3,31.6,8.3,53.1,0
53,0,2020,9,11,1,50.4,2,34.8,17.7,0.0,3
53,0,2020,2,12,1,41.8,2,43.5,17.7,0.0,2
22,0,2020,4,1,3,26.3,1,36.0,8.7,0.0,2
22,0,2020,3,2,3,23.1,1,30.7,11.3,0.0,2
22,0,2020,7,3,3,18.2,4,37.7,17.5,0.0,2
22,0,2020,0,4,3,15.0,4,38.9,11.9,0.0,2
22,0,2020,8,5,3,27.0,1,40.2,12.9,0.0,2
22,0,2020,6,6,3,34.4,1,25.2,10.4,0.0,2
22,0,2020,5,7,3,38.2,1,39.2,15.3,0.0,2
22,0,2020,1,8,3,30.0,1,42.1,14.6,0.0,2
22,0,2020,11,9,3,38.2,1,37.4,16.1,0.0,2
22,0,2020,10,10,3,42.9,2,26.8,9.0,0.0,2
22,0,2020,9,11,3,19.9,4,42.1,10.7,0.0,2
22,0,2020,2,12,3,9.7,4,38.4,10.2,0.0,2
11,0,2020,4,1,5,0.0,4,34.7,11.6,0.0,2
11,0,2020,3,2,5,3.3,4,41.6,12.5,0.0,2
11,0,2020,7,3,5,6.8,4,31.4,11.5,0.0,2
11,0,2020,0,4,5,0.0,4,33.9,11.1,0.0,2
11,0,2020,8,5,5,0.0,4,41.4,10.7,0.0,2
11,0,2020,6,6,5,1.9,4,29.9,11.7,0.0,2
11,0,2020,5,7,5,10.7,4,38.1,14.8,0.0,2
11,0,2020,1,8,5,9.3,4,31.1,11.5,0.0,2
11,0,2020,11,9,5,7.9,4,28.7,10.1,0.0,2
11,0,2020,10,10,5,17.7,4,33.2,15.2,0.0,2
11,0,2020,9,11,5,1.3,4,28.9,14.6,0.0,2
11,0,2020,2,12,5,13.8,4,26.4,8.9,0.0,2
39,0,2020,4,1,6,20.0,4,32.0,13.7,0.0,2
39,0,2020,3,2,6,14.5,4,44.1,8.3,0.0,2
39,0,2020,7,3,6,13.4,4,31.1,9.1,0.0,2
39,0,2020,0,4,6,16.1,4,36.3,9.2,0.0,2
39,0,2020,8,5,6,15.4,4,27.1,9.5,0.0,2
39,0,2020,6,6,6,27.0,1,25.5,8.6,0.0,2
39,0,2020,5,7,6,42.7,2,31.9,9.9,0.0,2
39,0,2020,1,8,6,27.8,1,32.6,9.6,0.0,2
39,0,2020,11,9,6,38.4,1,25.9,8.1,0.0,2
39,0,2020,10,10,6,30.5,1,39.1,9.9,0.0,2
39,0,2020,9,11,6,18.3,4,39.7,13.1,0.0,2
39,0,2020,2,12,6,17.4,4,39.0,15.5,0.0,2
34,0,2020,4,1,4,29.1,1,37.1,12.4,0.0,2
34,0,2020,3,2,4,18.3,4,42.7,15.3,0.0,2
34,0,2020,7,3,4,30.3,1,27.1,17.3,0.0,2
34,0,2020,0,4,4,24.7,1,38.2,14.0,0.0,2
34,0,2020,8,5,4,19.8,4,25.7,11.1,0.0,2
34,0,2020,6,6,4,44.2,2,33.2,11.0,0.0,2
34,0,2020,5,7,4,45.6,2,31.2,12.2,0.0,2
34,0,2020,1,8,4,52.4,2,40.3,17.9,0.0,3
34,0,2020,11,9,4,47.0,2,36.9,8.0,0.0,2
34,0,2020,10,10,4,43.2,2,42.4,15.2,0.0,2
34,0,2020,9,11,4,20.4,1,33.6,16.8,0.0,2
34,0,2020,2,12,4,12.1,4,40.3,9.8,0.0,2
24,0,2020,4,1,2,47.8,2,40.9,9.1,0.0,2
24,0,2020,3,2,2,41.8,2,44.0,16.7,0.0,2
24,0,2020,7,3,2,39.1,1,34.2,15.9,0.0,2
24,0,2020,0,4,2,32.5,1,34.1,15.1,0.0,2
24,0,2020,8,5,2,39.7,1,32.7,14.6,0.0,2
24,0,2020,6,6,2,63.9,2,41.3,12.3,0.0,3
24,0,2020,5,7,2,81.4,0,30.5,8.8,24.2,1
24,0,2020,1,8,2,81.2,0,27.3,10.4,29.7,1
24,0,2020,11,9,2,79.7,0,26.0,14.4,23.3,1
24,0,2020,10,10,2,74.4,0,25.3,15.4,18.4,1
24,0,2020,9,11,2,47.8,2,26.8,11.8,0.0,2
24,0,2020,2,12,2,37.6,1,32.1,11.1,0.0,2
17,0,2020,4,1,0,14.2,4,39.9,10.9,0.0,2
17,0,2020,3,2,0,12.1,4,32.0,11.8,0.0,2
17,0,2020,7,3,0,17.0,4,44.8,14.0,0.0,2
17,0,2020,0,4,0,9.6,4,40.8,16.0,0.0,2
17,0,2020,8,5,0,12.9,4,33.9,12.9,0.0,2
17,0,2020,6,6,0,27.5,1,41.5,13.9,0.0,2
17,0,2020,5,7,0,21.2,1,28.3,14.1,0.0,2
17,0,2020,1,8,0,29.5,1,43.7,15.9,0.0,2
17,0,2020,11,9,0,14.6,4,32.2,15.5,0.0,2
17,0,2020,10,10,0,30.0,1,38.4,16.5,0.0,2
17,0,2020,9,11,0,2.9,4,36.1,14.0,0.0,2
17,0,2020,2,12,0,4.8,4,29.9,10.4,0.0,2
3,0,2020,4,1,7,30.6,1,35.2,17.4,0.0,2
3,0,2020,3,2,7,44.7,2,30.2,12.4,0.0,2
3,0,2020,7,3,7,44.1,2,33.5,15.0,0.0,2
3,0,2020,0,4,7,37.8,1,34.5,13.4,0.0,2
3,0,2020,8,5,7,34.8,1,28.5,9.9,0.0,2
3,0,2020,6,6,7,86.6,3,43.0,8.1,38.2,0
3,0,2020,5,7,7,77.1,0,37.8,12.7,16.9,1
3,0,2020,1,8,7,81.7,0,35.6,14.0,24.1,1
3,0,2020,11,9,7,83.1,0,37.5,17.2,27.5,1
3,0,2020,10,10,7,70.1,0,44.7,17.9,6.4,1
3,0,2020,9,11,7,37.5,1,40.1,15.5,0.0,2
3,0,2020,2,12,7,33.7,1,28.2,13.3,0.0,2
7,0,2020,4,1,1,54.7,2,28.1,15.3,0.0,3
7,0,2020,3,2,1,38.2,1,40.0,13.4,0.0,2
7,0,2020,7,3,1,39.4,1,37.9,17.2,0.0,2
7,0,2020,0,4,1,52.3,2,27.2,8.8,0.0,3
7,0,2020,8,5,1,37.6,1,39.1,14.9,0.0,2
7,0,2020,6,6,1,79.0,0,36.6,10.2,19.2,1
7,0,2020,5,7,1,86.6,3,41.3,16.2,34.7,0
7,0,2020,1,8,1,81.6,0,32.3,17.6,30.1,1
7,0,2020,11,9,1,83.8,0,42.2,17.0,27.9,1
7,0,2020,10,10,1,86.3,3,40.6,8.1,35.4,0
7,0,2020,9,11,1,43.5,2,28.3,8.1,0.0,2
7,0,2020,2,12,1,45.0,2,33.2,17.2,0.0,2
1,0,2020,4,1,3,24.6,1,40.1,15.6,0.0,2
1,0,2020,3,2,3,20.5,1,25.7,8.6,0.0,2
1,0,2020,7,3,3,8.3,4,33.5,10.9,0.0,2
1,0,2020,0,4,3,21.8,1,44.4,9.2,0.0,2
1,0,2020,8,5,3,25.1,1,28.9,12.8,0.0,2
1,0,2020,6,6,3,36.0,1,39.0,10.6,0.0,2
1,0,2020,5,7,3,38.3,1,26.8,12.5,0.0,2
1,0,2020,1,8,3,39.1,1,27.0,13.3,0.0,2
1,0,2020,11,9,3,43.4,2,43.1,17.9,0.0,2
1,0,2020,10,10,3,30.8,1,40.6,10.9,0.0,2
1,0,2020,9,11,3,19.6,4,34.8,17.7,0.0,2
1,0,2020,2,12,3,12.4,4,32.4,9.4,0.0,2
2,0,2020,4,1,5,11.0,4,31.8,11.9,0.0,2
2,0,2020,3,2,5,0.0,4,29.9,17.0,0.0,2
2,0,2020,7,3,5,9.4,4,38.2,9.1,0.0,2
2,0,2020,0,4,5,0.0,4,34.6,15.7,0.0,2
2,0,2020,8,5,5,0.0,4,44.3,8.7,0.0,2
2,0,2020,6,6,5,0.4,4,35.8,11.0,0.0,2
2,0,2020,5,7,5,8.1,4,32.7,14.6,0.0,2
2,0,2020,1,8,5,2.4,4,29.0,15.4,0.0,2
2,0,2020,11,9,5,2.9,4,36.2,11.7,0.0,2
2,0,2020,10,10,5,16.9,4,27.5,17.0,0.0,2
2,0,2020,9,11,5,14.0,4,26.5,14.6,0.0,2
2,0,2020,2,12,5,0.0,4,38.2,11.6,0.0,2
5,0,2020,4,1,6,9.5,4,27.5,8.7,0.0,2
5,0,2020,3,2,6,13.9,4,41.7,13.1,0.0,2
5,0,2020,7,3,6,16.2,4,27.0,11.7,0.0,2
5,0,2020,0,4,6,13.4,4,40.5,15.9,0.0,2
5,0,2020,8,5,6,10.1,4,42.6,13.2,0.0,2
5,0,2020,6,6,6,36.8,1,35.2,10.6,0.0,2
5,0,2020,5,7,6,38.7,1,29.1,11.8,0.0,2
5,0,2020,1,8,6,25.7,1,38.8,15.1,0.0,2
5,0,2020,11,9,6,35.6,1,26.7,18.0,0.0,2
5,0,2020,10,10,6,41.2,2,34.5,15.6,0.0,2
5,0,2020,9,11,6,16.7,4,36.2,14.1,0.0,2
5,0,2020,2,12,6,12.7,4,34.6,17.3,0.0,2
9,0,2020,4,1,4,24.8,1,40.3,14.4,0.0,2
9,0,2020,3,2,4,23.0,1,26.9,16.3,0.0,2
9,0,2020,7,3,4,24.0,1,37.9,8.5,0.0,2
9,0,2020,0,4,4,18.4,4,41.3,9.8,0.0,2
9,0,2020,8,5,4,30.9,1,31.1,13.5,0.0,2
9,0,2020,6,6,4,54.8,2,35.9,14.3,0.0,3
9,0,2020,5,7,4,49.0,2,28.7,15.4,0.0,2
9,0,2020,1,8,4,43.2,2,38.1,9.1,0.0,2
9,0,2020,11,9,4,56.0,2,44.6,14.1,0.0,3
9,0,2020,10,10,4,46.0,2,39.2,15.7,0.0,2
9,0,2020,9,11,4,23.6,1,30.1,11.1,0.0,2
9,0,2020,2,12,4,19.6,4,35.4,13.1,0.0,2
21,0,2020,4,1,2,38.5,1,36.6,8.0,0.0,2
21,0,2020,3,2,2,41.3,2,25.5,13.7,0.0,2
21,0,2020,7,3,2,30.9,1,41.9,12.5,0.0,2
21,0,2020,0,4,2,43.6,2,27.8,9.9,0.0,2
21,0,2020,8,5,2,46.1,2,31.4,11.5,0.0,2
21,0,2020,6,6,2,67.6,0,43.5,14.0,0.0,3
21,0,2020,5,7,2,73.7,0,40.1,13.2,15.1,1
21,0,2020,1,8,2,79.1,0,44.7,16.6,20.0,1
21,0,2020,11,9,2,74.6,0,26.3,16.0,18.9,1
21,0,2020,10,10,2,68.8,0,36.6,8.4,6.2,3
21,0,2020,9,11,2,47.4,2,27.0,16.5,0.0,2
21,0,2020,2,12,2,29.4,1,34.6,15.5,0.0,2
37,0,2020,4,1,0,16.3,4,37.6,8.5,0.0,2
37,0,2020,3,2,0,8.7,4,39.3,10.5,0.0,2
37,0,2020,7,3,0,15.3,4,44.3,14.5,0.0,2
37,0,2020,0,4,0,17.7,4,30.5,11.7,0.0,2
37,0,2020,8,5,0,11.9,4,40.5,12.7,0.0,2
37,0,2020,6,6,0,22.3,1,30.0,11.1,0.0,2
37,0,2020,5,7,0,23.8,1,31.4,8.6,0.0,2
37,0,2020,1,8,0,28.4,1,25.2,9.4,0.0,2
37,0,2020,11,9,0,28.7,1,30.5,13.5,0.0,2
37,0,2020,10,10,0,12.7,4,29.4,11.4,0.0,2
37,0,2020,9,11,0,10.5,4,26.2,17.5,0.0,2
37,0,2020,2,12,0,7.1,4,30.6,15.3,0.0,2
44,0,2020,4,1,7,30.3,1,36.4,10.8,0.0,2
44,0,2020,3,2,7,43.9,2,39.2,11.8,0.0,2
44,0,2020,7,3,7,47.5,2,42.3,9.9,0.0,2
44,0,2020,0,4,7,40.8,2,26.8,14.1,0.0,2
44,0,2020,8,5,7,32.3,1,41.5,12.2,0.0,2
44,0,2020,6,6,7,68.7,0,32.8,13.6,0.0,3
44,0,2020,5,7,7,79.3,0,44.9,12.3,28.4,1
44,0,2020,1,8,7,78.7,0,44.0,15.6,26.4,1
44,0,2020,11,9,7,74.8,0,27.4,11.5,18.9,1
44,0,2020,10,10,7,78.6,0,28.3,11.3,21.5,1
44,0,2020,9,11,7,41.0,2,42.7,12.5,0.0,2
44,0,2020,2,12,7,42.5,2,27.3,17.9,0.0,2
47,0,2020,4,1,1,35.2,1,40.1,10.3,0.0,2
47,0,2020,3,2,1,46.9,2,39.3,13.8,0.0,2
47,0,2020,7,3,1,41.5,2,43.1,10.8,0.0,2
47,0,2020,0,4,1,48.7,2,35.5,9.0,0.0,2
47,0,2020,8,5,1,38.9,1,41.5,10.3,0.0,2
47,0,2020,6,6,1,81.8,0,32.6,10.8,31.4,1
47,0,2020,5,7,1,87.8,3,42.7,11.1,44.5,0
47,0,2020,1,8,1,90.7,3,30.9,13.5,43.4,0
47,0,2020,11,9,1,76.4,0,30.4,10.7,20.8,1
47,0,2020,10,10,1,93.7,3,41.1,17.7,51.5,0
47,0,2020,9,11,1,48.7,2,44.6,16.2,0.0,2
47,0,2020,2,12,1,41.5,2,39.2,12.1,0.0,2
13,1,2020,4,1,3,9.2,4,42.0,13.8,0.0,2
13,1,2020,3,2,3,17.2,4,43.2,10.0,0.0,2
13,1,2020,7,3,3,26.6,1,42.9,12.6,0.0,2
13,1,2020,0,4,3,23.6,1,33.9,10.0,0.0,2
13,1,2020,8,5,3,17.8,4,36.5,13.3,0.0,2
13,1,2020,6,6,3,39.6,1,34.7,17.0,0.0,2
13,1,2020,5,7,3,36.8,1,35.9,13.8,0.0,2
13,1,2020,1,8,3,29.5,1,45.0,17.2,0.0,2
13,1,2020,11,9,3,42.3,2,35.2,10.6,0.0,2
13,1,2020,10,10,3,44.2,2,26.9,14.1,0.0,2
13,1,2020,9,11,3,21.6,1,42.7,14.5,0.0,2
13,1,2020,2,12,3,18.3,4,32.6,9.9,0.0,2
41,1,2020,4,1,5,0.0,4,33.5,16.6,0.0,2
41,1,2020,3,2,5,3.1,4,31.6,9.8,0.0,2
41,1,2020,7,3,5,12.7,4,40.1,8.6,0.0,2
41,1,2020,0,4,5,5.6,4,30.5,11.8,0.0,2
41,1,2020,8,5,5,0.0,4,26.9,12.7,0.0,2
41,1,2020,6,6,5,1.1,4,31.6,10.4,0.0,2
41,1,2020,5,7,5,12.9,4,34.0,15.8,0.0,2
41,1,2020,1,8,5,4.1,4,44.1,15.0,0.0,2
41,1,2020,11,9,5,12.2,4,30.2,10.1,0.0,2
41,1,2020,10,10,5,5.1,4,29.9,16.8,0.0,2
41,1,2020,9,11,5,0.0,4,32.5,12.1,0.0,2
41,1,2020,2,12,5,0.0,4,33.8,10.4,0.0,2
29,1,2020,4,1,6,23.0,1,43.0,9.3,0.0,2
29,1,2020,3,2,6,13.0,4,31.6,15.6,0.0,2
29,1,2020,7,3,6,9.1,4,38.2,16.5,0.0,2
29,1,2020,0,4,6,14.1,4,32.0,16.2,0.0,2
29,1,2020,8,5,6,10.1,4,41.3,13.7,0.0,2
29,1,2020,6,6,6,37.9,1,30.4,9.2,0.0,2
29,1,2020,5,7,6,32.3,1,43.1,9.0,0.0,2
29,1,2020,1,8,6,25.4,1,26.0,11.6,0.0,2
29,1,2020,11,9,6,35.2,1,28.0,8.9,0.0,2
29,1,2020,10,10,6,33.9,1,34.4,10.9,0.0,2
29,1,2020,9,11,6,16.9,4,29.3,14.9,0.0,2
29,1,2020,2,12,6,18.2,4,43.6,11.0,0.0,2
42,1,2020,4,1,4,27.9,1,27.8,13.8,0.0,2
42,1,2020,3,2,4,18.3,4,29.1,14.0,0.0,2
42,1,2020,7,3,4,14.4,4,31.9,12.1,0.0,2
42,1,2020,0,4,4,24.3,1,37.9,12.3,0.0,2
42,1,2020,8,5,4,31.2,1,42.7,12.2,0.0,2
42,1,2020,6,6,4,50.8,2,33.1,11.2,0.0,3
42,1,2020,5,7,4,50.0,2,43.0,12.6,0.0,2
42,1,2020,1,8,4,47.8,2,28.4,13.7,0.0,2
42,1,2020,11,9,4,41.9,2,38.6,13.1,0.0,2
42,1,2020,10,10,4,45.9,2,37.1,16.5,0.0,2
42,1,2020,9,11,4,15.1,4,43.2,16.6,0.0,2
42,1,2020,2,12,4,31.2,1,34.5,9.2,0.0,2
28,1,2020,4,1,2,30.0,1,34.9,11.8,0.0,2
28,1,2020,3,2,2,37.7,1,26.0,16.9,0.0,2
28,1,2020,7,3,2,38.5,1,34.1,18.0,0.0,2
28,1,2020,0,4,2,39.7,1,37.3,12.3,0.0,2
28,1,2020,8,5,2,32.1,1,35.2,16.0,0.0,2
28,1,2020,6,6,2,72.4,0,42.7,16.7,13.4,1
28,1,2020,5,7,2,65.0,2,41.1,14.5,0.0,3
28,1,2020,1,8,2,63.6,2,26.2,16.7,0.0,3
28,1,2020,11,9,2,63.1,2,34.3,17.3,0.0,3
28,1,2020,10,10,2,81.9,0,44.8,14.8,30.6,1
28,1,2020,9,11,2,31.2,1,40.7,16.4,0.0,2
28,1,2020,2,12,2,40.3,2,41.0,13.4,0.0,2
36,1,2020,4,1,0,10.8,4,30.8,9.1,0.0,2
36,1,2020,3,2,0,7.6,4,27.2,9.0,0.0,2
36,1,2020,7,3,0,0.8,4,30.3,13.2,0.0,2
36,1,2020,0,4,0,12.4,4,36.9,13.0,0.0,2
36,1,2020,8,5,0,5.7,4,38.5,8.3,0.0,2
36,1,2020,6,6,0,23.4,1,35.0,12.3,0.0,2
36,1,2020,5,7,0,18.6,4,40.7,12.9,0.0,2
36,1,2020,1,8,0,28.0,1,42.4,16.6,0.0,2
36,1,2020,11,9,0,10.2,4,32.2,14.4,0.0,2
36,1,2020,10,10,0,20.9,1,39.9,11.2,0.0,2
36,1,2020,9,11,0,6.2,4,33.7,12.2,0.0,2
36,1,2020,2,12,0,0.8,4,38.7,11.4,0.0,2
18,1,2020,4,1,7,40.1,2,25.5,11.4,0.0,2
18,1,2020,3,2,7,34.8,1,33.7,16.1,0.0,2
18,1,2020,7,3,7,32.9,1,32.2,17.8,0.0,2
18,1,2020,0,4,7,32.4,1,38.7,11.1,0.0,2
18,1,2020,8,5,7,32.9,1,25.8,11.8,0.0,2
18,1,2020,6,6,7,85.6,3,43.1,10.0,41.0,0
18,1,2020,5,7,7,76.9,0,40.1,17.1,23.2,1
18,1,2020,1,8,7,71.3,0,29.3,15.9,12.2,1
18,1,2020,11,9,7,73.0,0,34.4,15.1,7.1,1
18,1,2020,10,10,7,74.2,0,40.2,17.5,14.4,1
18,1,2020,9,11,7,37.0,1,33.0,12.1,0.0,2
18,1,2020,2,12,7,46.6,2,38.7,8.3,0.0,2
14,1,2020,4,1,1,35.9,1,37.5,10.4,0.0,2
14,1,2020,3,2,1,52.0,2,28.9,8.2,0.0,3
14,1,2020,7,3,1,36.5,1,43.2,11.6,0.0,2
14,1,2020,0,4,1,40.6,2,29.7,9.1,0.0,2
14,1,2020,8,5,1,38.7,1,38.4,11.0,0.0,2
14,1,2020,6,6,1,77.9,0,36.4,12.3,24.6,1
14,1,2020,5,7,1,78.6,0,26.5,8.8,24.0,1
14,1,2020,1,8,1,89.3,3,25.6,9.2,40.5,0
14,1,2020,11,9,1,77.1,0,26.4,16.5,23.5,1
14,1,2020,10,10,1,83.5,0,31.0,16.1,29.3,1
14,1,2020,9,11,1,43.9,2,43.9,16.0,0.0,2
14,1,2020,2,12,1,37.3,1,32.8,15.5,0.0,2
40,1,2020,4,1,3,19.8,4,27.2,14.9,0.0,2
40,1,2020,3,2,3,8.8,4,27.0,9.4,0.0,2
40,1,2020,7,3,3,18.6,4,40.0,10.3,0.0,2
40,1,2020,0,4,3,20.5,1,41.1,16.8,0.0,2
40,1,2020,8,5,3,13.9,4,43.4,15.6,0.0,2
40,1,2020,6,6,3,31.8,1,39.4,15.1,0.0,2
40,1,2020,5,7,3,42.5,2,37.5,9.8,0.0,2
40,1,2020,1,8,3,32.6,1,37.7,14.1,0.0,2
40,1,2020,11,9,3,39.7,1,25.1,11.7,0.0,2
40,1,2020,10,10,3,35.1,1,34.0,15.2,0.0,2
40,1,2020,9,11,3,14.7,4,39.1,11.7,0.0,2
40,1,2020,2,12,3,26.0,1,43.4,13.5,0.0,2
19,1,2020,4,1,5,5.3,4,35.8,10.5,0.0,2
19,1,2020,3,2,5,8.3,4,40.4,15.6,0.0,2
19,1,2020,7,3,5,0.8,4,39.1,8.6,0.0,2
19,1,2020,0,4,5,7.8,4,35.8,8.4,0.0,2
19,1,2020,8,5,5,2.1,4,44.9,12.8,0.0,2
19,1,2020,6,6,5,4.9,4,37.0,9.2,0.0,2
19,1,2020,5,7,5,14.8,4,27.2,15.5,0.0,2
19,1,2020,1,8,5,2.0,4,35.0,12.9,0.0,2
19,1,2020,11,9,5,0.0,4,44.3,9.5,0.0,2
19,1,2020,10,10,5,16.8,4,25.1,11.2,0.0,2
19,1,2020,9,11,5,9.4,4,37.7,13.8,0.0,2
19,1,2020,2,12,5,9.8,4,26.4,17.1,0.0,2
38,1,2020,4,1,6,21.9,1,27.9,16.7,0.0,2
38,1,2020,3,2,6,25.9,1,37.5,11.2,0.0,2
38,1,2020,7,3,6,25.8,1,27.2,11.8,0.0,2
38,1,2020,0,4,6,14.1,4,36.7,17.1,0.0,2
38,1,2020,8,5,6,20.9,1,41.5,10.2,0.0,2
38,1,2020,6,6,6,38.9,1,44.3,9.1,0.0,2
38,1,2020,5,7,6,33.8,1,26.2,10.8,0.0,2
38,1,2020,1,8,6,27.3,1,33.8,13.9,0.0,2
38,1,2020,11,9,6,33.1,1,41.2,8.4,0.0,2
38,1,2020,10,10,6,44.1,2,37.7,11.0,0.0,2
38,1,2020,9,11,6,22.4,1,32.2,14.4,0.0,2
38,1,2020,2,12,6,22.2,1,25.4,11.8,0.0,2
16,1,2020,4,1,4,29.3,1,38.3,16.3,0.0,2
16,1,2020,3,2,4,17.6,4,25.1,13.2,0.0,2
16,1,2020,7,3,4,17.0,4,35.5,12.8,0.0,2
16,1,2020,0,4,4,14.8,4,35.9,10.3,0.0,2
16,1,2020,8,5,4,20.0,4,27.2,8.2,0.0,2
16,1,2020,6,6,4,41.8,2,38.6,15.6,0.0,2
16,1,2020,5,7,4,54.0,2,41.6,14.2,0.0,3
16,1,2020,1,8,4,50.0,2,44.1,12.0,0.0,2
16,1,2020,11,9,4,49.0,2,42.7,15.1,0.0,2
16,1,2020,10,10,4,54.1,2,38.1,17.7,0.0,3
16,1,2020,9,11,4,19.4,4,29.8,12.2,0.0,2
16,1,2020,2,12,4,18.5,4,27.3,15.8,0.0,2
30,1,2020,4,1,2,38.0,1,42.8,16.7,0.0,2
30,1,2020,3,2,2,41.9,2,30.9,8.2,0.0,2
30,1,2020,7,3,2,42.9,2,29.4,13.1,0.0,2
30,1,2020,0,4,2,43.4,2,42.4,8.1,0.0,2
30,1,2020,8,5,2,44.8,2,27.5,9.6,0.0,2
30,1,2020,6,6,2,72.6,0,25.5,12.8,12.9,1
30,1,2020,5,7,2,77.9,0,32.8,9.7,20.9,1
30,1,2020,1,8,2,64.6,2,42.3,8.6,0.0,3
30,1,2020,11,9,2,69.6,0,32.0,8.4,8.6,3
30,1,2020,10,10,2,78.7,0,34.4,13.6,17.9,1
30,1,2020,9,11,2,34.0,1,28.8,11.5,0.0,2
30,1,2020,2,12,2,42.7,2,31.4,14.1,0.0,2
6,1,2020,4,1,0,4.6,4,37.6,15.8,0.0,2
6,1,2020,3,2,0,2.3,4,31.9,10.1,0.0,2
6,1,2020,7,3,0,4.5,4,39.1,9.9,0.0,2
6,1,2020,0,4,0,17.8,4,28.8,8.7,0.0,2
6,1,2020,8,5,0,12.9,4,33.8,10.3,0.0,2
6,1,2020,6,6,0,16.6,4,40.1,10.0,0.0,2
6,1,2020,5,7,0,24.7,1,38.6,9.2,0.0,2
6,1,2020,1,8,0,14.3,4,30.1,13.0,0.0,2
6,1,2020,11,9,0,19.2,4,33.5,13.7,0.0,2
6,1,2020,10,10,0,29.7,1,37.3,14.0,0.0,2
