District,State,Year,Case_Type,Annual_Rainfall_mm,Jan_mm,Feb_mm,Mar_mm,Apr_mm,May_mm,Jun_mm,Jul_mm,Aug_mm,Sep_mm,Oct_mm,Nov_mm,Dec_mm,Monsoon_Rainfall_mm,Monsoon_Percent,Rainfall_Category,Flood_Risk
22,0,0.1111111111111142,3,0.2002035562473806,0.1195402298850574,0.1089743589743589,0.3584905660377358,0.1593406593406593,0.2581995812979763,0.2195863746958637,0.2003565062388592,0.202118989405053,0.196939586645469,0.1661907481439177,0.3019538188277087,0.2803532008830022,0.1993639503470916,0.5228215767634858,3,2
22,0,0.2222222222222001,5,0.0800155660659761,0.1195402298850574,0.0,0.0350404312668463,0.0741758241758241,0.0635031402651779,0.0604217356042173,0.093048128342246,0.0690029883183917,0.0767090620031796,0.105653912050257,0.1447602131438721,0.3951434878587196,0.0801901309715145,0.4813278008298756,4,2
22,0,0.3333333333333144,6,0.3230258037478297,0.5333333333333333,0.0,0.3584905660377358,0.2967032967032967,0.3328681088625262,0.3276561232765611,0.314795008912656,0.3079326270035317,0.3133942766295708,0.3495145631067961,0.2921847246891652,0.086092715231788,0.319153301644838,0.5186721991701244,1,3
22,0,0.4444444444444286,4,0.2189427049033107,0.0,0.0085470085470085,0.0,0.1428571428571428,0.1395673412421493,0.2037712895377128,0.2351752822341057,0.2098614506927465,0.212241653418124,0.2441462021701884,0.2211367673179396,0.0,0.2206339978798345,0.5643153526970957,3,2
22,0,0.5555555555555429,2,0.3553553253906483,0.2597701149425288,0.3012820512820512,0.2371967654986523,0.4807692307692308,0.4103279832519191,0.3947688564476885,0.3410576351752822,0.3758489540885629,0.3380365659777424,0.3832095945174186,0.4049733570159858,0.6158940397350994,0.3634032076052388,0.6348547717842328,1,1
22,0,0.6666666666666572,0,0.1534454888343411,0.057471264367816,0.141025641025641,0.0754716981132075,0.1249999999999999,0.1193300767620377,0.1634225466342254,0.1639928698752228,0.1491442542787286,0.144872813990461,0.125642490005711,0.0843694493783303,0.0,0.1522757583011319,0.5020746887966809,0,2
22,0,0.7777777777777715,7,0.3813686164162126,0.0,0.0961538461538461,0.4743935309973046,0.217032967032967,0.4619678995115143,0.4085563665855636,0.4003565062388591,0.3860364031513175,0.3585055643879173,0.3800685322672757,0.4920071047957371,0.326710816777042,0.3885032315425914,0.6265560165975104,1,1
22,0,0.8888888888888857,1,0.5223612524696162,0.6942528735632184,0.3205128205128205,0.105121293800539,0.4148351648351648,0.4759246336357293,0.5602189781021897,0.5221628045157457,0.5241782124422711,0.500993640699523,0.5428326670474015,0.6216696269982239,0.7417218543046359,0.5279212119139622,0.6099585062240664,2,0
22,0,1.0,3,0.2062204394420164,0.5126436781609196,0.3653846153846154,0.366576819407008,0.1236263736263736,0.159804605722261,0.1968775344687753,0.2249554367201426,0.2025264873675631,0.1931637519872814,0.2081667618503712,0.2957371225577265,0.4105960264900662,0.2070922955921075,0.5518672199170127,3,2
11,0,0.0,3,0.1802969526432377,0.1218390804597701,0.3782051282051282,0.4582210242587601,0.0412087912087912,0.1228192602930914,0.1790348742903487,0.1689839572192513,0.1818799239337136,0.1468600953895071,0.1896059394631639,0.130550621669627,0.2273730684326711,0.1725883117327223,0.4066390041493779,3,2
11,0,0.1111111111111142,5,0.0325390648386517,0.3862068965517241,0.3311965811965812,0.0,0.0,0.0048848569434752,0.0397404703974047,0.0211527035056446,0.0431947840260798,0.0176868044515103,0.0325528269560251,0.1492007104795737,0.1942604856512141,0.0306056150189789,0.3070539419087139,4,2
11,0,0.2222222222222001,6,0.3840328084775189,0.2252873563218391,0.5598290598290598,0.6037735849056602,0.3324175824175824,0.4103279832519191,0.3850364963503649,0.3996434937611408,0.3725889703884814,0.3559220985691574,0.3512278697886921,0.3543516873889876,0.4768211920529802,0.3770474985466607,0.5062240663900415,1,1
11,0,0.3333333333333144,4,0.2352571394360294,0.2045977011494253,0.0,0.1886792452830188,0.0755494505494505,0.1849267271458479,0.2731143552311436,0.2285204991087344,0.254414561260527,0.2430445151033387,0.2070245573957738,0.2753108348134991,0.0,0.2424853811168484,0.6390041493775933,3,2
11,0,0.4444444444444286,2,0.4055558881638029,0.4390804597701149,0.5192307692307693,0.3881401617250674,0.5824175824175823,0.3105373342637823,0.4071370640713706,0.4153297682709447,0.406547133930997,0.375,0.3652198743575099,0.483126110124334,0.3134657836644591,0.3987962931299798,0.5103734439834029,2,1
11,0,0.5555555555555429,0,0.151409926360534,0.3103448275862069,0.0811965811965812,0.0727762803234501,0.184065934065934,0.2491277041172366,0.1759935117599351,0.1378490790255496,0.1640858462374355,0.1665341812400636,0.1744717304397487,0.0870337477797513,0.1324503311258278,0.1602092808535375,0.6846473029045641,0,2
11,0,0.6666666666666572,7,0.2919236065377477,0.1586206896551724,0.5192307692307693,0.6442048517520215,0.217032967032967,0.2651779483600838,0.3104217356042172,0.3114676173499702,0.2821244227112198,0.2668918918918919,0.3223872073101085,0.2957371225577265,0.5099337748344371,0.2975412919331122,0.6141078838174279,1,3
11,0,0.7777777777777715,1,0.4772196611387176,0.4206896551724138,0.2606837606837607,0.320754716981132,0.4546703296703296,0.4577808792742499,0.4839821573398215,0.4936423054070113,0.4908992121706059,0.4795310015898251,0.4491719017704169,0.483126110124334,0.5673289183222958,0.4835687172998666,0.6141078838174279,2,0
11,0,0.8888888888888857,3,0.215679817996767,0.0919540229885057,0.358974358974359,0.4231805929919137,0.0892857142857142,0.3042568039078856,0.2232360097323601,0.2187759952465834,0.2182830752512904,0.2094594594594594,0.2281553398058252,0.2291296625222025,0.4326710816777042,0.2189241869849195,0.5850622406639006,3,2
11,0,1.0,5,0.0669041489552774,0.0160919540229885,0.0256410256410256,0.3504043126684636,0.0384615384615384,0.0286113049546406,0.0488645579886455,0.0849673202614379,0.0888345558272208,0.0345786963434022,0.0616790405482581,0.0106571936056838,0.0,0.0683924357966009,0.5103734439834029,4,2
39,0,0.0,5,0.0781296773034784,0.0,0.3952991452991453,0.0,0.260989010989011,0.1130495464061409,0.0790754257907542,0.0771241830065359,0.093452866069003,0.0574324324324324,0.0999428897772701,0.1119005328596803,0.0794701986754966,0.0809082515473788,0.5560165975103737,4,2
39,0,0.1111111111111142,6,0.3555948033287432,0.3425287356321839,0.4935897435897436,0.5417789757412399,0.1758241758241758,0.4152128401953943,0.3517842660178426,0.3724301841948901,0.341347459929367,0.3348569157392687,0.3169617361507709,0.3481349911190054,0.5055187637969095,0.3480149095510036,0.4937759336099585,1,1
39,0,0.2222222222222001,4,0.2052625276896365,0.0,0.0683760683760683,0.4770889487870619,0.0796703296703296,0.1612002791346825,0.1899837793998377,0.2162804515745692,0.2056506384134746,0.1838235294117647,0.2264420331239292,0.1767317939609236,0.3333333333333333,0.2048011489929214,0.5311203319502078,3,2
39,0,0.3333333333333144,2,0.391785906723343,0.1379310344827586,0.6132478632478633,0.1185983827493261,0.3131868131868132,0.325191905094208,0.3963909164639091,0.3933452168746286,0.3970388481390927,0.4018282988871225,0.4189034837235865,0.3117229129662522,0.401766004415011,0.3993092363984543,0.6265560165975104,2,1
39,0,0.4444444444444286,0,0.0916003113213195,0.0758620689655172,0.0,0.0,0.1167582417582417,0.159804605722261,0.0746147607461475,0.1095662507427213,0.1060853029068188,0.0625993640699523,0.1367789834380354,0.1216696269982238,0.4304635761589404,0.0979721642786307,0.6597510373443982,0,2
39,0,0.5555555555555429,7,0.2776746692210979,0.271264367816092,0.094017094017094,0.1293800539083557,0.331043956043956,0.3740404745289603,0.3083941605839415,0.2887700534759359,0.2845694104862808,0.292329093799682,0.2761279268989148,0.3845470692717584,0.4569536423841059,0.290120712649181,0.6929460580912861,1,3
39,0,0.6666666666666572,1,0.4533616715560079,0.5678160919540229,0.0405982905982906,0.3045822102425876,0.3434065934065934,0.4508025122121424,0.482765612327656,0.4407605466428996,0.4581635425156207,0.4682034976152623,0.4211878926327812,0.4884547069271759,0.4282560706401766,0.4546045207400062,0.5767634854771786,2,0
39,0,0.7777777777777715,3,0.1613482607914745,0.1402298850574712,0.2799145299145299,0.0,0.3434065934065934,0.1814375436147941,0.1431467964314679,0.1555555555555555,0.1845965770171149,0.1562003179650238,0.1322101656196459,0.1252220248667851,0.1214128035320088,0.1580891153438429,0.4688796680497931,3,2
39,0,0.8888888888888857,5,0.0222415135005687,0.0,0.0405982905982906,0.0,0.0961538461538461,0.1004884856943475,0.0141930251419302,0.0316102198455139,0.0328715023091551,0.0395468998410174,0.0568246716162193,0.1509769094138543,0.0419426048565121,0.0333755086687412,0.9917012448132776,4,2
39,0,1.0,6,0.291833802310962,0.6,0.0021367521367521,0.2776280323450135,0.1291208791208791,0.3914863921842289,0.332522303325223,0.3026737967914438,0.2902743819614235,0.2666931637519873,0.2701313535122787,0.1980461811722913,0.2649006622516556,0.2944978285401635,0.5850622406639006,1,1
34,0,0.0,6,0.3385320002394779,0.1655172413793103,0.3525641025641026,0.5283018867924528,0.1538461538461538,0.3272854152128402,0.3609083536090834,0.3537730243612597,0.3420266232002174,0.3557233704292528,0.3146773272415762,0.2095914742451154,0.2693156732891832,0.3476729473720206,0.6473029045643157,1,3
34,0,0.1111111111111142,4,0.2400766329401903,0.4413793103448276,0.0299145299145299,0.1024258760107816,0.3791208791208791,0.2951849267271459,0.2552716950527169,0.2507427213309566,0.241374626460201,0.2003179650238474,0.1990291262135922,0.2548845470692717,0.0,0.2342782888212563,0.4730290456431536,3,2
34,0,0.2222222222222001,2,0.3461354247739927,0.6206896551724138,0.5085470085470085,0.0700808625336927,0.1510989010989011,0.4417306350314027,0.3459042984590429,0.3374925727866905,0.3583265417006248,0.3120031796502385,0.3218161050828098,0.4724689165186502,0.379690949227373,0.3378928290531067,0.4813278008298756,1,1
34,0,0.3333333333333144,0,0.1421600910016164,0.0712643678160919,0.3076923076923077,0.0,0.3626373626373626,0.2344731332868109,0.1593673965936739,0.1300059417706476,0.1551208910622113,0.1567965023847377,0.1496287835522558,0.1261101243339254,0.0,0.1482406045891324,0.6390041493775933,0,2
34,0,0.4444444444444286,7,0.3757408848709812,0.5862068965517241,0.0427350427350427,0.5849056603773585,0.1854395604395604,0.4745289602233078,0.3963909164639091,0.3800356506238859,0.371773974463461,0.3905007949125597,0.3503712164477441,0.4600355239786856,0.6291390728476822,0.3789624867489656,0.5892116182572615,1,1
34,0,0.5555555555555429,1,0.6462012812069687,0.542528735632184,0.2136752136752137,0.5983827493261454,0.6071428571428572,0.5666434054431263,0.6595701540957014,0.6414735591206181,0.6363759847867427,0.6307631160572338,0.6079383209594518,0.6190053285968029,0.2008830022075055,0.6373833054064222,0.5311203319502078,2,0
34,0,0.6666666666666572,3,0.2451356043824462,0.4390804597701149,0.2393162393162393,0.5444743935309972,0.4546703296703296,0.1737613398464759,0.2648012976480129,0.2661913250148544,0.269627818527574,0.2408585055643879,0.2138777841233581,0.2779751332149201,0.0,0.2561980644940669,0.6846473029045641,3,2
34,0,0.7777777777777715,5,0.0452014608154223,0.3816091954022989,0.0,0.1913746630727762,0.0,0.162595952547104,0.0675182481751824,0.0439691027926322,0.0620755229557185,0.0123211446740858,0.0456881781838949,0.0035523978685612,0.1854304635761589,0.0472591731354512,0.5145228215767634,4,2
34,0,0.8888888888888857,6,0.3344908100341255,0.2183908045977011,0.126068376068376,0.3450134770889488,0.2843406593406593,0.3817166782972785,0.3187347931873479,0.3420083184789067,0.3279000271665309,0.3100158982511924,0.3566533409480296,0.4573712255772647,0.1567328918322295,0.3307800157302602,0.5228215767634858,1,3
34,0,1.0,4,0.2819553373645452,0.0,0.3183760683760684,0.4959568733153638,0.1565934065934066,0.2742498255408235,0.3181265206812651,0.2708259061200238,0.2667753327900027,0.2768282988871224,0.2752712735579668,0.3685612788632327,0.5187637969094923,0.2793489040112163,0.5228215767634858,3,3
24,0,0.0,4,0.1323714302819852,0.057471264367816,0.1153846153846153,0.22911051212938,0.3598901098901099,0.1912072575017446,0.1354420113544201,0.1281045751633986,0.1552567237163814,0.1007551669316375,0.1570531125071387,0.2690941385435169,0.2384105960264901,0.1349382758266935,0.5643153526970957,3,2
24,0,0.1111111111111142,2,0.2287613003652038,0.0,0.1089743589743589,0.412398921832884,0.3104395604395604,0.3293789253314725,0.262368207623682,0.2434937611408199,0.2502037489812551,0.205087440381558,0.2190177041690462,0.2095914742451154,0.2406181015452539,0.2388263858017303,0.6763485477178426,1,1
