District,State,Year,Month,Month_Number,Case_Type,Soil_Moisture_Percent,Saturation_Level,Field_Capacity_Percent,Wilting_Point_Percent,Excess_Water_mm,Waterlogging_Risk
22,0,2020,10,0.8181818181818182,3,0.4520547945205479,2,0.0854271356783917,0.0999999999999999,0.0,2
22,0,2020,9,0.9090909090909092,3,0.2096944151738672,4,0.8542713567839195,0.27,0.0,2
22,0,2020,2,1.0,3,0.1022128556375131,4,0.6683417085427132,0.2199999999999999,0.0,2
11,0,2020,4,0.0,5,0.0,4,0.4824120603015076,0.3599999999999999,0.0,2
11,0,2020,3,0.0909090909090909,5,0.0347734457323498,4,0.829145728643216,0.4499999999999999,0.0,2
11,0,2020,7,0.1818181818181818,5,0.071654373024236,4,0.316582914572864,0.3500000000000001,0.0,2
11,0,2020,0,0.2727272727272727,5,0.0,4,0.4422110552763816,0.31,0.0,2
11,0,2020,8,0.3636363636363636,5,0.0,4,0.8190954773869343,0.27,0.0,2
11,0,2020,6,0.4545454545454545,5,0.0200210748155953,4,0.2412060301507534,0.3699999999999999,0.0,2
11,0,2020,5,0.5454545454545454,5,0.1127502634351949,4,0.6532663316582914,0.6800000000000002,0.0,2
11,0,2020,1,0.6363636363636364,5,0.0979978925184404,4,0.3015075376884422,0.3500000000000001,0.0,2
11,0,2020,11,0.7272727272727273,5,0.0832455216016859,4,0.1809045226130652,0.2099999999999999,0.0,2
11,0,2020,10,0.8181818181818182,5,0.1865121180189673,4,0.4070351758793968,0.72,0.0,2
11,0,2020,9,0.9090909090909092,5,0.0136986301369863,4,0.1909547738693464,0.6599999999999999,0.0,2
11,0,2020,2,1.0,5,0.1454162276080084,4,0.0653266331658288,0.09,0.0,2
39,0,2020,4,0.0,6,0.2107481559536353,4,0.3467336683417084,0.5700000000000001,0.0,2
39,0,2020,3,0.0909090909090909,6,0.1527924130663856,4,0.9547738693467336,0.03,0.0,2
39,0,2020,7,0.1818181818181818,6,0.1412012644889357,4,0.3015075376884422,0.1099999999999999,0.0,2
39,0,2020,0,0.2727272727272727,6,0.1696522655426765,4,0.5628140703517586,0.1199999999999998,0.0,2
39,0,2020,8,0.3636363636363636,6,0.1622760800842992,4,0.100502512562814,0.15,0.0,2
39,0,2020,6,0.4545454545454545,6,0.2845100105374077,1,0.0201005025125626,0.0599999999999999,0.0,2
39,0,2020,5,0.5454545454545454,6,0.4499473129610116,2,0.3417085427135675,0.19,0.0,2
39,0,2020,1,0.6363636363636364,6,0.2929399367755532,1,0.3768844221105527,0.1599999999999999,0.0,2
39,0,2020,11,0.7272727272727273,6,0.40463645943098,1,0.0402010050251253,0.01,0.0,2
39,0,2020,10,0.8181818181818182,6,0.321390937829294,1,0.7035175879396984,0.19,0.0,2
39,0,2020,9,0.9090909090909092,6,0.1928345626975764,4,0.7336683417085428,0.51,0.0,2
39,0,2020,2,1.0,6,0.1833508956796627,4,0.6984924623115576,0.75,0.0,2
34,0,2020,4,0.0,4,0.3066385669125395,1,0.6030150753768844,0.4400000000000001,0.0,2
34,0,2020,3,0.0909090909090909,4,0.1928345626975764,4,0.8844221105527637,0.7300000000000002,0.0,2
34,0,2020,7,0.1818181818181818,4,0.3192834562697576,1,0.100502512562814,0.9300000000000002,0.0,2
34,0,2020,0,0.2727272727272727,4,0.2602739726027397,1,0.6582914572864322,0.6000000000000001,0.0,2
34,0,2020,8,0.3636363636363636,4,0.208640674394099,4,0.0301507537688439,0.31,0.0,2
34,0,2020,6,0.4545454545454545,4,0.4657534246575343,2,0.4070351758793968,0.3,0.0,2
34,0,2020,5,0.5454545454545454,4,0.4805057955742887,2,0.3065326633165828,0.4199999999999999,0.0,2
34,0,2020,1,0.6363636363636364,4,0.5521601685985247,2,0.7638190954773867,0.99,0.0,3
34,0,2020,11,0.7272727272727273,4,0.4952581664910432,2,0.5929648241206027,0.0,0.0,2
34,0,2020,10,0.8181818181818182,4,0.4552160168598524,2,0.8693467336683414,0.72,0.0,2
34,0,2020,9,0.9090909090909092,4,0.2149631190727081,1,0.4271356783919597,0.8800000000000001,0.0,2
34,0,2020,2,1.0,4,0.1275026343519494,4,0.7638190954773867,0.18,0.0,2
24,0,2020,4,0.0,2,0.5036880927291886,2,0.7939698492462308,0.1099999999999999,0.0,2
24,0,2020,3,0.0909090909090909,2,0.4404636459430979,2,0.949748743718593,0.8699999999999999,0.0,2
24,0,2020,7,0.1818181818181818,2,0.4120126448893572,1,0.4572864321608041,0.79,0.0,2
24,0,2020,0,0.2727272727272727,2,0.3424657534246575,1,0.4522613065326633,0.71,0.0,2
24,0,2020,8,0.3636363636363636,2,0.4183350895679663,1,0.3819095477386933,0.6599999999999999,0.0,2
24,0,2020,6,0.4545454545454545,2,0.6733403582718651,2,0.8140703517587937,0.4300000000000001,0.0,3
24,0,2020,5,0.5454545454545454,2,0.8577449947312962,0,0.2713567839195978,0.08,0.4329159212880142,1
24,0,2020,1,0.6363636363636364,2,0.8556375131717597,0,0.1105527638190952,0.24,0.5313059033989266,1
24,0,2020,11,0.7272727272727273,2,0.839831401475237,0,0.0452261306532661,0.6400000000000001,0.4168157423971377,1
24,0,2020,10,0.8181818181818182,2,0.7839831401475238,0,0.0100502512562812,0.74,0.329159212880143,1
24,0,2020,9,0.9090909090909092,2,0.5036880927291886,2,0.0854271356783917,0.3800000000000001,0.0,2
24,0,2020,2,1.0,2,0.3962065331928345,1,0.3517587939698492,0.31,0.0,2
17,0,2020,4,0.0,0,0.1496311907270811,4,0.7437185929648238,0.29,0.0,2
17,0,2020,3,0.0909090909090909,0,0.1275026343519494,4,0.3467336683417084,0.3800000000000001,0.0,2
17,0,2020,7,0.1818181818181818,0,0.1791359325605901,4,0.9899497487437184,0.6000000000000001,0.0,2
17,0,2020,0,0.2727272727272727,0,0.101159114857745,4,0.7889447236180902,0.8,0.0,2
17,0,2020,8,0.3636363636363636,0,0.1359325605900948,4,0.4422110552763816,0.49,0.0,2
17,0,2020,6,0.4545454545454545,0,0.2897787144362487,1,0.8241206030150754,0.5900000000000001,0.0,2
17,0,2020,5,0.5454545454545454,0,0.2233930453108535,1,0.1608040201005023,0.6100000000000001,0.0,2
17,0,2020,1,0.6363636363636364,0,0.3108535300316122,1,0.9346733668341708,0.79,0.0,2
17,0,2020,11,0.7272727272727273,0,0.1538461538461538,4,0.3567839195979898,0.75,0.0,2
17,0,2020,10,0.8181818181818182,0,0.3161222339304531,1,0.6683417085427132,0.8500000000000001,0.0,2
17,0,2020,9,0.9090909090909092,0,0.0305584826132771,4,0.5527638190954773,0.6000000000000001,0.0,2
17,0,2020,2,1.0,0,0.0505795574288725,4,0.2412060301507534,0.24,0.0,2
3,0,2020,4,0.0,7,0.3224446786090622,1,0.5075376884422111,0.94,0.0,2
3,0,2020,3,0.0909090909090909,7,0.4710221285563751,2,0.2562814070351757,0.4400000000000001,0.0,2
3,0,2020,7,0.1818181818181818,7,0.464699683877766,2,0.4221105527638189,0.7,0.0,2
3,0,2020,0,0.2727272727272727,7,0.3983140147523709,1,0.4723618090452259,0.54,0.0,2
3,0,2020,8,0.3636363636363636,7,0.3667017913593255,1,0.1708542713567837,0.19,0.0,2
3,0,2020,6,0.4545454545454545,7,0.9125395152792412,3,0.8994974874371859,0.01,0.6833631484794276,0
3,0,2020,5,0.5454545454545454,7,0.8124341412012644,0,0.6381909547738691,0.47,0.3023255813953488,1
3,0,2020,1,0.6363636363636364,7,0.8609062170706007,0,0.5276381909547738,0.6000000000000001,0.4311270125223613,1
3,0,2020,11,0.7272727272727273,7,0.8756585879873551,0,0.623115577889447,0.92,0.4919499105545617,1
3,0,2020,10,0.8181818181818182,7,0.7386722866174921,0,0.9849246231155776,0.99,0.1144901610017889,1
3,0,2020,9,0.9090909090909092,7,0.3951527924130664,1,0.7537688442211055,0.75,0.0,2
3,0,2020,2,1.0,7,0.3551106427818756,1,0.1557788944723617,0.53,0.0,2
7,0,2020,4,0.0,1,0.5763962065331929,2,0.1507537688442211,0.7300000000000002,0.0,3
7,0,2020,3,0.0909090909090909,1,0.4025289778714436,1,0.7487437185929648,0.54,0.0,2
7,0,2020,7,0.1818181818181818,1,0.4151738672286617,1,0.6432160804020097,0.92,0.0,2
7,0,2020,0,0.2727272727272727,1,0.5511064278187565,2,0.1055276381909544,0.08,0.0,3
7,0,2020,8,0.3636363636363636,1,0.3962065331928345,1,0.7035175879396984,0.6900000000000002,0.0,2
7,0,2020,6,0.4545454545454545,1,0.8324552160168598,0,0.5778894472361809,0.2199999999999999,0.3434704830053667,1
7,0,2020,5,0.5454545454545454,1,0.9125395152792412,3,0.8140703517587937,0.8200000000000001,0.6207513416815743,0
7,0,2020,1,0.6363636363636364,1,0.8598524762908324,0,0.3618090452261304,0.9600000000000002,0.5384615384615384,1
7,0,2020,11,0.7272727272727273,1,0.8830347734457323,0,0.8592964824120601,0.9000000000000001,0.4991055456171734,1
7,0,2020,10,0.8181818181818182,1,0.9093782929399368,3,0.778894472361809,0.01,0.6332737030411448,0
7,0,2020,9,0.9090909090909092,1,0.458377239199157,2,0.1608040201005023,0.01,0.0,2
7,0,2020,2,1.0,1,0.4741833508956796,2,0.4070351758793968,0.92,0.0,2
1,0,2020,4,0.0,3,0.2592202318229715,1,0.7537688442211055,0.76,0.0,2
1,0,2020,3,0.0909090909090909,3,0.2160168598524763,1,0.0301507537688439,0.0599999999999999,0.0,2
1,0,2020,7,0.1818181818181818,3,0.0874604847207587,4,0.4221105527638189,0.29,0.0,2
1,0,2020,0,0.2727272727272727,3,0.2297154899894626,1,0.9698492462311554,0.1199999999999998,0.0,2
1,0,2020,8,0.3636363636363636,3,0.2644889357218124,1,0.1909547738693464,0.4800000000000002,0.0,2
1,0,2020,6,0.4545454545454545,3,0.3793466807165437,1,0.6984924623115576,0.26,0.0,2
1,0,2020,5,0.5454545454545454,3,0.4035827186512117,1,0.0854271356783917,0.4499999999999999,0.0,2
1,0,2020,1,0.6363636363636364,3,0.4120126448893572,1,0.0954773869346732,0.53,0.0,2
1,0,2020,11,0.7272727272727273,3,0.4573234984193888,2,0.9045226130653266,0.99,0.0,2
1,0,2020,10,0.8181818181818182,3,0.3245521601685985,1,0.778894472361809,0.29,0.0,2
1,0,2020,9,0.9090909090909092,3,0.2065331928345627,4,0.487437185929648,0.97,0.0,2
1,0,2020,2,1.0,3,0.1306638566912539,4,0.366834170854271,0.14,0.0,2
2,0,2020,4,0.0,5,0.1159114857744994,4,0.3366834170854269,0.3900000000000001,0.0,2
2,0,2020,3,0.0909090909090909,5,0.0,4,0.2412060301507534,0.9000000000000001,0.0,2
2,0,2020,7,0.1818181818181818,5,0.0990516332982086,4,0.6582914572864322,0.1099999999999999,0.0,2
2,0,2020,0,0.2727272727272727,5,0.0,4,0.4773869346733668,0.77,0.0,2
2,0,2020,8,0.3636363636363636,5,0.0,4,0.9648241206030148,0.0699999999999999,0.0,2
2,0,2020,6,0.4545454545454545,5,0.0042149631190727,4,0.537688442211055,0.3,0.0,2
2,0,2020,5,0.5454545454545454,5,0.0853530031612223,4,0.3819095477386933,0.6599999999999999,0.0,2
2,0,2020,1,0.6363636363636364,5,0.0252897787144362,4,0.1959798994974873,0.74,0.0,2
2,0,2020,11,0.7272727272727273,5,0.0305584826132771,4,0.5577889447236182,0.3699999999999999,0.0,2
2,0,2020,10,0.8181818181818182,5,0.1780821917808219,4,0.1206030150753767,0.9000000000000001,0.0,2
2,0,2020,9,0.9090909090909092,5,0.1475237091675448,4,0.0703517587939697,0.6599999999999999,0.0,2
2,0,2020,2,1.0,5,0.0,4,0.6582914572864322,0.3599999999999999,0.0,2
5,0,2020,4,0.0,6,0.1001053740779768,4,0.1206030150753767,0.0699999999999999,0.0,2
5,0,2020,3,0.0909090909090909,6,0.1464699683877766,4,0.8341708542713566,0.51,0.0,2
5,0,2020,7,0.1818181818181818,6,0.1707060063224446,4,0.0954773869346732,0.3699999999999999,0.0,2
5,0,2020,0,0.2727272727272727,6,0.1412012644889357,4,0.7738693467336684,0.79,0.0,2
5,0,2020,8,0.3636363636363636,6,0.1064278187565858,4,0.879396984924623,0.52,0.0,2
5,0,2020,6,0.4545454545454545,6,0.3877766069546891,1,0.5075376884422111,0.26,0.0,2
5,0,2020,5,0.5454545454545454,6,0.4077976817702845,1,0.2010050251256281,0.3800000000000001,0.0,2
5,0,2020,1,0.6363636363636364,6,0.2708113804004214,1,0.6884422110552761,0.71,0.0,2
5,0,2020,11,0.7272727272727273,6,0.375131717597471,1,0.0804020100502509,1.0,0.0,2
5,0,2020,10,0.8181818181818182,6,0.4341412012644889,2,0.4723618090452259,0.76,0.0,2
5,0,2020,9,0.9090909090909092,6,0.1759747102212855,4,0.5577889447236182,0.6100000000000001,0.0,2
5,0,2020,2,1.0,6,0.1338250790305584,4,0.4773869346733668,0.9300000000000002,0.0,2
9,0,2020,4,0.0,4,0.2613277133825079,1,0.7638190954773867,0.6400000000000001,0.0,2
9,0,2020,3,0.0909090909090909,4,0.2423603793466807,1,0.0904522613065323,0.8300000000000001,0.0,2
9,0,2020,7,0.1818181818181818,4,0.2528977871443625,1,0.6432160804020097,0.05,0.0,2
9,0,2020,0,0.2727272727272727,4,0.1938883034773445,4,0.8140703517587937,0.18,0.0,2
9,0,2020,8,0.3636363636363636,4,0.3256059009483666,1,0.3015075376884422,0.55,0.0,2
9,0,2020,6,0.4545454545454545,4,0.577449947312961,2,0.5427135678391957,0.6300000000000001,0.0,3
9,0,2020,5,0.5454545454545454,4,0.5163329820864068,2,0.1809045226130652,0.74,0.0,2
9,0,2020,1,0.6363636363636364,4,0.4552160168598524,2,0.6532663316582914,0.1099999999999999,0.0,2
9,0,2020,11,0.7272727272727273,4,0.5900948366701791,2,0.9798994974874372,0.6100000000000001,0.0,3
9,0,2020,10,0.8181818181818182,4,0.4847207586933614,2,0.7085427135678393,0.77,0.0,2
9,0,2020,9,0.9090909090909092,4,0.2486828240252898,1,0.2512562814070351,0.31,0.0,2
9,0,2020,2,1.0,4,0.2065331928345627,4,0.5175879396984921,0.51,0.0,2
21,0,2020,4,0.0,2,0.4056902002107481,1,0.5778894472361809,0.0,0.0,2
21,0,2020,3,0.0909090909090909,2,0.435194942044257,2,0.0201005025125626,0.5700000000000001,0.0,2
21,0,2020,7,0.1818181818181818,2,0.3256059009483666,1,0.8442211055276378,0.4499999999999999,0.0,2
21,0,2020,0,0.2727272727272727,2,0.4594309799789252,2,0.1356783919597988,0.19,0.0,2
21,0,2020,8,0.3636363636363636,2,0.4857744994731296,2,0.316582914572864,0.3500000000000001,0.0,2
21,0,2020,6,0.4545454545454545,2,0.7123287671232876,0,0.9246231155778896,0.6000000000000001,0.0,3
21,0,2020,5,0.5454545454545454,2,0.7766069546891464,0,0.7537688442211055,0.52,0.2701252236135957,1
21,0,2020,1,0.6363636363636364,2,0.833508956796628,0,0.9849246231155776,0.8600000000000001,0.3577817531305903,1
21,0,2020,11,0.7272727272727273,2,0.78609062170706,0,0.0603015075376882,0.8,0.3381037567084078,1
21,0,2020,10,0.8181818181818182,2,0.7249736564805057,0,0.5778894472361809,0.04,0.110912343470483,3
21,0,2020,9,0.9090909090909092,2,0.4994731296101158,2,0.0954773869346732,0.8500000000000001,0.0,2
21,0,2020,2,1.0,2,0.309799789251844,1,0.4773869346733668,0.75,0.0,2
37,0,2020,4,0.0,0,0.1717597471022128,4,0.6281407035175879,0.05,0.0,2
37,0,2020,3,0.0909090909090909,0,0.0916754478398313,4,0.7135678391959797,0.25,0.0,2
37,0,2020,7,0.1818181818181818,0,0.1612223393045311,4,0.9648241206030148,0.6500000000000001,0.0,2
37,0,2020,0,0.2727272727272727,0,0.1865121180189673,4,0.2713567839195978,0.3699999999999999,0.0,2
37,0,2020,8,0.3636363636363636,0,0.125395152792413,4,0.7738693467336684,0.47,0.0,2
37,0,2020,6,0.4545454545454545,0,0.2349841938883034,1,0.2462311557788943,0.31,0.0,2
37,0,2020,5,0.5454545454545454,0,0.2507903055848261,1,0.316582914572864,0.0599999999999999,0.0,2
37,0,2020,1,0.6363636363636364,0,0.2992623814541622,1,0.0050251256281403,0.14,0.0,2
37,0,2020,11,0.7272727272727273,0,0.3024236037934668,1,0.2713567839195978,0.55,0.0,2
37,0,2020,10,0.8181818181818182,0,0.1338250790305584,4,0.2160804020100499,0.3400000000000001,0.0,2
37,0,2020,9,0.9090909090909092,0,0.1106427818756585,4,0.0552763819095474,0.95,0.0,2
37,0,2020,2,1.0,0,0.0748155953635405,4,0.2763819095477386,0.7300000000000002,0.0,2
44,0,2020,4,0.0,7,0.3192834562697576,1,0.5678391959798992,0.28,0.0,2
44,0,2020,3,0.0909090909090909,7,0.4625922023182297,2,0.7085427135678393,0.3800000000000001,0.0,2
44,0,2020,7,0.1818181818181818,7,0.5005268703898841,2,0.8643216080402008,0.19,0.0,2
44,0,2020,0,0.2727272727272727,7,0.4299262381454162,2,0.0854271356783917,0.6100000000000001,0.0,2
44,0,2020,8,0.3636363636363636,7,0.3403582718651211,1,0.8241206030150754,0.4199999999999999,0.0,2
44,0,2020,6,0.4545454545454545,7,0.7239199157007377,0,0.3869346733668339,0.56,0.0,3
44,0,2020,5,0.5454545454545454,7,0.8356164383561643,0,0.9949748743718588,0.4300000000000001,0.5080500894454383,1
44,0,2020,1,0.6363636363636364,7,0.8292939936775553,0,0.949748743718593,0.76,0.4722719141323792,1
44,0,2020,11,0.7272727272727273,7,0.7881981032665963,0,0.1155778894472359,0.3500000000000001,0.3381037567084078,1
44,0,2020,10,0.8181818181818182,7,0.828240252897787,0,0.1608040201005023,0.33,0.3846153846153846,1
44,0,2020,9,0.9090909090909092,7,0.4320337197049526,2,0.8844221105527637,0.4499999999999999,0.0,2
44,0,2020,2,1.0,7,0.4478398314014752,2,0.1105527638190952,0.99,0.0,2
47,0,2020,4,0.0,1,0.3709167544783983,1,0.7537688442211055,0.2299999999999999,0.0,2
47,0,2020,3,0.0909090909090909,1,0.494204425711275,2,0.7135678391959797,0.5800000000000001,0.0,2
47,0,2020,7,0.1818181818181818,1,0.4373024236037934,2,0.9045226130653266,0.28,0.0,2
47,0,2020,0,0.2727272727272727,1,0.5131717597471023,2,0.522613065326633,0.0999999999999999,0.0,2
47,0,2020,8,0.3636363636363636,1,0.4099051633298208,1,0.8241206030150754,0.2299999999999999,0.0,2
47,0,2020,6,0.4545454545454545,1,0.8619599578503687,0,0.3768844221105527,0.28,0.5617173524150267,1
47,0,2020,5,0.5454545454545454,1,0.9251844046364592,3,0.8844221105527637,0.31,0.7960644007155635,0
47,0,2020,1,0.6363636363636364,1,0.9557428872497366,3,0.2914572864321605,0.55,0.776386404293381,0
47,0,2020,11,0.7272727272727273,1,0.8050579557428873,0,0.266331658291457,0.27,0.3720930232558139,1
47,0,2020,10,0.8181818181818182,1,0.987355110642782,3,0.8040201005025125,0.97,0.92128801431127,0
47,0,2020,9,0.9090909090909092,1,0.5131717597471023,2,0.9798994974874372,0.8200000000000001,0.0,2
47,0,2020,2,1.0,1,0.4373024236037934,2,0.7085427135678393,0.4099999999999999,0.0,2
13,1,2020,4,0.0,3,0.0969441517386722,4,0.8492462311557789,0.5800000000000001,0.0,2
13,1,2020,3,0.0909090909090909,3,0.1812434141201264,4,0.9095477386934672,0.1999999999999999,0.0,2
13,1,2020,7,0.1818181818181818,3,0.2802950474183351,1,0.8944723618090449,0.4599999999999999,0.0,2
13,1,2020,0,0.2727272727272727,3,0.2486828240252898,1,0.4422110552763816,0.1999999999999999,0.0,2
13,1,2020,8,0.3636363636363636,3,0.1875658587987355,4,0.57286432160804,0.53,0.0,2
13,1,2020,6,0.4545454545454545,3,0.4172813487881981,1,0.4824120603015076,0.9000000000000001,0.0,2
13,1,2020,5,0.5454545454545454,3,0.3877766069546891,1,0.5427135678391957,0.5800000000000001,0.0,2
13,1,2020,1,0.6363636363636364,3,0.3108535300316122,1,1.0,0.92,0.0,2
13,1,2020,11,0.7272727272727273,3,0.4457323498419388,2,0.5075376884422111,0.26,0.0,2
13,1,2020,10,0.8181818181818182,3,0.4657534246575343,2,0.0904522613065323,0.6100000000000001,0.0,2
13,1,2020,9,0.9090909090909092,3,0.2276080084299262,1,0.8844221105527637,0.6500000000000001,0.0,2
13,1,2020,2,1.0,3,0.1928345626975764,4,0.3768844221105527,0.19,0.0,2
41,1,2020,4,0.0,5,0.0,4,0.4221105527638189,0.8600000000000001,0.0,2
