District,State,Year,Annual_Rainfall_mm_x,Flood_Occurred,Waterlogging_Occurred,Waterlogging_Days,Urban_Inundation_Hours,Roads_Blocked_Count,Drainage_Overflow,Flash_Flood,Flood_Severity_Enc,Waterlogging_Severity_Enc,Annual_Rainfall_mm_y,Monsoon_Rainfall_mm,Monsoon_Percent,Rainfall_Category_Enc,Flood_Risk_Enc,Clay_Percent,Sand_Percent,Silt_Percent,Organic_Matter_Percent,pH,Permeability_mm_per_hr,Flood_Absorption_Score,Soil_Type_Enc,Water_Retention_Capacity_Enc,Drainage_Speed_Enc,Waterlogging_Susceptibility_Enc,Mean_Elevation_m,Min_Elevation_m,Elevation_Std_Dev,Inundation_Depth_Potential_m,Terrain_Type_Enc,Flood_Risk_Elevation_Enc,Urban_Percent,Waterbody_Percent,Impervious_Surface_Percent,Runoff_Potential_Enc,Urban_Heat_Island_Risk_Enc,Drainage_Capacity_Percent,Drain_Coverage_Percent,Blocked_Drains_Percent,Overflow_Threshold_mm_per_hr,Pump_Stations,Drainage_Quality_Enc,Waterlogging_Risk_Enc,Drainage_Type_Enc,Mean_Slope_Degrees,Runoff_Coefficient,Impervious_Runoff_mm_per_100mm_rain,Time_to_Peak_Flow_hrs,Curve_Number,Slope_Category_Enc,Waterlogging_Potential_Enc,Flow_Speed_Enc,Flood_Threshold_Daily_mm,Waterlogging_Threshold_mm,Alert_Level_1_mm,Alert_Level_2_mm,Alert_Level_3_mm,Emergency_Level_mm,Base_Flood_Risk_Enc,IMD_Category_Enc,Number_of_Major_Rivers,Distance_to_Nearest_River_km,Number_of_Waterbodies,Flood_Plain_Area_sqkm,Flood_Risk_River_Enc,Breach_History_Enc,Reservoir_Enc,Population_Density_per_sqkm,Urban_Population_Percent,Vulnerable_Population_Percent,Flood_Exposure_Index,Avg_Soil_Moisture,Max_Soil_Moisture,Avg_Excess_Water,Max_Saturation_Enc,Max_Waterlogging_Risk_Enc
Vizianagaram,Andhra Pradesh,0.0,0.2920280612244898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.2887205891157277,0.298088431419485,0.6556016597510377,0.5,0.0,0.3368421052631579,0.5820379965457685,0.6303501945525292,0.36,0.7499999999999998,0.5872340425531916,0.18604651162790697,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8330781010719754,0.7772585669781932,0.7796005706134095,0.0,1.0,0.0,0.15804597701149423,0.06349206349206347,0.15900383141762453,0.3333333333333333,0.0,0.43151515151515146,0.5793103448275863,1.0,0.8839779005524864,0.6666666666666666,0.5,0.3333333333333333,0.0,0.16709928617780662,0.40909090909090917,0.40909090909090917,0.6090909090909091,0.5609756097560976,0.5,0.5,0.5,0.11915673693858841,0.11908396946564881,0.11926605504587162,0.11858190709046462,0.11915673693858841,0.11919315403422986,1.0,0.0,0.0,0.5444839857651245,0.46551724137931033,0.484989278055754,0.3333333333333333,0.0,0.0,0.031136425278003792,0.49290322580645163,0.7177419354838709,0.49190938511326865,0.7449821281275777,0.7865853658536586,0.14573991031390138,0.75,0.6666666666666666
Vizianagaram,Andhra Pradesh,0.11111111111111427,0.47254464285714287,1.0,1.0,0.4090909090909091,0.056338028169014086,0.7468354430379747,1.0,0.0,0.5,0.3333333333333333,0.5060767526791594,0.509899805081558,0.5975103734439835,1.0,0.6666666666666666,0.3368421052631579,0.5820379965457685,0.6303501945525292,0.36,0.7499999999999998,0.5872340425531916,0.18604651162790697,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8330781010719754,0.7772585669781932,0.7796005706134095,0.0,1.0,0.0,0.15804597701149423,0.06349206349206347,0.15900383141762453,0.3333333333333333,0.0,0.43151515151515146,0.5793103448275863,1.0,0.8839779005524864,0.6666666666666666,0.5,0.3333333333333333,0.0,0.16709928617780662,0.40909090909090917,0.40909090909090917,0.6090909090909091,0.5609756097560976,0.5,0.5,0.5,0.11915673693858841,0.11908396946564881,0.11926605504587162,0.11858190709046462,0.11915673693858841,0.11919315403422986,1.0,0.0,0.0,0.5444839857651245,0.46551724137931033,0.484989278055754,0.3333333333333333,0.0,0.0,0.031136425278003792,0.49290322580645163,0.7177419354838709,0.49190938511326865,0.7449821281275777,0.7865853658536586,0.14573991031390138,0.75,0.6666666666666666
Vizianagaram,Andhra Pradesh,0.22222222222220012,0.16154336734693878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.17787223852002632,0.1901993639503471,0.7344398340248963,0.25,0.0,0.3368421052631579,0.5820379965457685,0.6303501945525292,0.36,0.7499999999999998,0.5872340425531916,0.18604651162790697,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8330781010719754,0.7772585669781932,0.7796005706134095,0.0,1.0,0.0,0.15804597701149423,0.06349206349206347,0.15900383141762453,0.3333333333333333,0.0,0.43151515151515146,0.5793103448275863,1.0,0.8839779005524864,0.6666666666666666,0.5,0.3333333333333333,0.0,0.16709928617780662,0.40909090909090917,0.40909090909090917,0.6090909090909091,0.5609756097560976,0.5,0.5,0.5,0.11915673693858841,0.11908396946564881,0.11926605504587162,0.11858190709046462,0.11915673693858841,0.11919315403422986,1.0,0.0,0.0,0.5444839857651245,0.46551724137931033,0.484989278055754,0.3333333333333333,0.0,0.0,0.031136425278003792,0.49290322580645163,0.7177419354838709,0.49190938511326865,0.7449821281275777,0.7865853658536586,0.14573991031390138,0.75,0.6666666666666666
Vizianagaram,Andhra Pradesh,0.3333333333333144,0.33176020408163265,1.0,1.0,0.045454545454545456,0.8450704225352113,0.8860759493670886,1.0,0.0,0.0,0.0,0.3506555708555349,0.3496221317922238,0.5518672199170127,0.75,0.3333333333333333,0.3368421052631579,0.5820379965457685,0.6303501945525292,0.36,0.7499999999999998,0.5872340425531916,0.18604651162790697,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8330781010719754,0.7772585669781932,0.7796005706134095,0.0,1.0,0.0,0.15804597701149423,0.06349206349206347,0.15900383141762453,0.3333333333333333,0.0,0.43151515151515146,0.5793103448275863,1.0,0.8839779005524864,0.6666666666666666,0.5,0.3333333333333333,0.0,0.16709928617780662,0.40909090909090917,0.40909090909090917,0.6090909090909091,0.5609756097560976,0.5,0.5,0.5,0.11915673693858841,0.11908396946564881,0.11926605504587162,0.11858190709046462,0.11915673693858841,0.11919315403422986,1.0,0.0,0.0,0.5444839857651245,0.46551724137931033,0.484989278055754,0.3333333333333333,0.0,0.0,0.031136425278003792,0.49290322580645163,0.7177419354838709,0.49190938511326865,0.7449821281275777,0.7865853658536586,0.14573991031390138,0.75,0.6666666666666666
Vizianagaram,Andhra Pradesh,0.44444444444442865,0.7598214285714286,1.0,1.0,0.7954545454545455,0.5070422535211268,0.620253164556962,1.0,1.0,1.0,1.0,0.6500628629587499,0.6430940737954383,0.5394190871369293,1.0,1.0,0.3368421052631579,0.5820379965457685,0.6303501945525292,0.36,0.7499999999999998,0.5872340425531916,0.18604651162790697,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8330781010719754,0.7772585669781932,0.7796005706134095,0.0,1.0,0.0,0.15804597701149423,0.06349206349206347,0.15900383141762453,0.3333333333333333,0.0,0.43151515151515146,0.5793103448275863,1.0,0.8839779005524864,0.6666666666666666,0.5,0.3333333333333333,0.0,0.16709928617780662,0.40909090909090917,0.40909090909090917,0.6090909090909091,0.5609756097560976,0.5,0.5,0.5,0.11915673693858841,0.11908396946564881,0.11926605504587162,0.11858190709046462,0.11915673693858841,0.11919315403422986,1.0,0.0,0.0,0.5444839857651245,0.46551724137931033,0.484989278055754,0.3333333333333333,0.0,0.0,0.031136425278003792,0.49290322580645163,0.7177419354838709,0.49190938511326865,0.7449821281275777,0.7865853658536586,0.14573991031390138,0.75,0.6666666666666666
Vizianagaram,Andhra Pradesh,0.5555555555555429,0.2840880102040816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.2395677423217386,0.23010635023766374,0.4232365145228214,0.5,0.0,0.3368421052631579,0.5820379965457685,0.6303501945525292,0.36,0.7499999999999998,0.5872340425531916,0.18604651162790697,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8330781010719754,0.7772585669781932,0.7796005706134095,0.0,1.0,0.0,0.15804597701149423,0.06349206349206347,0.15900383141762453,0.3333333333333333,0.0,0.43151515151515146,0.5793103448275863,1.0,0.8839779005524864,0.6666666666666666,0.5,0.3333333333333333,0.0,0.16709928617780662,0.40909090909090917,0.40909090909090917,0.6090909090909091,0.5609756097560976,0.5,0.5,0.5,0.11915673693858841,0.11908396946564881,0.11926605504587162,0.11858190709046462,0.11915673693858841,0.11919315403422986,1.0,0.0,0.0,0.5444839857651245,0.46551724137931033,0.484989278055754,0.3333333333333333,0.0,0.0,0.031136425278003792,0.49290322580645163,0.7177419354838709,0.49190938511326865,0.7449821281275777,0.7865853658536586,0.14573991031390138,0.75,0.6666666666666666
Vizianagaram,Andhra Pradesh,0.6666666666666572,0.08105867346938775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.0780398730766928,0.07700988270697261,0.44398340248962676,0.0,0.0,0.3368421052631579,0.5820379965457685,0.6303501945525292,0.36,0.7499999999999998,0.5872340425531916,0.18604651162790697,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8330781010719754,0.7772585669781932,0.7796005706134095,0.0,1.0,0.0,0.15804597701149423,0.06349206349206347,0.15900383141762453,0.3333333333333333,0.0,0.43151515151515146,0.5793103448275863,1.0,0.8839779005524864,0.6666666666666666,0.5,0.3333333333333333,0.0,0.16709928617780662,0.40909090909090917,0.40909090909090917,0.6090909090909091,0.5609756097560976,0.5,0.5,0.5,0.11915673693858841,0.11908396946564881,0.11926605504587162,0.11858190709046462,0.11915673693858841,0.11919315403422986,1.0,0.0,0.0,0.5444839857651245,0.46551724137931033,0.484989278055754,0.3333333333333333,0.0,0.0,0.031136425278003792,0.49290322580645163,0.7177419354838709,0.49190938511326865,0.7449821281275777,0.7865853658536586,0.14573991031390138,0.75,0.6666666666666666
Vizianagaram,Andhra Pradesh,0.7777777777777715,0.41855867346938774,1.0,1.0,0.6590909090909091,0.8873239436619719,0.21518987341772153,1.0,0.0,0.0,0.6666666666666667,0.4461773334131593,0.44585028895804124,0.5643153526970957,0.75,0.6666666666666666,0.3368421052631579,0.5820379965457685,0.6303501945525292,0.36,0.7499999999999998,0.5872340425531916,0.18604651162790697,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8330781010719754,0.7772585669781932,0.7796005706134095,0.0,1.0,0.0,0.15804597701149423,0.06349206349206347,0.15900383141762453,0.3333333333333333,0.0,0.43151515151515146,0.5793103448275863,1.0,0.8839779005524864,0.6666666666666666,0.5,0.3333333333333333,0.0,0.16709928617780662,0.40909090909090917,0.40909090909090917,0.6090909090909091,0.5609756097560976,0.5,0.5,0.5,0.11915673693858841,0.11908396946564881,0.11926605504587162,0.11858190709046462,0.11915673693858841,0.11919315403422986,1.0,0.0,0.0,0.5444839857651245,0.46551724137931033,0.484989278055754,0.3333333333333333,0.0,0.0,0.031136425278003792,0.49290322580645163,0.7177419354838709,0.49190938511326865,0.7449821281275777,0.7865853658536586,0.14573991031390138,0.75,0.6666666666666666
Vizianagaram,Andhra Pradesh,0.8888888888888857,0.30937499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666667,0.25648087169969463,0.257223951031016,0.5560165975103737,0.5,0.0,0.3368421052631579,0.5820379965457685,0.6303501945525292,0.36,0.7499999999999998,0.5872340425531916,0.18604651162790697,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8330781010719754,0.7772585669781932,0.7796005706134095,0.0,1.0,0.0,0.15804597701149423,0.06349206349206347,0.15900383141762453,0.3333333333333333,0.0,0.43151515151515146,0.5793103448275863,1.0,0.8839779005524864,0.6666666666666666,0.5,0.3333333333333333,0.0,0.16709928617780662,0.40909090909090917,0.40909090909090917,0.6090909090909091,0.5609756097560976,0.5,0.5,0.5,0.11915673693858841,0.11908396946564881,0.11926605504587162,0.11858190709046462,0.11915673693858841,0.11919315403422986,1.0,0.0,0.0,0.5444839857651245,0.46551724137931033,0.484989278055754,0.3333333333333333,0.0,0.0,0.031136425278003792,0.49290322580645163,0.7177419354838709,0.49190938511326865,0.7449821281275777,0.7865853658536586,0.14573991031390138,0.75,0.6666666666666666
Vizianagaram,Andhra Pradesh,1.0,0.5469387755102041,1.0,1.0,0.3181818181818182,0.676056338028169,0.17721518987341772,0.0,0.0,0.5,0.3333333333333333,0.3946895767227444,0.3999589645385221,0.6099585062240664,0.75,0.6666666666666666,0.3368421052631579,0.5820379965457685,0.6303501945525292,0.36,0.7499999999999998,0.5872340425531916,0.18604651162790697,0.0,0.0,0.6666666666666666,0.3333333333333333,0.8330781010719754,0.7772585669781932,0.7796005706134095,0.0,1.0,0.0,0.15804597701149423,0.06349206349206347,0.15900383141762453,0.3333333333333333,0.0,0.43151515151515146,0.5793103448275863,1.0,0.8839779005524864,0.6666666666666666,0.5,0.3333333333333333,0.0,0.16709928617780662,0.40909090909090917,0.40909090909090917,0.6090909090909091,0.5609756097560976,0.5,0.5,0.5,0.11915673693858841,0.11908396946564881,0.11926605504587162,0.11858190709046462,0.11915673693858841,0.11919315403422986,1.0,0.0,0.0,0.5444839857651245,0.46551724137931033,0.484989278055754,0.3333333333333333,0.0,0.0,0.031136425278003792,0.49290322580645163,0.7177419354838709,0.49190938511326865,0.7449821281275777,0.7865853658536586,0.14573991031390138,0.75,0.6666666666666666
