District,State,Year,Case_Type,Annual_Rainfall_mm,Jan_mm,Feb_mm,Mar_mm,Apr_mm,May_mm,Jun_mm,Jul_mm,Aug_mm,Sep_mm,Oct_mm,Nov_mm,Dec_mm,Monsoon_Rainfall_mm,Monsoon_Percent,Rainfall_Category,Flood_Risk
Vizianagaram,Andhra Pradesh,0.44444444444442865,extreme_flood,0.6500628629587499,0.3517241379310345,0.7735042735042735,0.7169811320754716,0.6510989010989011,0.6517794836008374,0.6820762368207622,0.6436125965537731,0.649823417549579,0.6206279809220987,0.6050828098229584,0.7353463587921848,0.6688741721854305,0.6430940737954383,0.5394190871369293,Extremely Excess,Extreme
Vizianagaram,Andhra Pradesh,0.5555555555555429,mild,0.2395677423217386,0.029885057471264367,0.04487179487179487,0.0,0.23214285714285712,0.21074668527564555,0.2629764801297648,0.2386215092097445,0.23105134474327632,0.20091414944356123,0.20331239291833236,0.2992895204262878,0.17660044150110377,0.23010635023766374,0.4232365145228214,Normal,Low
Vizianagaram,Andhra Pradesh,0.6666666666666572,severe_drought,0.0780398730766928,0.36551724137931035,0.39957264957264954,0.0,0.17857142857142858,0.04954640614096303,0.05778588807785888,0.09185977421271539,0.07552295571855475,0.06140699523052465,0.09394631639063393,0.19538188277087037,0.17439293598233999,0.07700988270697261,0.44398340248962676,Severely Deficient,Low
Vizianagaram,Andhra Pradesh,0.7777777777777715,urban_flood,0.4461773334131593,0.21839080459770116,0.5405982905982907,0.18598382749326145,0.6346153846153847,0.48220516399162605,0.4436334144363341,0.4639334521687463,0.4597935343656615,0.42031001589825123,0.41290691033695026,0.4396092362344583,0.04635761589403974,0.44585028895804124,0.5643153526970957,Excess,High
Vizianagaram,Andhra Pradesh,0.8888888888888857,normal,0.25648087169969463,0.17701149425287357,0.13247863247863248,0.2398921832884097,0.1826923076923077,0.28401953942777397,0.29034874290348744,0.2461081402257873,0.26174952458571044,0.22416534181240066,0.2752712735579668,0.23889875666074603,0.26490066225165565,0.257223951031016,0.5560165975103737,Normal,Low
Vizianagaram,Andhra Pradesh,1.0,flood,0.3946895767227444,0.09195402298850575,0.3055555555555556,0.2776280323450135,0.5824175824175823,0.4501046755059317,0.42376317923763174,0.4112893642305407,0.38209725618038576,0.38672496025437203,0.39577384351798967,0.5124333925399646,0.18543046357615897,0.3999589645385221,0.6099585062240664,Excess,High
Srikakulam,Andhra Pradesh,0.0,flood,0.44626713763994486,0.09885057471264368,0.038461538461538464,0.7870619946091644,0.5192307692307692,0.5024424284717377,0.4478913219789131,0.4512180629827689,0.4327628361858191,0.43422098569157397,0.4785836664762992,0.5355239786856129,0.25386313465783666,0.44636323222651575,0.5684647302904566,Excess,High
Srikakulam,Andhra Pradesh,0.11111111111111427,drought,0.21217745315212833,0.011494252873563218,0.4700854700854701,0.5876010781671159,0.35714285714285715,0.2519190509420796,0.24594484995944846,0.20843731431966728,0.23105134474327632,0.2090620031796503,0.1724728726442033,0.18650088809946716,0.0,0.21625688198885207,0.5975103734439835,Deficient,Low
Srikakulam,Andhra Pradesh,0.22222222222220012,waterlogging,0.4717715380470574,0.3793103448275862,0.3653846153846154,0.5768194070080862,0.41758241758241754,0.3907885554780182,0.5066909975669099,0.4623885918003565,0.4765009508285792,0.4439586645468999,0.4274700171330668,0.5541740674955595,0.6931567328918322,0.4660602537359368,0.5311203319502078,Excess,High
Srikakulam,Andhra Pradesh,0.3333333333333144,extreme_flood,0.8084775190085612,0.9333333333333333,0.7841880341880343,0.6307277628032344,0.6085164835164835,0.7613398464759247,0.8128548256285482,0.7944147355912062,0.7939418636240152,0.809220985691574,0.741290691033695,0.8294849023090588,0.3929359823399559,0.7935916287658584,0.5186721991701244,Extremely Excess,Extreme
Srikakulam,Andhra Pradesh,0.44444444444442865,mild,0.23816080943543072,0.0,0.30982905982905984,0.045822102425876005,0.22527472527472525,0.26099092812281927,0.2716950527169505,0.2496732026143791,0.23336049986416735,0.20588235294117646,0.20102798400913763,0.197158081705151,0.04856512141280354,0.2359197072803748,0.5145228215767634,Normal,Low
Srikakulam,Andhra Pradesh,0.5555555555555429,severe_drought,0.08258995390049692,0.22298850574712642,0.21581196581196582,0.0,0.06593406593406594,0.036985345429169585,0.10928629359286293,0.07142008318478908,0.09549035588155394,0.08962639109697934,0.11450599657338664,0.04706927175843695,0.00883002207505519,0.09215880723591971,0.7551867219917012,Severely Deficient,Low
Srikakulam,Andhra Pradesh,0.6666666666666572,urban_flood,0.4583907082560019,0.22758620689655173,0.27564102564102566,0.20754716981132074,0.44368131868131866,0.3586880669923238,0.4916869424168694,0.44503862150920975,0.4633251833740832,0.4356120826709063,0.4557395773843517,0.5683836589698047,0.4657836644591612,0.4571692370823787,0.5601659751037342,Excess,High
Srikakulam,Andhra Pradesh,0.7777777777777715,normal,0.27016104891336884,0.19310344827586207,0.23076923076923078,0.3099730458221024,0.36126373626373626,0.23168178646196794,0.259529602595296,0.2695187165775401,0.29326270035316493,0.24105723370429255,0.3041119360365505,0.2904085257548846,0.20309050772626933,0.2730567999179291,0.5850622406639006,Normal,Low
Srikakulam,Andhra Pradesh,0.8888888888888857,flood,0.5566365323594563,0.432183908045977,0.5705128205128205,0.4582210242587601,0.717032967032967,0.5854849965108164,0.585360908353609,0.5515151515151515,0.5711763107851127,0.5530604133545309,0.5205596801827528,0.44316163410301956,0.6379690949227373,0.558732004240331,0.5850622406639006,Extremely Excess,High
Srikakulam,Andhra Pradesh,1.0,drought,0.21196790995629522,0.16781609195402297,0.2393162393162393,0.5175202156334231,0.21565934065934064,0.31891137473831127,0.22769667477696673,0.22697563874034465,0.2332246672099973,0.22058823529411764,0.18503712164477443,0.261101243339254,0.12141280353200884,0.22254898608213936,0.6929460580912861,Deficient,Low
East Godavari,Andhra Pradesh,0.0,drought,0.14251930790875889,0.0896551724137931,0.0,0.45013477088948783,0.0,0.2554082344731333,0.14375506893755066,0.14153297682709448,0.12754686226568868,0.11387122416534184,0.1393489434608795,0.2788632326820604,0.0,0.13336524980337175,0.3402489626556018,Deficient,Low
East Godavari,Andhra Pradesh,0.11111111111111427,waterlogging,0.49021133928036875,0.6643678160919539,0.3504273504273504,0.33962264150943394,0.37912087912087916,0.5073272854152128,0.4772911597729115,0.47439096850861556,0.4914425427872861,0.45310015898251194,0.4583095374071958,0.39964476021314393,0.2295805739514349,0.4735834216735629,0.45643153526970925,Excess,High
East Godavari,Andhra Pradesh,0.22222222222220012,extreme_flood,0.6368317068790037,0.18620689655172412,0.2393162393162393,0.7088948787061994,0.8186813186813187,0.7229588276343336,0.6492295214922952,0.6251931075460487,0.6464276011953274,0.6242050874403817,0.6613363792118789,0.48934280639431627,0.6887417218543047,0.6387511541223541,0.5892116182572615,Extremely Excess,Extreme
East Godavari,Andhra Pradesh,0.3333333333333144,mild,0.26537149015146977,0.05747126436781609,0.3247863247863248,0.07277628032345014,0.3516483516483517,0.27773900907187726,0.2727088402270884,0.2704693998811646,0.26120619396903016,0.26728934817170114,0.2578526556253569,0.2371225577264654,0.445916114790287,0.2664569298635571,0.5643153526970957,Normal,Low
East Godavari,Andhra Pradesh,0.44444444444442865,severe_drought,0.13015625935460695,0.0,0.0,0.032345013477088944,0.28846153846153844,0.24982554082344738,0.16849148418491483,0.14878193701723114,0.12659603368649824,0.14964228934817173,0.11450599657338664,0.048845470692717594,0.42604856512141287,0.14256403241801457,0.7717842323651452,Severely Deficient,Low
East Godavari,Andhra Pradesh,0.5555555555555429,urban_flood,0.43564030413698135,0.49885057471264366,0.057692307692307696,0.6172506738544473,0.5961538461538461,0.3852058618283322,0.44302514193025133,0.4330362448009507,0.450013583265417,0.4087837837837839,0.39948600799543116,0.4120781527531084,0.2229580573951435,0.430803953082789,0.5311203319502078,Excess,High
East Godavari,Andhra Pradesh,0.6666666666666572,normal,0.35595402023588574,0.12413793103448277,0.28632478632478636,0.7169811320754716,0.4217032967032967,0.435450104675506,0.39618815896188153,0.36743909685086157,0.36851399076337954,0.373012718600954,0.3937749857224443,0.34191829484902314,0.00883002207505519,0.37667134014977943,0.7510373443983402,Normal,Medium
East Godavari,Andhra Pradesh,0.7777777777777715,flood,0.47686044423157514,0.15862068965517243,0.3183760683760684,0.16981132075471697,0.5192307692307692,0.446615491974878,0.516220600162206,0.49518716577540106,0.4830209182287422,0.4521065182829889,0.47458595088520844,0.5683836589698047,0.3222958057395144,0.48579147146325624,0.6307053941908713,Excess,High
East Godavari,Andhra Pradesh,0.8888888888888857,drought,0.18646350954918278,0.01839080459770115,0.1346153846153846,0.12668463611859837,0.10714285714285714,0.20167480809490584,0.1857258718572587,0.1857397504456328,0.19220320565063842,0.19137519872813993,0.17561393489434607,0.3170515097690942,0.40838852097130246,0.18712170433950007,0.5435684647302907,Deficient,Low
East Godavari,Andhra Pradesh,1.0,waterlogging,0.39358199125905524,0.16551724137931034,0.2777777777777778,0.07277628032345014,0.33791208791208793,0.44382414515003493,0.4184914841849148,0.40023767082590617,0.406547133930997,0.36506359300476954,0.37378640776699024,0.43516873889875674,0.5739514348785872,0.39568443730123454,0.5809128630705391,Excess,Medium
West Godavari,Andhra Pradesh,0.0,waterlogging,0.38573908878644547,0.1793103448275862,0.004273504273504274,0.555256064690027,0.19093406593406595,0.35938590369853457,0.4014598540145985,0.40308972073677957,0.3734039663135018,0.3692368839427664,0.33923472301541974,0.3392539964476022,0.3973509933774835,0.3818691652703211,0.5311203319502078,Excess,High
West Godavari,Andhra Pradesh,0.11111111111111427,extreme_flood,0.5844459079207327,0.2804597701149425,0.20085470085470086,0.628032345013477,0.6565934065934066,0.6078157711095604,0.6287510137875101,0.5675579322638147,0.5944036946481934,0.5786963434022259,0.5770988006853227,0.6811722912966254,0.1434878587196468,0.5876962008001916,0.5933609958506225,Extremely Excess,Extreme
West Godavari,Andhra Pradesh,0.22222222222220012,mild,0.2525294857211279,0.44367816091954027,0.21794871794871795,0.1320754716981132,0.3914835164835165,0.17794836008374043,0.2607461476074614,0.25656565656565655,0.26500950828579195,0.21780604133545312,0.22958309537407198,0.23889875666074603,0.3002207505518764,0.24949560578600005,0.5103734439834029,Normal,Low
West Godavari,Andhra Pradesh,0.3333333333333144,severe_drought,0.10554990121535052,0.1954022988505747,0.0,0.5229110512129379,0.28983516483516486,0.12561060711793443,0.14071370640713704,0.11146761734997028,0.12768269491985876,0.1154610492845787,0.15276984580239863,0.24422735346358795,0.0,0.12611565160893207,1.0000000000000004,Severely Deficient,Low
West Godavari,Andhra Pradesh,0.44444444444442865,urban_flood,0.36939471951146496,0.23908045977011494,0.5833333333333334,0.21024258760107814,0.23763736263736265,0.45219818562456393,0.379764801297648,0.3863339275103981,0.3599565335506656,0.3680445151033387,0.3592233009708738,0.25399644760213147,0.434878587196468,0.3721916356051021,0.5892116182572615,Excess,High
West Godavari,Andhra Pradesh,0.5555555555555429,normal,0.259594084894929,0.0,0.0,0.0,0.44505494505494503,0.31891137473831127,0.2956204379562044,0.2690433749257279,0.2654170062483021,0.23748012718600958,0.30211307824100514,0.23268206039076378,0.20309050772626933,0.2711418117156243,0.6887966804979255,Normal,Low
West Godavari,Andhra Pradesh,0.6666666666666572,flood,0.4253427527988983,0.6896551724137931,0.12606837606837606,0.2830188679245283,0.5041208791208791,0.33147243545010474,0.44647201946472015,0.4265002970885324,0.4208095626188536,0.3986486486486487,0.41890348372358654,0.3809946714031972,0.315673289183223,0.4227336456587901,0.5477178423236513,Excess,High
West Godavari,Andhra Pradesh,0.7777777777777715,drought,0.1409627013111417,0.4666666666666667,0.0,0.0,0.10439560439560439,0.1772505233775297,0.1605839416058394,0.14141414141414144,0.16612333604998641,0.12221780604133545,0.16533409480296973,0.19982238010657197,0.34216335540838855,0.15042916253462368,0.705394190871369,Deficient,Low
West Godavari,Andhra Pradesh,0.8888888888888857,waterlogging,0.42651020774711124,0.6298850574712643,0.5042735042735043,0.5822102425876011,0.3626373626373626,0.3503140265177949,0.4144363341443633,0.4192513368983958,0.4280086932898669,0.41673290937996826,0.4420331239291833,0.5399644760213145,0.09271523178807949,0.4229388229661799,0.5394190871369293,Excess,High
West Godavari,Andhra Pradesh,1.0,extreme_flood,0.5465784589594683,0.5149425287356322,0.576923076923077,0.8113207547169811,0.7197802197802198,0.6371249127704117,0.5569748580697486,0.5434343434343435,0.5362673186634066,0.5459062003179651,0.5468303826384923,0.6207815275310836,0.16777041942604856,0.5447457511199261,0.5643153526970957,Extremely Excess,Extreme
Krishna,Andhra Pradesh,0.0,extreme_flood,0.5682512123570616,0.5241379310344828,0.27136752136752135,0.2830188679245283,0.7087912087912088,0.46406140963014664,0.5833333333333333,0.5554367201426026,0.5704971475142624,0.5852543720190779,0.547401484865791,0.63854351687389,0.19646799116997796,0.5681017679444653,0.5726141078838176,Extremely Excess,Extreme
Krishna,Andhra Pradesh,0.11111111111111427,mild,0.20020355624738068,0.11954022988505747,0.10897435897435898,0.3584905660377358,0.15934065934065933,0.2581995812979763,0.21958637469586376,0.2003565062388592,0.202118989405053,0.19693958664546904,0.16619074814391777,0.3019538188277087,0.2803532008830022,0.1993639503470916,0.5228215767634858,Normal,Low
Krishna,Andhra Pradesh,0.22222222222220012,severe_drought,0.08001556606597618,0.11954022988505747,0.0,0.03504043126684636,0.07417582417582418,0.06350314026517795,0.06042173560421735,0.093048128342246,0.06900298831839174,0.07670906200317967,0.10565391205025701,0.14476021314387214,0.39514348785871967,0.08019013097151456,0.4813278008298756,Severely Deficient,Low
Krishna,Andhra Pradesh,0.3333333333333144,urban_flood,0.3230258037478297,0.5333333333333333,0.0,0.3584905660377358,0.2967032967032967,0.3328681088625262,0.32765612327656113,0.314795008912656,0.3079326270035317,0.3133942766295708,0.3495145631067961,0.29218472468916523,0.08609271523178809,0.31915330164483807,0.5186721991701244,Excess,Medium
Krishna,Andhra Pradesh,0.44444444444442865,normal,0.21894270490331075,0.0,0.008547008547008548,0.0,0.14285714285714285,0.13956734124214937,0.20377128953771287,0.23517528223410578,0.20986145069274653,0.21224165341812407,0.24414620217018843,0.22113676731793963,0.0,0.2206339978798345,0.5643153526970957,Normal,Low
Krishna,Andhra Pradesh,0.5555555555555429,flood,0.35535532539064835,0.2597701149425288,0.30128205128205127,0.2371967654986523,0.4807692307692308,0.4103279832519191,0.39476885644768855,0.34105763517528226,0.3758489540885629,0.33803656597774245,0.3832095945174186,0.40497335701598586,0.6158940397350994,0.36340320760523886,0.6348547717842328,Excess,High
Krishna,Andhra Pradesh,0.6666666666666572,drought,0.15344548883434111,0.05747126436781609,0.14102564102564102,0.07547169811320753,0.12499999999999999,0.1193300767620377,0.16342254663422545,0.16399286987522282,0.14914425427872863,0.14487281399046106,0.12564249000571104,0.08436944937833038,0.0,0.1522757583011319,0.5020746887966809,Deficient,Low
Krishna,Andhra Pradesh,0.7777777777777715,waterlogging,0.3813686164162126,0.0,0.09615384615384616,0.4743935309973046,0.21703296703296704,0.46196789951151435,0.4085563665855636,0.40035650623885916,0.38603640315131754,0.35850556438791736,0.38006853226727577,0.49200710479573717,0.326710816777042,0.3885032315425914,0.6265560165975104,Excess,High
Krishna,Andhra Pradesh,0.8888888888888857,extreme_flood,0.5223612524696162,0.6942528735632184,0.32051282051282054,0.10512129380053907,0.4148351648351648,0.4759246336357293,0.5602189781021897,0.5221628045157457,0.5241782124422711,0.500993640699523,0.5428326670474015,0.6216696269982239,0.7417218543046359,0.5279212119139622,0.6099585062240664,Extremely Excess,Extreme
Krishna,Andhra Pradesh,1.0,mild,0.2062204394420164,0.5126436781609196,0.3653846153846154,0.36657681940700804,0.12362637362637363,0.15980460572226102,0.19687753446877532,0.22495543672014262,0.20252648736756318,0.19316375198728142,0.20816676185037122,0.2957371225577265,0.41059602649006627,0.2070922955921075,0.5518672199170127,Normal,Low
Guntur,Andhra Pradesh,0.0,mild,0.18029695264323772,0.12183908045977011,0.3782051282051282,0.4582210242587601,0.04120879120879121,0.12281926029309144,0.17903487429034873,0.16898395721925136,0.18187992393371366,0.14686009538950717,0.1896059394631639,0.130550621669627,0.2273730684326711,0.17258831173272238,0.4066390041493779,Normal,Low
Guntur,Andhra Pradesh,0.11111111111111427,severe_drought,0.032539064838651745,0.38620689655172413,0.3311965811965812,0.0,0.0,0.00488485694347523,0.039740470397404706,0.021152703505644688,0.043194784026079874,0.01768680445151033,0.03255282695602513,0.14920071047957373,0.19426048565121415,0.030605615018978904,0.30705394190871393,Severely Deficient,Low
Guntur,Andhra Pradesh,0.22222222222220012,urban_flood,0.38403280847751897,0.2252873563218391,0.5598290598290598,0.6037735849056602,0.3324175824175824,0.4103279832519191,0.38503649635036497,0.39964349376114083,0.37258897038848143,0.3559220985691574,0.35122786978869214,0.3543516873889876,0.4768211920529802,0.37704749854666075,0.5062240663900415,Excess,High
Guntur,Andhra Pradesh,0.3333333333333144,normal,0.23525713943602944,0.2045977011494253,0.0,0.18867924528301885,0.07554945054945054,0.1849267271458479,0.2731143552311436,0.2285204991087344,0.25441456126052703,0.2430445151033387,0.20702455739577383,0.27531083481349916,0.0,0.24248538111684848,0.6390041493775933,Normal,Low
Guntur,Andhra Pradesh,0.44444444444442865,flood,0.4055558881638029,0.43908045977011495,0.5192307692307693,0.3881401617250674,0.5824175824175823,0.3105373342637823,0.4071370640713706,0.41532976827094475,0.406547133930997,0.37500000000000006,0.36521987435750997,0.483126110124334,0.31346578366445915,0.39879629312997983,0.5103734439834029,Extremely Excess,High
Guntur,Andhra Pradesh,0.5555555555555429,drought,0.15140992636053402,0.3103448275862069,0.0811965811965812,0.07277628032345014,0.18406593406593408,0.24912770411723661,0.1759935117599351,0.13784907902554966,0.1640858462374355,0.1665341812400636,0.17447173043974873,0.08703374777975136,0.13245033112582782,0.16020928085353758,0.6846473029045641,Deficient,Low
Guntur,Andhra Pradesh,0.6666666666666572,waterlogging,0.2919236065377477,0.15862068965517243,0.5192307692307693,0.6442048517520215,0.21703296703296704,0.2651779483600838,0.31042173560421726,0.31146761734997025,0.2821244227112198,0.26689189189189194,0.3223872073101085,0.2957371225577265,0.5099337748344371,0.2975412919331122,0.6141078838174279,Excess,Medium
Guntur,Andhra Pradesh,0.7777777777777715,extreme_flood,0.4772196611387176,0.4206896551724138,0.2606837606837607,0.32075471698113206,0.45467032967032966,0.4577808792742499,0.48398215733982153,0.4936423054070113,0.4908992121706059,0.47953100158982515,0.4491719017704169,0.483126110124334,0.5673289183222958,0.48356871729986667,0.6141078838174279,Extremely Excess,Extreme
Guntur,Andhra Pradesh,0.8888888888888857,mild,0.21567981799676705,0.09195402298850575,0.358974358974359,0.4231805929919137,0.08928571428571429,0.3042568039078856,0.2232360097323601,0.21877599524658348,0.21828307525129043,0.20945945945945948,0.22815533980582522,0.22912966252220252,0.43267108167770424,0.2189241869849195,0.5850622406639006,Normal,Low
Guntur,Andhra Pradesh,1.0,severe_drought,0.06690414895527749,0.016091954022988506,0.02564102564102564,0.3504043126684636,0.03846153846153846,0.02861130495464062,0.04886455798864557,0.08496732026143791,0.08883455582722086,0.03457869634340223,0.06167904054825814,0.010657193605683837,0.0,0.0683924357966009,0.5103734439834029,Severely Deficient,Low
Prakasam,Andhra Pradesh,0.0,severe_drought,0.07812967730347842,0.0,0.3952991452991453,0.0,0.260989010989011,0.11304954640614097,0.07907542579075424,0.07712418300653595,0.093452866069003,0.05743243243243244,0.09994288977727014,0.1119005328596803,0.07947019867549669,0.08090825154737885,0.5560165975103737,Severely Deficient,Low
Prakasam,Andhra Pradesh,0.11111111111111427,urban_flood,0.35559480332874327,0.3425287356321839,0.4935897435897436,0.5417789757412399,0.17582417582417584,0.41521284019539434,0.35178426601784263,0.3724301841948901,0.34134745992936705,0.33485691573926873,0.31696173615077095,0.3481349911190054,0.5055187637969095,0.34801490955100367,0.49377593360995853,Excess,High
Prakasam,Andhra Pradesh,0.22222222222220012,normal,0.20526252768963657,0.0,0.06837606837606838,0.47708894878706193,0.07967032967032966,0.16120027913468252,0.18998377939983777,0.2162804515745692,0.2056506384134746,0.18382352941176472,0.22644203312392922,0.17673179396092364,0.33333333333333337,0.2048011489929214,0.5311203319502078,Normal,Low
Prakasam,Andhra Pradesh,0.3333333333333144,flood,0.39178590672334307,0.13793103448275862,0.6132478632478633,0.11859838274932614,0.3131868131868132,0.325191905094208,0.3963909164639091,0.39334521687462864,0.3970388481390927,0.4018282988871225,0.41890348372358654,0.31172291296625226,0.40176600441501104,0.39930923639845434,0.6265560165975104,Extremely Excess,High
Prakasam,Andhra Pradesh,0.44444444444442865,drought,0.09160031132131952,0.07586206896551724,0.0,0.0,0.11675824175824176,0.15980460572226102,0.07461476074614759,0.10956625074272135,0.1060853029068188,0.06259936406995231,0.1367789834380354,0.12166962699822381,0.43046357615894043,0.09797216427863079,0.6597510373443982,Deficient,Low
Prakasam,Andhra Pradesh,0.5555555555555429,waterlogging,0.27767466922109796,0.271264367816092,0.09401709401709403,0.12938005390835577,0.33104395604395603,0.3740404745289603,0.30839416058394153,0.2887700534759359,0.28456941048628087,0.292329093799682,0.27612792689891485,0.38454706927175847,0.45695364238410596,0.29012071264918105,0.6929460580912861,Excess,Medium
Prakasam,Andhra Pradesh,0.6666666666666572,extreme_flood,0.4533616715560079,0.5678160919540229,0.0405982905982906,0.3045822102425876,0.3434065934065934,0.4508025122121424,0.482765612327656,0.4407605466428996,0.45816354251562075,0.4682034976152623,0.4211878926327812,0.4884547069271759,0.4282560706401766,0.4546045207400062,0.5767634854771786,Extremely Excess,Extreme
Prakasam,Andhra Pradesh,0.7777777777777715,mild,0.16134826079147457,0.14022988505747125,0.2799145299145299,0.0,0.3434065934065934,0.18143754361479417,0.14314679643146797,0.15555555555555556,0.1845965770171149,0.15620031796502387,0.1322101656196459,0.1252220248667851,0.12141280353200884,0.15808911534384298,0.4688796680497931,Normal,Low
Prakasam,Andhra Pradesh,0.8888888888888857,severe_drought,0.022241513500568764,0.0,0.0405982905982906,0.0,0.09615384615384615,0.10048848569434754,0.01419302514193025,0.03161021984551396,0.03287150230915513,0.03954689984101749,0.056824671616219305,0.15097690941385436,0.04194260485651214,0.03337550866874124,0.9917012448132776,Severely Deficient,Low
Prakasam,Andhra Pradesh,1.0,urban_flood,0.29183380231096206,0.6,0.002136752136752137,0.2776280323450135,0.12912087912087913,0.3914863921842289,0.33252230332522303,0.30267379679144385,0.2902743819614235,0.2666931637519873,0.2701313535122787,0.19804618117229134,0.26490066225165565,0.2944978285401635,0.5850622406639006,Excess,High
Nellore,Andhra Pradesh,0.0,urban_flood,0.3385320002394779,0.16551724137931034,0.3525641025641026,0.5283018867924528,0.15384615384615383,0.3272854152128402,0.36090835360908347,0.3537730243612597,0.3420266232002174,0.35572337042925284,0.3146773272415762,0.20959147424511548,0.2693156732891832,0.34767294737202065,0.6473029045643157,Excess,Medium
